PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31539679","Antibiotic-induced microbiome depletion is associated with resilience in mice after chronic social defeat stress","Wang S, Qu Y, Chang L, Pu Y, Zhang K, Hashimoto K.","J Affect Disord. 2020 Jan 1;260:448-457. doi: 10.1016/j.jad.2019.09.064. Epub 2019 Sep 13.","Wang S","J Affect Disord","2020","2019/09/21","","","10.1016/j.jad.2019.09.064"
"33195226","Microbiome Profiling Reveals Gut Dysbiosis in the Metabotropic Glutamate Receptor 5 Knockout Mouse Model of Schizophrenia","Gubert C, Kong G, Uzungil V, Zeleznikow-Johnston AM, Burrows EL, Renoir T, Hannan AJ.","Front Cell Dev Biol. 2020 Oct 29;8:582320. doi: 10.3389/fcell.2020.582320. eCollection 2020.","Gubert C","Front Cell Dev Biol","2020","2020/11/16","PMC7658610","","10.3389/fcell.2020.582320"
"32799901","Ingestion of Lactobacillus intestinalis and Lactobacillus reuteri causes depression- and anhedonia-like phenotypes in antibiotic-treated mice via the vagus nerve","Wang S, Ishima T, Zhang J, Qu Y, Chang L, Pu Y, Fujita Y, Tan Y, Wang X, Hashimoto K.","J Neuroinflammation. 2020 Aug 15;17(1):241. doi: 10.1186/s12974-020-01916-z.","Wang S","J Neuroinflammation","2020","2020/08/18","PMC7429467","","10.1186/s12974-020-01916-z"
"32398374","Maternal glyphosate exposure causes autism-like behaviors in offspring through increased expression of soluble epoxide hydrolase","Pu Y, Yang J, Chang L, Qu Y, Wang S, Zhang K, Xiong Z, Zhang J, Tan Y, Wang X, Fujita Y, Ishima T, Wang D, Hwang SH, Hammock BD, Hashimoto K.","Proc Natl Acad Sci U S A. 2020 May 26;117(21):11753-11759. doi: 10.1073/pnas.1922287117. Epub 2020 May 12.","Pu Y","Proc Natl Acad Sci U S A","2020","2020/05/14","PMC7260984","","10.1073/pnas.1922287117"
"31931033","Heat-killed Enterococcus fecalis (EC-12) supplement alters the expression of neurotransmitter receptor genes in the prefrontal cortex and alleviates anxiety-like behavior in mice","Kambe J, Watcharin S, Makioka-Itaya Y, Inoue R, Watanabe G, Yamaguchi H, Nagaoka K.","Neurosci Lett. 2020 Feb 16;720:134753. doi: 10.1016/j.neulet.2020.134753. Epub 2020 Jan 10.","Kambe J","Neurosci Lett","2020","2020/01/14","","","10.1016/j.neulet.2020.134753"
"32485204","Probiotic treatment (Bifidobacterium longum subsp. longum 35624™) affects stress responsivity in male rats after chronic corticosterone exposure","Haas GS, Wang W, Saffar M, Mooney-Leber SM, Brummelte S.","Behav Brain Res. 2020 Sep 1;393:112718. doi: 10.1016/j.bbr.2020.112718. Epub 2020 May 30.","Haas GS","Behav Brain Res","2020","2020/06/03","","","10.1016/j.bbr.2020.112718"
"32739746","Colonization with the commensal fungus Candida albicans perturbs the gut-brain axis through dysregulation of endocannabinoid signaling","Markey L, Hooper A, Melon LC, Baglot S, Hill MN, Maguire J, Kumamoto CA.","Psychoneuroendocrinology. 2020 Nov;121:104808. doi: 10.1016/j.psyneuen.2020.104808. Epub 2020 Jul 24.","Markey L","Psychoneuroendocrinology","2020","2020/08/03","PMC7572798","NIHMS1618260","10.1016/j.psyneuen.2020.104808"
"31769847","Probiotics and prebiotics: focus on psychiatric disorders - a systematic review","Barbosa RSD, Vieira-Coelho MA.","Nutr Rev. 2020 Jun 1;78(6):437-450. doi: 10.1093/nutrit/nuz080.","Barbosa RSD","Nutr Rev","2020","2019/11/27","","","10.1093/nutrit/nuz080"
"33067279","Effects of sulforaphane on cognitive function in patients with frontal brain damage: study protocol for a randomised controlled trial","Liu F, Huang J, Hei G, Wu R, Liu Z.","BMJ Open. 2020 Oct 16;10(10):e037543. doi: 10.1136/bmjopen-2020-037543.","Liu F","BMJ Open","2020","2020/10/17","PMC7569949","","10.1136/bmjopen-2020-037543"
"32438623","Recipe for a Healthy Gut: Intake of Unpasteurised Milk Is Associated with Increased Lactobacillus Abundance in the Human Gut Microbiome","Butler MI, Bastiaanssen TFS, Long-Smith C, Berding K, Morkl S, Cusack AM, Strain C, Busca K, Porteous-Allen P, Claesson MJ, Stanton C, Cryan JF, Allen D, Dinan TG.","Nutrients. 2020 May 19;12(5):1468. doi: 10.3390/nu12051468.","Butler MI","Nutrients","2020","2020/05/23","PMC7285075","","10.3390/nu12051468"
"32379622","Betaine supplementation is associated with the resilience in mice after chronic social defeat stress: a role of brain-gut-microbiota axis","Qu Y, Zhang K, Pu Y, Chang L, Wang S, Tan Y, Wang X, Zhang J, Ohnishi T, Yoshikawa T, Hashimoto K.","J Affect Disord. 2020 Jul 1;272:66-76. doi: 10.1016/j.jad.2020.03.095. Epub 2020 Apr 29.","Qu Y","J Affect Disord","2020","2020/05/08","","","10.1016/j.jad.2020.03.095"
"32495743","The Safety, Efficacy, and Tolerability of Microbial Ecosystem Therapeutic-2 in People With Major Depression and/or Generalized Anxiety Disorder: Protocol for a Phase 1, Open-Label Study","Chinna Meyyappan A, Milev R.","JMIR Res Protoc. 2020 Jun 4;9(6):e17223. doi: 10.2196/17223.","Chinna Meyyappan A","JMIR Res Protoc","2020","2020/06/05","PMC7303825","","10.2196/17223"
"33066107","Effects of Bifidobacterium animalis Subsp. lactis (BPL1) Supplementation in Children and Adolescents with Prader-Willi Syndrome: A Randomized Crossover Trial","Amat-Bou M, Garcia-Ribera S, Climent E, Piquer-Garcia I, Corripio R, Sanchez-Infantes D, Villalta L, Elias M, Jiménez-Chillarón JC, Chenoll E, Ramón D, Ibañez L, Ramon-Krauel M, Lerin C.","Nutrients. 2020 Oct 13;12(10):3123. doi: 10.3390/nu12103123.","Amat-Bou M","Nutrients","2020","2020/10/17","PMC7650793","","10.3390/nu12103123"
"32989186","Effects of a Psychobiotic Supplement on Serum Brain-derived Neurotrophic Factor Levels in Depressive Patients: A Post Hoc Analysis of a Randomized Clinical Trial","Heidarzadeh-Rad N, Gökmen-Özel H, Kazemi A, Almasi N, Djafarian K.","J Neurogastroenterol Motil. 2020 Sep 30;26(4):486-495. doi: 10.5056/jnm20079.","Heidarzadeh-Rad N","J Neurogastroenterol Motil","2020","2020/09/29","PMC7547201","","10.5056/jnm20079"
"33212907","PROFAST: A Randomized Trial Assessing the Effects of Intermittent Fasting and Lacticaseibacillus rhamnosus Probiotic among People with Prediabetes","Tay A, Pringle H, Penning E, Plank LD, Murphy R.","Nutrients. 2020 Nov 17;12(11):3530. doi: 10.3390/nu12113530.","Tay A","Nutrients","2020","2020/11/20","PMC7698325","","10.3390/nu12113530"
"33067915","Interaction between Maternal Immune Activation and Antibiotic Use during Pregnancy and Child Risk of Autism Spectrum Disorder","Holingue C, Brucato M, Ladd-Acosta C, Hong X, Volk H, Mueller NT, Wang X, Fallin MD.","Autism Res. 2020 Dec;13(12):2230-2241. doi: 10.1002/aur.2411. Epub 2020 Oct 16.","Holingue C","Autism Res","2020","2020/10/17","PMC7839062","NIHMS1663049","10.1002/aur.2411"
