PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39027446","Potential role of gut microbiota in major depressive disorder: A review","Khaledi M, Sameni F, Gholipour A, Shahrjerdi S, Golmohammadi R, Gouvarchin Ghaleh HE, Poureslamfar B, Hemmati J, Mobarezpour N, Milasi YE, Rad F, Mehboodi M, Owlia P.","Heliyon. 2024 Jun 15;10(12):e33157. doi: 10.1016/j.heliyon.2024.e33157. eCollection 2024 Jun 30.","Khaledi M","Heliyon","2024","2024/07/19","PMC11254604","","10.1016/j.heliyon.2024.e33157"
"38879123","Associations between specific dietary patterns, gut microbiome composition, and incident subthreshold depression in Chinese young adults","Jiang X, Wang X, Zhang M, Yu L, He J, Wu S, Yan J, Zheng Y, Zhou Y, Chen Y.","J Adv Res. 2024 Nov;65:183-195. doi: 10.1016/j.jare.2024.05.030. Epub 2024 Jun 13.","Jiang X","J Adv Res","2024","2024/06/15","PMC11518947","","10.1016/j.jare.2024.05.030"
"39203714","Effects of Dietary Fiber, Phenolic Compounds, and Fatty Acids on Mental Health: Possible Interactions with Genetic and Epigenetic Aspects","Lutz M, Moya PR, Gallorio S, Ríos U, Arancibia M.","Nutrients. 2024 Aug 6;16(16):2578. doi: 10.3390/nu16162578.","Lutz M","Nutrients","2024","2024/08/29","PMC11356825","","10.3390/nu16162578"
"39029984","Therapeutic potential of CBD in Autism Spectrum Disorder","Pedrazzi JFC, Hassib L, Ferreira FR, Hallak JC, Del-Bel E, Crippa JA.","Int Rev Neurobiol. 2024;177:149-203. doi: 10.1016/bs.irn.2024.05.002. Epub 2024 Jun 29.","Pedrazzi JFC","Int Rev Neurobiol","2024","2024/07/19","","","10.1016/bs.irn.2024.05.002"
"39426041","Comparative analysis of gut microbiota in major depressive disorder and schizophrenia during hospitalisation - the case-control, post hoc study","Misera A, Kaczmarczyk M, Łoniewski I, Liśkiewicz P, Podsiadło K, Misiak B, Skonieczna-Żydecka K, Samochowiec J.","Psychoneuroendocrinology. 2024 Oct 10;171:107208. doi: 10.1016/j.psyneuen.2024.107208. Online ahead of print.","Misera A","Psychoneuroendocrinology","2024","2024/10/19","","","10.1016/j.psyneuen.2024.107208"
"38660662","Causal roles of gut microbiota in cholangiocarcinoma etiology suggested by genetic study","Chen ZT, Ding CC, Chen KL, Gu YJ, Lu CC, Li QY.","World J Gastrointest Oncol. 2024 Apr 15;16(4):1319-1333. doi: 10.4251/wjgo.v16.i4.1319.","Chen ZT","World J Gastrointest Oncol","2024","2024/04/25","PMC11037042","","10.4251/wjgo.v16.i4.1319"
"38589422","Transplantation of gut microbiota derived from patients with schizophrenia induces schizophrenia-like behaviors and dysregulated brain transcript response in mice","Wei N, Ju M, Su X, Zhang Y, Huang Y, Rao X, Cui L, Lin Z, Dong Y.","Schizophrenia (Heidelb). 2024 Apr 8;10(1):44. doi: 10.1038/s41537-024-00460-6.","Wei N","Schizophrenia (Heidelb)","2024","2024/04/08","PMC11001608","","10.1038/s41537-024-00460-6"
"38983862","Current landscape of fecal microbiota transplantation in treating depression","Zhang Q, Bi Y, Zhang B, Jiang Q, Mou CK, Lei L, Deng Y, Li Y, Yu J, Liu W, Zhao J.","Front Immunol. 2024 Jun 25;15:1416961. doi: 10.3389/fimmu.2024.1416961. eCollection 2024.","Zhang Q","Front Immunol","2024","2024/07/10","PMC11231080","","10.3389/fimmu.2024.1416961"
"39015337","Investigations of microbiota composition and neuroactive pathways in association with symptoms of stress and depression in a cohort of healthy women","Bashir Z, Hugerth LW, Krog MC, Prast-Nielsen S, Edfeldt G, Boulund F, Schacht SR, Tetens I, Engstrand L, Schuppe-Koistinen I, Fransson E, Nielsen HS.","Front Cell Infect Microbiol. 2024 Jul 2;14:1324794. doi: 10.3389/fcimb.2024.1324794. eCollection 2024.","Bashir Z","Front Cell Infect Microbiol","2024","2024/07/17","PMC11249552","","10.3389/fcimb.2024.1324794"
"39134099","Contrasting the pharmacokinetic performance and gut microbiota effects of an amorphous solid dispersion and lipid nanoemulsion for a poorly water-soluble anti-psychotic","Meola TR, Kamath S, Elz AS, Prestidge CA, Wignall A, Joyce P.","Eur J Pharm Biopharm. 2024 Oct;203:114453. doi: 10.1016/j.ejpb.2024.114453. Epub 2024 Aug 10.","Meola TR","Eur J Pharm Biopharm","2024","2024/08/12","","","10.1016/j.ejpb.2024.114453"
"38283894","A comparison between children and adolescents with autism spectrum disorders and healthy controls in biomedical factors, trace elements, and microbiota biomarkers: a meta-analysis","Lin P, Zhang Q, Sun J, Li Q, Li D, Zhu M, Fu X, Zhao L, Wang M, Lou X, Chen Q, Liang K, Zhu Y, Qu C, Li Z, Ma P, Wang R, Liu H, Dong K, Guo X, Cheng X, Sun Y, Sun J.","Front Psychiatry. 2024 Jan 9;14:1318637. doi: 10.3389/fpsyt.2023.1318637. eCollection 2023.","Lin P","Front Psychiatry","2024","2024/01/29","PMC10813399","","10.3389/fpsyt.2023.1318637"
"37071196","Development of the gut microbiota in the first 14 years of life and its relations to internalizing and externalizing difficulties and social anxiety during puberty","Ou Y, Belzer C, Smidt H, de Weerth C.","Eur Child Adolesc Psychiatry. 2024 Mar;33(3):847-860. doi: 10.1007/s00787-023-02205-9. Epub 2023 Apr 18.","Ou Y","Eur Child Adolesc Psychiatry","2024","2023/04/18","PMC10894087","","10.1007/s00787-023-02205-9"
"38707924","The influence of the gut-brain axis on anxiety and depression: A review of the literature on the use of probiotics","Ferrari S, Mulè S, Parini F, Galla R, Ruga S, Rosso G, Brovero A, Molinari C, Uberti F.","J Tradit Complement Med. 2024 Mar 21;14(3):237-255. doi: 10.1016/j.jtcme.2024.03.011. eCollection 2024 May.","Ferrari S","J Tradit Complement Med","2024","2024/05/06","PMC11069002","","10.1016/j.jtcme.2024.03.011"
"38525261","Impact of dietary fiber on gut microbiota composition, function and gut-brain-modules in healthy adults - a systematic review protocol","Lachmansingh DA, Valderrama B, Bastiaanssen T, Cryan J, Clarke G, Lavelle A.","HRB Open Res. 2024 Feb 26;6:62. doi: 10.12688/hrbopenres.13794.2. eCollection 2023.","Lachmansingh DA","HRB Open Res","2024","2024/03/25","PMC10958149","","10.12688/hrbopenres.13794.2"
"37879416","Depression-like phenotypes in mice with hepatic ischemia/reperfusion injury: A role of gut-microbiota-liver-brain axis via vagus nerve","Yang Y, Eguchi A, Wan X, Mori C, Hashimoto K.","J Affect Disord. 2024 Jan 15;345:157-167. doi: 10.1016/j.jad.2023.10.142. Epub 2023 Oct 24.","Yang Y","J Affect Disord","2024","2023/10/25","","","10.1016/j.jad.2023.10.142"
"38350463","Gut production of GABA by a probiotic formula: an in vitro study","Casertano M, Fryganas C, Valentino V, Troise AD, Vitaglione P, Fogliano V, Ercolini D.","Benef Microbes. 2024 Jan 4;15(1):67-81. doi: 10.1163/18762891-20230025.","Casertano M","Benef Microbes","2024","2024/02/13","","","10.1163/18762891-20230025"
"39021622","Baseline gut microbiota profiles affect treatment response in patients with depression","Xie Y, Zhu H, Yuan Y, Guan X, Xie Q, Dong Z.","Front Microbiol. 2024 Jul 3;15:1429116. doi: 10.3389/fmicb.2024.1429116. eCollection 2024.","Xie Y","Front Microbiol","2024","2024/07/18","PMC11251908","","10.3389/fmicb.2024.1429116"
"39203794","Effects of Physical Exercise on the Microbiota in Irritable Bowel Syndrome","Li C, Li J, Zhou Q, Wang C, Hu J, Liu C.","Nutrients. 2024 Aug 11;16(16):2657. doi: 10.3390/nu16162657.","Li C","Nutrients","2024","2024/08/29","PMC11356817","","10.3390/nu16162657"
"38565567","Gamma-aminobutyric acid as a potential postbiotic mediator in the gut-brain axis","Braga JD, Thongngam M, Kumrungsee T.","NPJ Sci Food. 2024 Apr 2;8(1):16. doi: 10.1038/s41538-024-00253-2.","Braga JD","NPJ Sci Food","2024","2024/04/02","PMC10987602","","10.1038/s41538-024-00253-2"
"39065244","Gut Microbiota Composition Is Causally Linked to Multiple Sclerosis: A Mendelian Randomization Analysis","Zancan V, Nasello M, Bigi R, Reniè R, Buscarinu MC, Mechelli R, Ristori G, Salvetti M, Bellucci G.","Microorganisms. 2024 Jul 19;12(7):1476. doi: 10.3390/microorganisms12071476.","Zancan V","Microorganisms","2024","2024/07/27","PMC11278727","","10.3390/microorganisms12071476"
"38903788","Investigating the effects of radiation, T cell depletion, and bone marrow transplantation on murine gut microbiota","Kreisinger J, Dooley J, Singh K, Čížková D, Schmiedová L, Bendová B, Liston A, Moudra A.","Front Microbiol. 2024 Jun 5;15:1324403. doi: 10.3389/fmicb.2024.1324403. eCollection 2024.","Kreisinger J","Front Microbiol","2024","2024/06/21","PMC11188301","","10.3389/fmicb.2024.1324403"
"38405047","Depression and the Aberrant Intestinal Microbiome","Kopera AF, Khiew YC, Amer Alsamman M, Mattar MC, Olsen RS, Doman DB.","Gastroenterol Hepatol (N Y). 2024 Jan;20(1):30-40.","Kopera AF","Gastroenterol Hepatol (N Y)","2024","2024/02/26","PMC10885418","",""
"38875919","Antibiotic exposure and depression incidence: A cohort study of the Korean population","Lee J, Park SJ, Choi S, Chang J, Park YJ, Jeong S, Son JS, Lee G, Ahn JC, Kim JA, Park SM.","Psychiatry Res. 2024 Sep;339:115992. doi: 10.1016/j.psychres.2024.115992. Epub 2024 May 29.","Lee J","Psychiatry Res","2024","2024/06/14","","","10.1016/j.psychres.2024.115992"
"39125364","Maternal Fiber Intake and Perinatal Depression and Anxiety","Ebrahimi N, Turner T, Gallant F, Chandrakumar A, Kohli R, Lester R, Forte V, Cooley K.","Nutrients. 2024 Jul 31;16(15):2484. doi: 10.3390/nu16152484.","Ebrahimi N","Nutrients","2024","2024/08/10","PMC11313952","","10.3390/nu16152484"
"38748594","Microbiota transplantation in restoring cesarean-related infant dysbiosis: a new frontier","Liu S, Luo X, Zhou L, Xie RH, He Y.","Gut Microbes. 2024 Jan-Dec;16(1):2351503. doi: 10.1080/19490976.2024.2351503. Epub 2024 May 15.","Liu S","Gut Microbes","2024","2024/05/15","PMC11318963","","10.1080/19490976.2024.2351503"
"39187187","Is anxiety and depression transmissible? Depressed mother rats transmit anxiety- and depression-like phenotypes to cohabited rat pups through gut microbiota assimilation","Zhang H, Wei H, Qin X, Song H, Yang M, Zhang L, Liu Y, Wang Z, Zhang Y, Lai Y, Yang J, Chen Y, Chen Z, Zeng J, Wang X, Liu R.","J Affect Disord. 2024 Dec 1;366:124-135. doi: 10.1016/j.jad.2024.08.164. Epub 2024 Aug 24.","Zhang H","J Affect Disord","2024","2024/08/26","","","10.1016/j.jad.2024.08.164"
"38350544","Exploring environmental exposomes and the gut-brain nexus: Unveiling the impact of pesticide exposure","Khoo SC, Zhang N, Luang-In V, Goh MS, Sonne C, Ma NL.","Environ Res. 2024 Jun 1;250:118441. doi: 10.1016/j.envres.2024.118441. Epub 2024 Feb 11.","Khoo SC","Environ Res","2024","2024/02/13","","","10.1016/j.envres.2024.118441"
"38226944","Gut microbiota composition may be an indicator of erectile dysfunction","Qiao Y, Chen J, Jiang Y, Zhang Z, Wang H, Liu T, Yang Z, Fu G, Chen Y.","Microb Biotechnol. 2024 Jan;17(1):e14403. doi: 10.1111/1751-7915.14403. Epub 2024 Jan 16.","Qiao Y","Microb Biotechnol","2024","2024/01/16","PMC10832513","","10.1111/1751-7915.14403"
"39339649","Nutraceutical Capsules LL1 and Silymarin Supplementation Act on Mood and Sleep Quality Perception by Microbiota-Gut-Brain Axis: A Pilot Clinical Study","Santamarina AB, Nehmi Filho V, Freitas JA, Franco LAM, Fonseca JV, Martins RC, Turri JAO, Silva BFRBD, Gusmão AF, Olivieri EHR, Otoch JP, Pessoa AFM.","Nutrients. 2024 Sep 10;16(18):3049. doi: 10.3390/nu16183049.","Santamarina AB","Nutrients","2024","2024/09/28","PMC11435014","","10.3390/nu16183049"
"39121711","The gut-microbiome in adult Attention-deficit/hyperactivity disorder - A Meta-analysis","Jakobi B, Vlaming P, Mulder D, Ribases M, Richarte V, Ramos-Quiroga JA, Tendolkar I, van Eijndhoven P, Vrijsen JN, Buitelaar J, Franke B, Hoogman M, Bloemendaal M, Arias-Vasquez A.","Eur Neuropsychopharmacol. 2024 Nov;88:21-29. doi: 10.1016/j.euroneuro.2024.07.004. Epub 2024 Aug 8.","Jakobi B","Eur Neuropsychopharmacol","2024","2024/08/09","","","10.1016/j.euroneuro.2024.07.004"
"39195546","Alterations in Vagal Tone Are Associated with Changes in the Gut Microbiota of Adults with Anxiety and Depression Symptoms: Analysis of Fecal Metabolite Profiles","Pasqualette L, Fidalgo TKDS, Freitas-Fernandes LB, Souza GGL, Imbiriba LA, Lobo LA, Volchan E, Domingues RMCP, Valente AP, Miranda KR.","Metabolites. 2024 Aug 15;14(8):450. doi: 10.3390/metabo14080450.","Pasqualette L","Metabolites","2024","2024/08/28","PMC11356408","","10.3390/metabo14080450"
"39247907","Modifications in the Composition of the Gut Microbiota in Rats Induced by Chronic Sleep Deprivation: Potential Relation to Mental Disorders","Zheng LM, Li Y.","Nat Sci Sleep. 2024 Sep 4;16:1313-1325. doi: 10.2147/NSS.S476691. eCollection 2024.","Zheng LM","Nat Sci Sleep","2024","2024/09/09","PMC11380879","","10.2147/NSS.S476691"
"38852801","Levilactobacillus brevis SG031 modulates mood-related behaviors and attenuates stress-related sleep disturbance and autonomic dysfunction via gut microbiota modulation in Wistar-Kyoto rats","Chen CW, Chen HC, She SC, Lai CT, Chen WJ, Kuo TBJ, Yang CCH.","Life Sci. 2024 Aug 15;351:122804. doi: 10.1016/j.lfs.2024.122804. Epub 2024 Jun 7.","Chen CW","Life Sci","2024","2024/06/09","","","10.1016/j.lfs.2024.122804"
"38959253","Perturbations in gut microbiota composition in schizophrenia","Wang Y, Bi S, Li X, Zhong Y, Qi D.","PLoS One. 2024 Jul 3;19(7):e0306582. doi: 10.1371/journal.pone.0306582. eCollection 2024.","Wang Y","PLoS One","2024","2024/07/03","PMC11221673","","10.1371/journal.pone.0306582"
"38663221","Effects of antipsychotics on the gastrointestinal microbiota: A systematic review","Dias MF, Nogueira YJA, Romano-Silva MA, Marques de Miranda D.","Psychiatry Res. 2024 Jun;336:115914. doi: 10.1016/j.psychres.2024.115914. Epub 2024 Apr 16.","Dias MF","Psychiatry Res","2024","2024/04/25","","","10.1016/j.psychres.2024.115914"
"39331265","Identification of hsa-miR-193a-5p-SURF4 axis related to the gut microbiota-metabolites- cytokines in lung cancer based on Mendelian randomization study and bioinformatics analysis","Yu J, Meng S, Xuan T, Wang Z, Qu L, Cao F, Li J.","Discov Oncol. 2024 Sep 27;15(1):475. doi: 10.1007/s12672-024-01359-5.","Yu J","Discov Oncol","2024","2024/09/27","PMC11436685","","10.1007/s12672-024-01359-5"
"39458509","Gut-Brain Axis and Psychopathology: Exploring the Impact of Diet with a Focus on the Low-FODMAP Approach","Ribichini E, Scalese G, Mocci C, Severi C.","Nutrients. 2024 Oct 17;16(20):3515. doi: 10.3390/nu16203515.","Ribichini E","Nutrients","2024","2024/10/26","PMC11510627","","10.3390/nu16203515"
"39291634","A randomized, double-blind, placebo-controlled parallel trial to test the effect of inulin supplementation on migraine headache characteristics, quality of life and mental health symptoms in women with migraine","Vajdi M, Khorvash F, Askari G.","Food Funct. 2024 Sep 30;15(19):10088-10098. doi: 10.1039/d4fo02796e.","Vajdi M","Food Funct","2024","2024/09/18","","","10.1039/d4fo02796e"
"38332676","Repeated (S)-ketamine administration ameliorates the spatial working memory impairment in mice with chronic pain: role of the gut microbiota-brain axis","Jiang Y, Wang X, Chen J, Zhang Y, Hashimoto K, Yang JJ, Zhou Z.","Gut Microbes. 2024 Jan-Dec;16(1):2310603. doi: 10.1080/19490976.2024.2310603. Epub 2024 Feb 8.","Jiang Y","Gut Microbes","2024","2024/02/09","PMC10860353","","10.1080/19490976.2024.2310603"
"38847603","Comparative analysis of pectin and prebiotics on human microbiota modulation in early life stages and adults","Donadio JLS, Fabi JP.","Food Funct. 2024 Jul 1;15(13):6825-6846. doi: 10.1039/d4fo01231c.","Donadio JLS","Food Funct","2024","2024/06/07","","","10.1039/d4fo01231c"
"38928361","A Narrative Review of Intestinal Microbiota's Impact on Migraine with Psychopathologies","Francavilla M, Facchetti S, Demartini C, Zanaboni AM, Amoroso C, Bottiroli S, Tassorelli C, Greco R.","Int J Mol Sci. 2024 Jun 17;25(12):6655. doi: 10.3390/ijms25126655.","Francavilla M","Int J Mol Sci","2024","2024/06/27","PMC11203823","","10.3390/ijms25126655"
"39267834","Changes in the gut microbiota of esophageal carcinoma patients based on 16S rRNA gene sequencing: a systematic review and meta-analysis","Zhang L, Li D, Zhang Y, Hu W, Lv H, Zhang X, Zhang H.","Front Oncol. 2024 Aug 29;14:1366975. doi: 10.3389/fonc.2024.1366975. eCollection 2024.","Zhang L","Front Oncol","2024","2024/09/13","PMC11390416","","10.3389/fonc.2024.1366975"
"38974216","Vitamin-mediated interaction between the gut microbiome and mitochondria in depression: A systematic review-based integrated perspective","Bisle E, Varadarajan S, Kolassa IT.","Brain Behav Immun Health. 2024 May 10;38:100790. doi: 10.1016/j.bbih.2024.100790. eCollection 2024 Jul.","Bisle E","Brain Behav Immun Health","2024","2024/07/08","PMC11225645","","10.1016/j.bbih.2024.100790"
"38401573","A role of gut-brain axis on prophylactic actions of arketamine in male mice exposed to chronic restrain stress","Ma L, Eguchi A, Liu G, Qu Y, Wan X, Murayama R, Mori C, Hashimoto K.","Pharmacol Biochem Behav. 2024 May;238:173736. doi: 10.1016/j.pbb.2024.173736. Epub 2024 Feb 23.","Ma L","Pharmacol Biochem Behav","2024","2024/02/24","","","10.1016/j.pbb.2024.173736"
"38722169","Preface: Special issue: ""Ion channels and genetic epilepsy""","Reid CA.","J Neurochem. 2024 May 9. doi: 10.1111/jnc.16121. Online ahead of print.","Reid CA","J Neurochem","2024","2024/05/09","","","10.1111/jnc.16121"
"38222911","The functional roles of short chain fatty acids as postbiotics in human gut: future perspectives","Ragavan ML, Hemalatha S.","Food Sci Biotechnol. 2023 Aug 28;33(2):275-285. doi: 10.1007/s10068-023-01414-x. eCollection 2024 Jan.","Ragavan ML","Food Sci Biotechnol","2023","2024/01/15","PMC10786766","","10.1007/s10068-023-01414-x"
"38756585","The gut-brain-axis: A positive relationship between gut microbial dysbiosis and glioblastoma brain tumour","Ishaq HM, Yasin R, Mohammad IS, Fan Y, Li H, Shahzad M, Xu J.","Heliyon. 2024 Apr 30;10(9):e30494. doi: 10.1016/j.heliyon.2024.e30494. eCollection 2024 May 15.","Ishaq HM","Heliyon","2024","2024/05/17","PMC11096965","","10.1016/j.heliyon.2024.e30494"
"38247868","Psychiatric Comorbidities of Inflammatory Bowel Disease: It Is a Matter of Microglia's Gut Feeling","Fakhfouri G, Mijailović NR, Rahimian R.","Cells. 2024 Jan 17;13(2):177. doi: 10.3390/cells13020177.","Fakhfouri G","Cells","2024","2024/01/22","PMC10814793","","10.3390/cells13020177"
"38606411","Markers of intestinal barrier damage in patients with chronic insomnia disorder","Cai Y, Gong D, Xiang T, Zhang X, Pan J.","Front Psychiatry. 2024 Mar 28;15:1373462. doi: 10.3389/fpsyt.2024.1373462. eCollection 2024.","Cai Y","Front Psychiatry","2024","2024/04/12","PMC11007705","","10.3389/fpsyt.2024.1373462"
"38273106","Human microbiota from drug-naive patients with obsessive-compulsive disorder drives behavioral symptoms and neuroinflammation via succinic acid in mice","Zhang YD, Shi DD, Liao BB, Li Y, Zhang S, Gao J, Lin LJ, Wang Z.","Mol Psychiatry. 2024 Jun;29(6):1782-1797. doi: 10.1038/s41380-024-02424-9. Epub 2024 Jan 25.","Zhang YD","Mol Psychiatry","2024","2024/01/25","","","10.1038/s41380-024-02424-9"
"38792361","The Potential Role of the Ketogenic Diet in Serious Mental Illness: Current Evidence, Safety, and Practical Advice","Rog J, Wingralek Z, Nowak K, Grudzień M, Grunwald A, Banaszek A, Karakula-Juchnowicz H.","J Clin Med. 2024 May 10;13(10):2819. doi: 10.3390/jcm13102819.","Rog J","J Clin Med","2024","2024/05/25","PMC11122005","","10.3390/jcm13102819"
"38327077","Metagenomic Analysis Reveals Difference of Gut Microbiota in ADHD","Wang N, Wang H, Bai Y, Zhao Y, Zheng X, Gao X, Zhang Z, Yang L.","J Atten Disord. 2024 Mar;28(5):872-879. doi: 10.1177/10870547231225491. Epub 2024 Feb 7.","Wang N","J Atten Disord","2024","2024/02/08","","","10.1177/10870547231225491"
"36877601","The role of vitamin D in depression and anxiety disorders: a review of the literature","Renteria K, Nguyen H, Koh GY.","Nutr Neurosci. 2024 Mar;27(3):262-270. doi: 10.1080/1028415X.2023.2186318. Epub 2023 Mar 6.","Renteria K","Nutr Neurosci","2024","2023/03/06","","","10.1080/1028415X.2023.2186318"
"39158758","The Antidepressant- and Anxiolytic-Like Effects of the Phosphodiesterase Type-5 Inhibitor Tadalafil are Associated with the Modulation of the Gut-Brain Axis During CNS Autoimmunity","Duarte-Silva E, Oriá AC, Mendonça IP, Paiva IHR, Leuthier Dos Santos K, Sales AJ, de Souza JRB, Maes M, Meuth SG, Peixoto CA.","J Neuroimmune Pharmacol. 2024 Aug 19;19(1):45. doi: 10.1007/s11481-024-10148-4.","Duarte-Silva E","J Neuroimmune Pharmacol","2024","2024/08/19","","","10.1007/s11481-024-10148-4"
"38650872","The emerging roles of microbiota-derived extracellular vesicles in psychiatric disorders","Guo C, Bai Y, Li P, He K.","Front Microbiol. 2024 Apr 8;15:1383199. doi: 10.3389/fmicb.2024.1383199. eCollection 2024.","Guo C","Front Microbiol","2024","2024/04/23","PMC11033316","","10.3389/fmicb.2024.1383199"
"38331354","Depression-like phenotypes in mice following common bile duct ligation: Insights into the gut-liver-brain axis via the vagus nerve","Yang Y, Eguchi A, Mori C, Hashimoto K.","Neurobiol Dis. 2024 Mar;192:106433. doi: 10.1016/j.nbd.2024.106433. Epub 2024 Feb 7.","Yang Y","Neurobiol Dis","2024","2024/02/08","","","10.1016/j.nbd.2024.106433"
"38317780","Gut microbiota regulate stress resistance by influencing microglia-neuron interactions in the hippocampus","He H, He H, Mo L, Yuan Q, Xiao C, Ma Q, Yi S, Zhou T, You Z, Zhang J.","Brain Behav Immun Health. 2024 Jan 23;36:100729. doi: 10.1016/j.bbih.2024.100729. eCollection 2024 Mar.","He H","Brain Behav Immun Health","2024","2024/02/06","PMC10840119","","10.1016/j.bbih.2024.100729"
"39303815","Metformin reprograms tryptophan metabolism via gut microbiome-derived bile acid metabolites to ameliorate depression-Like behaviors in mice","Xie X, Li W, Xiong Z, Xu J, Liao T, Sun L, Xu H, Zhang M, Zhou J, Xiong W, Fu Z, Li Z, Han Q, Cui D, Anthony DC.","Brain Behav Immun. 2024 Sep 18;123:442-455. doi: 10.1016/j.bbi.2024.09.014. Online ahead of print.","Xie X","Brain Behav Immun","2024","2024/09/20","","","10.1016/j.bbi.2024.09.014"
"38606523","Current iron therapy in the light of regulation, intestinal microbiome, and toxicity: are we prescribing too much iron?","Dentand AL, Schubert MG, Krayenbuehl PA.","Crit Rev Clin Lab Sci. 2024 Apr 12:1-13. doi: 10.1080/10408363.2024.2331477. Online ahead of print.","Dentand AL","Crit Rev Clin Lab Sci","2024","2024/04/12","","","10.1080/10408363.2024.2331477"
"38463411","A Possible Role of Akkermansia muciniphila in the Treatment of Olanzapine-Induced Weight Gain","Bertossi F.","Cureus. 2024 Mar 7;16(3):e55733. doi: 10.7759/cureus.55733. eCollection 2024 Mar.","Bertossi F","Cureus","2024","2024/03/11","PMC10921070","","10.7759/cureus.55733"
"37574818","Ameliorative effect of Lactobacillus plantarum CCFM8661 on oleic acid-induced acne: integrated gut microbiota link to acne pathogenesis","Ai J, Ma W, Pan Z, Mao B, Tang X, Zhang Q, Zhao J, Chen W, Cui S.","J Sci Food Agric. 2024 Jan 15;104(1):328-339. doi: 10.1002/jsfa.12921. Epub 2023 Sep 4.","Ai J","J Sci Food Agric","2024","2023/08/14","","","10.1002/jsfa.12921"
"38944290","Splenic nerve denervation attenuates depression-like behaviors in Chrna7 knock-out mice via the spleen-gut-brain axis","Yang Y, Eguchi A, Mori C, Hashimoto K.","J Affect Disord. 2024 Oct 1;362:114-125. doi: 10.1016/j.jad.2024.06.091. Epub 2024 Jun 27.","Yang Y","J Affect Disord","2024","2024/06/29","","","10.1016/j.jad.2024.06.091"
"39199404","The Influence of Cecal Microbiota Transplantation on Chicken Injurious Behavior: Perspective in Human Neuropsychiatric Research","Fu Y, Cheng HW.","Biomolecules. 2024 Aug 16;14(8):1017. doi: 10.3390/biom14081017.","Fu Y","Biomolecules","2024","2024/08/29","PMC11352350","","10.3390/biom14081017"
"39163908","Gaba-producing lactobacilli boost cognitive reactivity to negative mood without improving cognitive performance: A human Double-Blind Placebo-Controlled Cross-Over study","Casertano M, Dekker M, Valentino V, De Filippis F, Fogliano V, Ercolini D.","Brain Behav Immun. 2024 Nov;122:256-265. doi: 10.1016/j.bbi.2024.08.029. Epub 2024 Aug 18.","Casertano M","Brain Behav Immun","2024","2024/08/20","","","10.1016/j.bbi.2024.08.029"
"39386896","Unveiling the gut microbiota blueprint of schizophrenia: a multilevel omics approach","Qi D, Liu P, Wang Y, Tai X, Ma S.","Front Psychiatry. 2024 Sep 25;15:1452604. doi: 10.3389/fpsyt.2024.1452604. eCollection 2024.","Qi D","Front Psychiatry","2024","2024/10/10","PMC11461293","","10.3389/fpsyt.2024.1452604"
"37995475","Guardians of Rest? Investigating the gut microbiota in central hypersomnolence disorders","Jezkova J, Sonka K, Kreisinger J, Prochazkova P, Tlaskalova-Hogenova H, Nevsimalova S, Buskova J, Merkova R, Dvorakova T, Prihodova I, Dostalova S, Roubalova R.","Sleep Med. 2024 Jan;113:95-102. doi: 10.1016/j.sleep.2023.11.024. Epub 2023 Nov 19.","Jezkova J","Sleep Med","2024","2023/11/23","","","10.1016/j.sleep.2023.11.024"
"39364125","Differences in the human gut microbiota with varying depressive symptom severity scores","Masamura Y, Kubo R, Midorikawa Y, Shinozaki NO, Watanabe S, Maekawa S, Takeda AK, Ohta T.","Biosci Microbiota Food Health. 2024;43(4):336-341. doi: 10.12938/bmfh.2023-049. Epub 2024 Jun 12.","Masamura Y","Biosci Microbiota Food Health","2024","2024/10/04","PMC11444865","","10.12938/bmfh.2023-049"
"38999739","Effectiveness of Psychobiotic Bifidobacterium breve BB05 in Managing Psychosomatic Diarrhea in College Students by Regulating Gut Microbiota: A Randomized, Double-Blind, Placebo-Controlled Trial","Wang Y, Wang Y, Ding K, Liu Y, Liu D, Chen W, Zhang X, Luo C, Zhang H, Xu T, Chen T.","Nutrients. 2024 Jun 22;16(13):1989. doi: 10.3390/nu16131989.","Wang Y","Nutrients","2024","2024/07/13","PMC11243164","","10.3390/nu16131989"
"38292207","Gut-Brain Axis Impact on Canine Anxiety Disorders: New Challenges for Behavioral Veterinary Medicine","Sacoor C, Marugg JD, Lima NR, Empadinhas N, Montezinho L.","Vet Med Int. 2024 Jan 23;2024:2856759. doi: 10.1155/2024/2856759. eCollection 2024.","Sacoor C","Vet Med Int","2024","2024/01/31","PMC10827376","","10.1155/2024/2856759"
"38963982","Jianpi Jiedu decoction suppresses colorectal cancer growth by inhibiting M2 polarization of TAMs through the tryptophan metabolism-AhR pathway","Chang Y, Ou Q, Zhou X, Nie K, Zheng P, Liu J, Chen L, Yan H, Guo D, Zhang S.","Int Immunopharmacol. 2024 Sep 10;138:112610. doi: 10.1016/j.intimp.2024.112610. Epub 2024 Jul 3.","Chang Y","Int Immunopharmacol","2024","2024/07/04","","","10.1016/j.intimp.2024.112610"
