PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30518033","Differences in Anxiety Levels of Various Murine Models in Relation to the Gut Microbiota Composition","Huang E, Kang S, Park H, Park S, Ji Y, Holzapfel WH.","Biomedicines. 2018 Dec 4;6(4):113. doi: 10.3390/biomedicines6040113.","Huang E","Biomedicines","2018","2018/12/07","PMC6315404","","10.3390/biomedicines6040113"
"30584306","Possible association of Firmicutes in the gut microbiota of patients with major depressive disorder","Huang Y, Shi X, Li Z, Shen Y, Shi X, Wang L, Li G, Yuan Y, Wang J, Zhang Y, Zhao L, Zhang M, Kang Y, Liang Y.","Neuropsychiatr Dis Treat. 2018 Dec 3;14:3329-3337. doi: 10.2147/NDT.S188340. eCollection 2018.","Huang Y","Neuropsychiatr Dis Treat","2018","2018/12/26","PMC6284853","","10.2147/NDT.S188340"
"30513869","One Health, Fermented Foods, and Gut Microbiota","Bell V, Ferrão J, Pimentel L, Pintado M, Fernandes T.","Foods. 2018 Dec 3;7(12):195. doi: 10.3390/foods7120195.","Bell V","Foods","2018","2018/12/06","PMC6306734","","10.3390/foods7120195"
"30033172","Towards microbiome-informed dietary recommendations for promoting metabolic and mental health: Opinion papers of the MyNewGut project","Sanz Y, Romaní-Perez M, Benítez-Páez A, Portune KJ, Brigidi P, Rampelli S, Dinan T, Stanton C, Delzenne N, Blachier F, Neyrinck AM, Beaumont M, Olivares M, Holzer P, Günther K, Wolters M, Ahrens W, Claus SP, Campoy C, Murphy R, Sadler C, Fernández L, Kamp JV.","Clin Nutr. 2018 Dec;37(6 Pt A):2191-2197. doi: 10.1016/j.clnu.2018.07.007. Epub 2018 Jul 9.","Sanz Y","Clin Nutr","2018","2018/07/24","","","10.1016/j.clnu.2018.07.007"
"29243233","Finding the needle in the haystack: systematic identification of psychobiotics","Bambury A, Sandhu K, Cryan JF, Dinan TG.","Br J Pharmacol. 2018 Dec;175(24):4430-4438. doi: 10.1111/bph.14127. Epub 2018 Jan 18.","Bambury A","Br J Pharmacol","2018","2017/12/16","PMC6255950","","10.1111/bph.14127"
"30532687","Gut thinking: the gut microbiome and mental health beyond the head","Lucas G.","Microb Ecol Health Dis. 2018 Nov 30;29(2):1548250. doi: 10.1080/16512235.2018.1548250. eCollection 2018.","Lucas G","Microb Ecol Health Dis","2018","2018/12/12","PMC6282467","","10.1080/16512235.2018.1548250"
"30459574","Oral Probiotics Ameliorate the Behavioral Deficits Induced by Chronic Mild Stress in Mice via the Gut Microbiota-Inflammation Axis","Li N, Wang Q, Wang Y, Sun A, Lin Y, Jin Y, Li X.","Front Behav Neurosci. 2018 Nov 6;12:266. doi: 10.3389/fnbeh.2018.00266. eCollection 2018.","Li N","Front Behav Neurosci","2018","2018/11/22","PMC6232506","","10.3389/fnbeh.2018.00266"
"30405455","Metabolic and Microbiota Measures as Peripheral Biomarkers in Major Depressive Disorder","Horne R, Foster JA.","Front Psychiatry. 2018 Oct 22;9:513. doi: 10.3389/fpsyt.2018.00513. eCollection 2018.","Horne R","Front Psychiatry","2018","2018/11/09","PMC6204462","","10.3389/fpsyt.2018.00513"
"30309367","Visceral pain: gut microbiota, a new hope?","Pusceddu MM, Gareau MG.","J Biomed Sci. 2018 Oct 11;25(1):73. doi: 10.1186/s12929-018-0476-7.","Pusceddu MM","J Biomed Sci","2018","2018/10/13","PMC6182804","","10.1186/s12929-018-0476-7"
"30248988","A Meta-Analysis of the Clinical Use of Curcumin for Irritable Bowel Syndrome (IBS)","Ng QX, Soh AYS, Loke W, Venkatanarayanan N, Lim DY, Yeo WS.","J Clin Med. 2018 Sep 22;7(10):298. doi: 10.3390/jcm7100298.","Ng QX","J Clin Med","2018","2018/09/26","PMC6210149","","10.3390/jcm7100298"
"30223263","The Role of Nutrition and the Gut-Brain Axis in Psychiatry: A Review of the Literature","Mörkl S, Wagner-Skacel J, Lahousen T, Lackner S, Holasek SJ, Bengesser SA, Painold A, Holl AK, Reininghaus E.","Neuropsychobiology. 2018 Sep 17:1-9. doi: 10.1159/000492834. Online ahead of print.","Mörkl S","Neuropsychobiology","2018","2018/09/18","","","10.1159/000492834"
"30207256","Microbiota-gut-brain research: A critical analysis","Hooks KB, Konsman JP, O'Malley MA.","Behav Brain Sci. 2018 Sep 12;42:e60. doi: 10.1017/S0140525X18002133.","Hooks KB","Behav Brain Sci","2018","2018/09/13","","","10.1017/S0140525X18002133"
"30271330","Gut-Brain Psychology: Rethinking Psychology From the Microbiota-Gut-Brain Axis","Liang S, Wu X, Jin F.","Front Integr Neurosci. 2018 Sep 11;12:33. doi: 10.3389/fnint.2018.00033. eCollection 2018.","Liang S","Front Integr Neurosci","2018","2018/10/02","PMC6142822","","10.3389/fnint.2018.00033"
"29870894","Gut microbiome and magnetic resonance spectroscopy study of subjects at ultra-high risk for psychosis may support the membrane hypothesis","He Y, Kosciolek T, Tang J, Zhou Y, Li Z, Ma X, Zhu Q, Yuan N, Yuan L, Li C, Jin K, Knight R, Tsuang MT, Chen X.","Eur Psychiatry. 2018 Sep;53:37-45. doi: 10.1016/j.eurpsy.2018.05.011. Epub 2018 Jun 2.","He Y","Eur Psychiatry","2018","2018/06/06","","","10.1016/j.eurpsy.2018.05.011"
"29542066","A systematic review of studies on the faecal microbiota in anorexia nervosa: future research may need to include microbiota from the small intestine","Schwensen HF, Kan C, Treasure J, Høiby N, Sjögren M.","Eat Weight Disord. 2018 Aug;23(4):399-418. doi: 10.1007/s40519-018-0499-9. Epub 2018 Mar 14.","Schwensen HF","Eat Weight Disord","2018","2018/03/16","","","10.1007/s40519-018-0499-9"
"29352709","Analysis of gut microbiota diversity and auxiliary diagnosis as a biomarker in patients with schizophrenia: A cross-sectional study","Shen Y, Xu J, Li Z, Huang Y, Yuan Y, Wang J, Zhang M, Hu S, Liang Y.","Schizophr Res. 2018 Jul;197:470-477. doi: 10.1016/j.schres.2018.01.002. Epub 2018 Jan 17.","Shen Y","Schizophr Res","2018","2018/01/21","","","10.1016/j.schres.2018.01.002"
"29955222","Ancient Thali Diet: Gut Microbiota, Immunity, and Health","Shondelmyer K, Knight R, Sanivarapu A, Ogino S, Vanamala JKP.","Yale J Biol Med. 2018 Jun 28;91(2):177-184. eCollection 2018 Jun.","Shondelmyer K","Yale J Biol Med","2018","2018/06/30","PMC6020729","",""
"29843470","Recognizing Depression from the Microbiota⁻Gut⁻Brain Axis","Liang S, Wu X, Hu X, Wang T, Jin F.","Int J Mol Sci. 2018 May 29;19(6):1592. doi: 10.3390/ijms19061592.","Liang S","Int J Mol Sci","2018","2018/05/31","PMC6032096","","10.3390/ijms19061592"
"29407287","Overview and systematic review of studies of microbiome in schizophrenia and bipolar disorder","Nguyen TT, Kosciolek T, Eyler LT, Knight R, Jeste DV.","J Psychiatr Res. 2018 Apr;99:50-61. doi: 10.1016/j.jpsychires.2018.01.013. Epub 2018 Jan 31.","Nguyen TT","J Psychiatr Res","2018","2018/02/07","PMC5849533","NIHMS939097","10.1016/j.jpsychires.2018.01.013"
"29489753","Environment dominates over host genetics in shaping human gut microbiota","Rothschild D, Weissbrod O, Barkan E, Kurilshikov A, Korem T, Zeevi D, Costea PI, Godneva A, Kalka IN, Bar N, Shilo S, Lador D, Vila AV, Zmora N, Pevsner-Fischer M, Israeli D, Kosower N, Malka G, Wolf BC, Avnit-Sagi T, Lotan-Pompan M, Weinberger A, Halpern Z, Carmi S, Fu J, Wijmenga C, Zhernakova A, Elinav E, Segal E.","Nature. 2018 Mar 8;555(7695):210-215. doi: 10.1038/nature25973. Epub 2018 Feb 28.","Rothschild D","Nature","2018","2018/03/01","","","10.1038/nature25973"
"28901279","The Role of Physical Exercise and Omega-3 Fatty Acids in Depressive Illness in the Elderly","Farioli Vecchioli S, Sacchetti S, Nicolis di Robilant V, Cutuli D.","Curr Neuropharmacol. 2018 Mar 5;16(3):308-326. doi: 10.2174/1570159X15666170912113852.","Farioli Vecchioli S","Curr Neuropharmacol","2018","2017/09/14","PMC5843982","","10.2174/1570159X15666170912113852"
"29031410","Harnessing Gut Microbes for Mental Health: Getting From Here to There","Bruce-Keller AJ, Salbaum JM, Berthoud HR.","Biol Psychiatry. 2018 Feb 1;83(3):214-223. doi: 10.1016/j.biopsych.2017.08.014. Epub 2017 Aug 30.","Bruce-Keller AJ","Biol Psychiatry","2018","2017/10/17","PMC5859957","NIHMS945683","10.1016/j.biopsych.2017.08.014"
"28767318","The Gut Microbiome and Mental Health: Implications for Anxiety- and Trauma-Related Disorders","Malan-Muller S, Valles-Colomer M, Raes J, Lowry CA, Seedat S, Hemmings SMJ.","OMICS. 2018 Feb;22(2):90-107. doi: 10.1089/omi.2017.0077. Epub 2017 Aug 2.","Malan-Muller S","OMICS","2018","2017/08/03","","","10.1089/omi.2017.0077"
"28624847","The microbiome-gut-brain axis: implications for schizophrenia and antipsychotic induced weight gain","Kanji S, Fonseka TM, Marshe VS, Sriretnakumar V, Hahn MK, Müller DJ.","Eur Arch Psychiatry Clin Neurosci. 2018 Feb;268(1):3-15. doi: 10.1007/s00406-017-0820-z. Epub 2017 Jun 17.","Kanji S","Eur Arch Psychiatry Clin Neurosci","2018","2017/06/19","","","10.1007/s00406-017-0820-z"
"28442250","Analysis of microbiota in first episode psychosis identifies preliminary associations with symptom severity and treatment response","Schwarz E, Maukonen J, Hyytiäinen T, Kieseppä T, Orešič M, Sabunciyan S, Mantere O, Saarela M, Yolken R, Suvisaari J.","Schizophr Res. 2018 Feb;192:398-403. doi: 10.1016/j.schres.2017.04.017. Epub 2017 Apr 22.","Schwarz E","Schizophr Res","2018","2017/04/27","","","10.1016/j.schres.2017.04.017"
"29249803","Possible role of the gut microbiota-brain axis in the antidepressant effects of (R)-ketamine in a social defeat stress model","Yang C, Qu Y, Fujita Y, Ren Q, Ma M, Dong C, Hashimoto K.","Transl Psychiatry. 2017 Dec 18;7(12):1294. doi: 10.1038/s41398-017-0031-4.","Yang C","Transl Psychiatry","2017","2017/12/19","PMC5802627","","10.1038/s41398-017-0031-4"
"29276734","Stress & the gut-brain axis: Regulation by the microbiome","Foster JA, Rinaman L, Cryan JF.","Neurobiol Stress. 2017 Mar 19;7:124-136. doi: 10.1016/j.ynstr.2017.03.001. eCollection 2017 Dec.","Foster JA","Neurobiol Stress","2017","2017/12/26","PMC5736941","","10.1016/j.ynstr.2017.03.001"
"27900676","Functional Implications of the IL-23/IL-17 Immune Axis in Schizophrenia","Debnath M, Berk M.","Mol Neurobiol. 2017 Dec;54(10):8170-8178. doi: 10.1007/s12035-016-0309-1. Epub 2016 Nov 29.","Debnath M","Mol Neurobiol","2017","2016/12/01","","","10.1007/s12035-016-0309-1"
"29213271","Visceral Inflammation and Immune Activation Stress the Brain","Holzer P, Farzi A, Hassan AM, Zenz G, Jačan A, Reichmann F.","Front Immunol. 2017 Nov 22;8:1613. doi: 10.3389/fimmu.2017.01613. eCollection 2017.","Holzer P","Front Immunol","2017","2017/12/08","PMC5702648","","10.3389/fimmu.2017.01613"
"29147024","Comparison of (R)-ketamine and lanicemine on depression-like phenotype and abnormal composition of gut microbiota in a social defeat stress model","Qu Y, Yang C, Ren Q, Ma M, Dong C, Hashimoto K.","Sci Rep. 2017 Nov 16;7(1):15725. doi: 10.1038/s41598-017-16060-7.","Qu Y","Sci Rep","2017","2017/11/18","PMC5691133","","10.1038/s41598-017-16060-7"
"28899766","Health relevance of the modification of low grade inflammation in ageing (inflammageing) and the role of nutrition","Calder PC, Bosco N, Bourdet-Sicard R, Capuron L, Delzenne N, Doré J, Franceschi C, Lehtinen MJ, Recker T, Salvioli S, Visioli F.","Ageing Res Rev. 2017 Nov;40:95-119. doi: 10.1016/j.arr.2017.09.001. Epub 2017 Sep 9.","Calder PC","Ageing Res Rev","2017","2017/09/14","","","10.1016/j.arr.2017.09.001"
"28716445","Feeding Systems and the Gut Microbiome: Gut-Brain Interactions With Relevance to Psychiatric Conditions","Mason BL.","Psychosomatics. 2017 Nov-Dec;58(6):574-580. doi: 10.1016/j.psym.2017.06.002. Epub 2017 Jun 8.","Mason BL","Psychosomatics","2017","2017/07/19","","","10.1016/j.psym.2017.06.002"
"28629758","Implications of the gut microbiota in vulnerability to the social avoidance effects of chronic social defeat in male mice","Szyszkowicz JK, Wong A, Anisman H, Merali Z, Audet MC.","Brain Behav Immun. 2017 Nov;66:45-55. doi: 10.1016/j.bbi.2017.06.009. Epub 2017 Jun 17.","Szyszkowicz JK","Brain Behav Immun","2017","2017/06/21","","","10.1016/j.bbi.2017.06.009"
"28536926","Structural changes of gut microbiota in Parkinson's disease and its correlation with clinical features","Li W, Wu X, Hu X, Wang T, Liang S, Duan Y, Jin F, Qin B.","Sci China Life Sci. 2017 Nov;60(11):1223-1233. doi: 10.1007/s11427-016-9001-4. Epub 2017 May 20.","Li W","Sci China Life Sci","2017","2017/05/25","","","10.1007/s11427-016-9001-4"
"28593878","Microbiota abnormalities and the therapeutic potential of probiotics in the treatment of mood disorders","Rios AC, Maurya PK, Pedrini M, Zeni-Graiff M, Asevedo E, Mansur RB, Wieck A, Grassi-Oliveira R, McIntyre RS, Hayashi MAF, Brietzke E.","Rev Neurosci. 2017 Oct 26;28(7):739-749. doi: 10.1515/revneuro-2017-0001.","Rios AC","Rev Neurosci","2017","2017/06/09","","","10.1515/revneuro-2017-0001"
"29022384","Does the maternal vaginal microbiota play a role in seeding the microbiota of neonatal gut and nose?","Sakwinska O, Foata F, Berger B, Brüssow H, Combremont S, Mercenier A, Dogra S, Soh SE, Yen JCK, Heong GYS, Lee YS, Yap F, Meaney MJ, Chong YS, Godfrey KM, Holbrook JD.","Benef Microbes. 2017 Oct 13;8(5):763-778. doi: 10.3920/BM2017.0064. Epub 2017 Oct 12.","Sakwinska O","Benef Microbes","2017","2017/10/13","","","10.3920/BM2017.0064"
"29023380","The Gut Microbiome Feelings of the Brain: A Perspective for Non-Microbiologists","Lerner A, Neidhöfer S, Matthias T.","Microorganisms. 2017 Oct 12;5(4):66. doi: 10.3390/microorganisms5040066.","Lerner A","Microorganisms","2017","2017/10/13","PMC5748575","","10.3390/microorganisms5040066"
"28976454","The Gut and Its Microbiome as Related to Central Nervous System Functioning and Psychological Well-being: Introduction to the Special Issue of Psychosomatic Medicine","Mayer EA, Hsiao EY.","Psychosom Med. 2017 Oct;79(8):844-846. doi: 10.1097/PSY.0000000000000525.","Mayer EA","Psychosom Med","2017","2017/10/05","PMC5924442","NIHMS901847","10.1097/PSY.0000000000000525"
"28816544","Animal inflammation-based models of depression and their application to drug discovery","Ma L, Demin KA, Kolesnikova TO, Khatsko SL, Zhu X, Yuan X, Song C, Meshalkina DA, Leonard BE, Tian L, Kalueff AV.","Expert Opin Drug Discov. 2017 Oct;12(10):995-1009. doi: 10.1080/17460441.2017.1362385. Epub 2017 Aug 17.","Ma L","Expert Opin Drug Discov","2017","2017/08/18","","","10.1080/17460441.2017.1362385"
"28806201","Brain-Gut-Microbiota Axis and Mental Health","Dinan TG, Cryan JF.","Psychosom Med. 2017 Oct;79(8):920-926. doi: 10.1097/PSY.0000000000000519.","Dinan TG","Psychosom Med","2017","2017/08/15","","","10.1097/PSY.0000000000000519"
"29071061","Gut microbiota's effect on mental health: The gut-brain axis","Clapp M, Aurora N, Herrera L, Bhatia M, Wilen E, Wakefield S.","Clin Pract. 2017 Sep 15;7(4):987. doi: 10.4081/cp.2017.987. eCollection 2017 Sep 15.","Clapp M","Clin Pract","2017","2017/10/27","PMC5641835","","10.4081/cp.2017.987"
"28852308","Influence of gut microbiota on neuropsychiatric disorders","Cenit MC, Sanz Y, Codoñer-Franch P.","World J Gastroenterol. 2017 Aug 14;23(30):5486-5498. doi: 10.3748/wjg.v23.i30.5486.","Cenit MC","World J Gastroenterol","2017","2017/08/31","PMC5558112","","10.3748/wjg.v23.i30.5486"
"28027925","Impact of prebiotics on metabolic and behavioral alterations in a mouse model of metabolic syndrome","de Cossío LF, Fourrier C, Sauvant J, Everard A, Capuron L, Cani PD, Layé S, Castanon N.","Brain Behav Immun. 2017 Aug;64:33-49. doi: 10.1016/j.bbi.2016.12.022. Epub 2016 Dec 24.","de Cossío LF","Brain Behav Immun","2017","2016/12/29","","","10.1016/j.bbi.2016.12.022"
"28399458","The role of maternal anxiety and depressive disorders prior to and during pregnancy and perinatal psychopathological symptoms for early infant diseases and drug administration","Krause L, Einsle F, Petzoldt J, Wittchen HU, Martini J.","Early Hum Dev. 2017 Jun;109:7-14. doi: 10.1016/j.earlhumdev.2017.03.009. Epub 2017 Apr 8.","Krause L","Early Hum Dev","2017","2017/04/12","","","10.1016/j.earlhumdev.2017.03.009"
"28556833","Blockade of interleukin-6 receptor in the periphery promotes rapid and sustained antidepressant actions: a possible role of gut-microbiota-brain axis","Zhang JC, Yao W, Dong C, Yang C, Ren Q, Ma M, Hashimoto K.","Transl Psychiatry. 2017 May 30;7(5):e1138. doi: 10.1038/tp.2017.112.","Zhang JC","Transl Psychiatry","2017","2017/05/31","PMC5534942","","10.1038/tp.2017.112"
"28368029","Bifidobacterium in the gut microbiota confer resilience to chronic social defeat stress in mice","Yang C, Fujita Y, Ren Q, Ma M, Dong C, Hashimoto K.","Sci Rep. 2017 Apr 3;7:45942. doi: 10.1038/srep45942.","Yang C","Sci Rep","2017","2017/04/04","PMC5377462","","10.1038/srep45942"
"28572752","Chronic alcohol overconsumption may alter gut microbial metabolism: a retrospective study of 719 (13)C-D-xylose breath test results","Bjørkhaug ST, Skar V, Medhus AW, Tollisen A, Bramness JG, Valeur J.","Microb Ecol Health Dis. 2017 Mar 17;28(1):1301725. doi: 10.1080/16512235.2017.1301725. eCollection 2017.","Bjørkhaug ST","Microb Ecol Health Dis","2017","2017/06/03","PMC5443100","","10.1080/16512235.2017.1301725"
"28245172","The gut microbiota and psychiatric illness","MacQueen G, Surette M, Moayyedi P.","J Psychiatry Neurosci. 2017 Mar;42(2):75-77. doi: 10.1503/jpn.170028.","MacQueen G","J Psychiatry Neurosci","2017","2017/03/01","PMC5373703","","10.1503/jpn.170028"
"28158162","Potential Beneficial Effects of Probiotics on Human Migraine Headache: A Literature Review","Dai YJ, Wang HY, Wang XJ, Kaye AD, Sun YH.","Pain Physician. 2017 Feb;20(2):E251-E255.","Dai YJ","Pain Physician","2017","2017/02/04","","",""
"27763700","Early life diets with prebiotics and bioactive milk fractions attenuate the impact of stress on learned helplessness behaviours and alter gene expression within neural circuits important for stress resistance","Mika A, Day HE, Martinez A, Rumian NL, Greenwood BN, Chichlowski M, Berg BM, Fleshner M.","Eur J Neurosci. 2017 Feb;45(3):342-357. doi: 10.1111/ejn.13444. Epub 2016 Nov 12.","Mika A","Eur J Neurosci","2017","2016/10/21","","","10.1111/ejn.13444"
"28121994","Diet and ADHD, Reviewing the Evidence: A Systematic Review of Meta-Analyses of Double-Blind Placebo-Controlled Trials Evaluating the Efficacy of Diet Interventions on the Behavior of Children with ADHD","Pelsser LM, Frankena K, Toorman J, Rodrigues Pereira R.","PLoS One. 2017 Jan 25;12(1):e0169277. doi: 10.1371/journal.pone.0169277. eCollection 2017.","Pelsser LM","PLoS One","2017","2017/01/26","PMC5266211","","10.1371/journal.pone.0169277"
"28073356","Gut microbiota disturbance during helminth infection: can it affect cognition and behaviour of children?","Guernier V, Brennan B, Yakob L, Milinovich G, Clements AC, Soares Magalhaes RJ.","BMC Infect Dis. 2017 Jan 10;17(1):58. doi: 10.1186/s12879-016-2146-2.","Guernier V","BMC Infect Dis","2017","2017/01/12","PMC5225537","","10.1186/s12879-016-2146-2"
"28680792","Using Animal Models to Study the Role of the Gut-Brain Axis in Autism","Nithianantharajah J, Balasuriya GK, Franks AE, Hill-Yardin EL.","Curr Dev Disord Rep. 2017;4(2):28-36. doi: 10.1007/s40474-017-0111-4. Epub 2017 May 12.","Nithianantharajah J","Curr Dev Disord Rep","2017","2017/07/07","PMC5488132","","10.1007/s40474-017-0111-4"
"27319972","Microbes, Immunity, and Behavior: Psychoneuroimmunology Meets the Microbiome","Dinan TG, Cryan JF.","Neuropsychopharmacology. 2017 Jan;42(1):178-192. doi: 10.1038/npp.2016.103. Epub 2016 Jun 20.","Dinan TG","Neuropsychopharmacology","2017","2016/06/21","PMC5143479","","10.1038/npp.2016.103"
"27930574","A MeSH-based text mining method for identifying novel prebiotics","Shan G, Lu Y, Min B, Qu W, Zhang C.","Medicine (Baltimore). 2016 Dec;95(49):e5585. doi: 10.1097/MD.0000000000005585.","Shan G","Medicine (Baltimore)","2016","2016/12/09","PMC5266046","","10.1097/MD.0000000000005585"
"27566465","Alzheimer's disease and gut microbiota","Hu X, Wang T, Jin F.","Sci China Life Sci. 2016 Oct;59(10):1006-1023. doi: 10.1007/s11427-016-5083-9. Epub 2016 Aug 26.","Hu X","Sci China Life Sci","2016","2016/08/28","","","10.1007/s11427-016-5083-9"
"27698624","Integrative Therapies in Anxiety Treatment with Special Emphasis on the Gut Microbiome","Schnorr SL, Bachner HA.","Yale J Biol Med. 2016 Sep 30;89(3):397-422. eCollection 2016 Sep.","Schnorr SL","Yale J Biol Med","2016","2016/10/05","PMC5045149","",""
"25034760","Autoimmune diseases, gastrointestinal disorders and the microbiome in schizophrenia: more than a gut feeling","Severance EG, Yolken RH, Eaton WW.","Schizophr Res. 2016 Sep;176(1):23-35. doi: 10.1016/j.schres.2014.06.027. Epub 2014 Jul 15.","Severance EG","Schizophr Res","2016","2014/07/19","PMC4294997","NIHMS609548","10.1016/j.schres.2014.06.027"
"26923630","Cognitive impairment by antibiotic-induced gut dysbiosis: Analysis of gut microbiota-brain communication","Fröhlich EE, Farzi A, Mayerhofer R, Reichmann F, Jačan A, Wagner B, Zinser E, Bordag N, Magnes C, Fröhlich E, Kashofer K, Gorkiewicz G, Holzer P.","Brain Behav Immun. 2016 Aug;56:140-55. doi: 10.1016/j.bbi.2016.02.020. Epub 2016 Feb 23.","Fröhlich EE","Brain Behav Immun","2016","2016/03/01","PMC5014122","EMS67822","10.1016/j.bbi.2016.02.020"
"26810963","Dietary fiber intake and depressive symptoms in Japanese employees: The Furukawa Nutrition and Health Study","Miki T, Eguchi M, Kurotani K, Kochi T, Kuwahara K, Ito R, Kimura Y, Tsuruoka H, Akter S, Kashino I, Kabe I, Kawakami N, Mizoue T.","Nutrition. 2016 May;32(5):584-9. doi: 10.1016/j.nut.2015.11.014. Epub 2015 Dec 23.","Miki T","Nutrition","2016","2016/01/27","","","10.1016/j.nut.2015.11.014"
"26438800","Gut Microbiota and Brain Function: An Evolving Field in Neuroscience","Foster JA, Lyte M, Meyer E, Cryan JF.","Int J Neuropsychopharmacol. 2016 Apr 29;19(5):pyv114. doi: 10.1093/ijnp/pyv114. Print 2016 May.","Foster JA","Int J Neuropsychopharmacol","2016","2015/10/07","PMC4886662","","10.1093/ijnp/pyv114"
"27048547","Mood by microbe: towards clinical translation","Dinan TG, Cryan JF.","Genome Med. 2016 Apr 6;8(1):36. doi: 10.1186/s13073-016-0292-1.","Dinan TG","Genome Med","2016","2016/04/07","PMC4822287","","10.1186/s13073-016-0292-1"
"27793226","Gut Microbiome and Behavior: Focus on Neuroimmune Interactions","Foster JA.","Int Rev Neurobiol. 2016;131:49-65. doi: 10.1016/bs.irn.2016.07.005. Epub 2016 Aug 29.","Foster JA","Int Rev Neurobiol","2016","2016/10/30","","","10.1016/bs.irn.2016.07.005"
"27793225","The Importance of Diet and Gut Health to the Treatment and Prevention of Mental Disorders","Dawson SL, Dash SR, Jacka FN.","Int Rev Neurobiol. 2016;131:325-346. doi: 10.1016/bs.irn.2016.08.009. Epub 2016 Sep 28.","Dawson SL","Int Rev Neurobiol","2016","2016/10/30","","","10.1016/bs.irn.2016.08.009"
"26927355","Letter to the Editor: The Surge of Type 2 Diabetes Mellitus in China - an International Alert: Physical Exercise and Low-Caloric Diet May Reduce the Risks of Type 2 Diabetes Mellitus and Dementia","Kao PC, Han QJ, Liu S, Li XJ, Inman KS, Chia N.","Ann Clin Lab Sci. 2016 Winter;46(1):114-8.","Kao PC","Ann Clin Lab Sci","2016","2016/03/02","","",""
"26633823","Prevention of Diet-Induced Obesity Effects on Body Weight and Gut Microbiota in Mice Treated Chronically with Δ9-Tetrahydrocannabinol","Cluny NL, Keenan CM, Reimer RA, Le Foll B, Sharkey KA.","PLoS One. 2015 Dec 3;10(12):e0144270. doi: 10.1371/journal.pone.0144270. eCollection 2015.","Cluny NL","PLoS One","2015","2015/12/04","PMC4669115","","10.1371/journal.pone.0144270"
"26408987","Administration of Lactobacillus helveticus NS8 improves behavioral, cognitive, and biochemical aberrations caused by chronic restraint stress","Liang S, Wang T, Hu X, Luo J, Li W, Wu X, Duan Y, Jin F.","Neuroscience. 2015 Dec 3;310:561-77. doi: 10.1016/j.neuroscience.2015.09.033. Epub 2015 Sep 25.","Liang S","Neuroscience","2015","2015/09/27","","","10.1016/j.neuroscience.2015.09.033"
"26426677","Neuroimmune pharmacological approaches","Holzer P, Hassan AM, Jain P, Reichmann F, Farzi A.","Curr Opin Pharmacol. 2015 Dec;25:13-22. doi: 10.1016/j.coph.2015.09.003. Epub 2015 Sep 29.","Holzer P","Curr Opin Pharmacol","2015","2015/10/02","PMC4830400","EMS67820","10.1016/j.coph.2015.09.003"
"26590418","Personalized Nutrition by Prediction of Glycemic Responses","Zeevi D, Korem T, Zmora N, Israeli D, Rothschild D, Weinberger A, Ben-Yacov O, Lador D, Avnit-Sagi T, Lotan-Pompan M, Suez J, Mahdi JA, Matot E, Malka G, Kosower N, Rein M, Zilberman-Schapira G, Dohnalová L, Pevsner-Fischer M, Bikovsky R, Halpern Z, Elinav E, Segal E.","Cell. 2015 Nov 19;163(5):1079-1094. doi: 10.1016/j.cell.2015.11.001.","Zeevi D","Cell","2015","2015/11/23","","","10.1016/j.cell.2015.11.001"
"26129950","Antibiotic-induced imbalances in gut microbiota aggravates cholesterol accumulation and liver injuries in rats fed a high-cholesterol diet","Hu X, Wang T, Liang S, Li W, Wu X, Jin F.","Appl Microbiol Biotechnol. 2015 Nov;99(21):9111-22. doi: 10.1007/s00253-015-6753-4. Epub 2015 Jul 1.","Hu X","Appl Microbiol Biotechnol","2015","2015/07/02","","","10.1007/s00253-015-6753-4"
"26497477","The Microbiome in Mental Health: Potential Contribution of Gut Microbiota in Disease and Pharmacotherapy Management","Flowers SA, Ellingrod VL.","Pharmacotherapy. 2015 Oct;35(10):910-6. doi: 10.1002/phar.1640.","Flowers SA","Pharmacotherapy","2015","2015/10/27","","","10.1002/phar.1640"
"26370263","Systematic review of evidence to support the theory of psychobiotics","Romijn AR, Rucklidge JJ.","Nutr Rev. 2015 Oct;73(10):675-93. doi: 10.1093/nutrit/nuv025. Epub 2015 Sep 13.","Romijn AR","Nutr Rev","2015","2015/09/16","","","10.1093/nutrit/nuv025"
"26242295","The link between obesity and vitamin D in bariatric patients with omega-loop gastric bypass surgery - a vitamin D supplementation trial to compare the efficacy of postoperative cholecalciferol loading (LOAD): study protocol for a randomized controlled trial","Luger M, Kruschitz R, Marculescu R, Haslacher H, Hoppichler F, Kallay E, Kienbacher C, Klammer C, Kral M, Langer F, Luger E, Prager G, Trauner M, Traussnigg S, Würger T, Schindler K, Ludvik B.","Trials. 2015 Aug 5;16:328. doi: 10.1186/s13063-015-0877-9.","Luger M","Trials","2015","2015/08/06","PMC4524369","","10.1186/s13063-015-0877-9"
"26190966","Role of neuroinflammation in the emotional and cognitive alterations displayed by animal models of obesity","Castanon N, Luheshi G, Layé S.","Front Neurosci. 2015 Jul 3;9:229. doi: 10.3389/fnins.2015.00229. eCollection 2015.","Castanon N","Front Neurosci","2015","2015/07/21","PMC4490252","","10.3389/fnins.2015.00229"
