PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37557965","The interactions between host genome and gut microbiome increase the risk of psychiatric disorders: Mendelian randomization and biological annotation","Xiao L, Liu S, Wu Y, Huang Y, Tao S, Liu Y, Tang Y, Xie M, Ma Q, Yin Y, Dai M, Zhang M, Llamocca E, Gui H, Wang Q.","Brain Behav Immun. 2023 Oct;113:389-400. doi: 10.1016/j.bbi.2023.08.003. Epub 2023 Aug 8.","Xiao L","Brain Behav Immun","2023","2023/08/09","","","10.1016/j.bbi.2023.08.003"
"37354486","Blood-borne extracellular vesicles of bacteria and intestinal cells in patients with psychotic disorders","Tunset ME, Haslene-Hox H, Van Den Bossche T, Maleki S, Vaaler A, Kondziella D.","Nord J Psychiatry. 2023 Oct;77(7):686-695. doi: 10.1080/08039488.2023.2223572. Epub 2023 Jun 24.","Tunset ME","Nord J Psychiatry","2023","2023/06/24","","","10.1080/08039488.2023.2223572"
"36786865","Arketamine for cognitive impairment in psychiatric disorders","Hashimoto K.","Eur Arch Psychiatry Clin Neurosci. 2023 Oct;273(7):1513-1525. doi: 10.1007/s00406-023-01570-5. Epub 2023 Feb 14.","Hashimoto K","Eur Arch Psychiatry Clin Neurosci","2023","2023/02/14","PMC9925943","","10.1007/s00406-023-01570-5"
"35996352","Probiotics supplementation and brain-derived neurotrophic factor (BDNF): a systematic review and meta-analysis of randomized controlled trials","Dehghani F, Abdollahi S, Shidfar F, Clark CCT, Soltani S.","Nutr Neurosci. 2023 Oct;26(10):942-952. doi: 10.1080/1028415X.2022.2110664. Epub 2022 Aug 22.","Dehghani F","Nutr Neurosci","2023","2022/08/23","","","10.1080/1028415X.2022.2110664"
"37759312","The role of gut microbiota in the pathogenesis and treatment of postpartum depression","Zhang S, Lu B, Wang G.","Ann Gen Psychiatry. 2023 Sep 27;22(1):36. doi: 10.1186/s12991-023-00469-8.","Zhang S","Ann Gen Psychiatry","2023","2023/09/27","PMC10523734","","10.1186/s12991-023-00469-8"
"37836654","Protective Application of Chinese Herbal Compounds and Formulae in Intestinal Inflammation in Humans and Animals","Yang Y, Xiao G, Cheng P, Zeng J, Liu Y.","Molecules. 2023 Sep 26;28(19):6811. doi: 10.3390/molecules28196811.","Yang Y","Molecules","2023","2023/10/14","PMC10574200","","10.3390/molecules28196811"
"37808915","Characterization of gut microbiota profile in Iranian patients with bipolar disorder compared to healthy controls","Rashnaei N, Akhavan Sepahi A, Siadat SD, Shahsavand-Ananloo E, Bahramali G.","Front Cell Infect Microbiol. 2023 Sep 21;13:1233687. doi: 10.3389/fcimb.2023.1233687. eCollection 2023.","Rashnaei N","Front Cell Infect Microbiol","2023","2023/10/09","PMC10552146","","10.3389/fcimb.2023.1233687"
"37664615","Biglycan regulated colorectal cancer progress by modulating enteric neuron-derived IL-10 and abundance of Bacteroides thetaiotaomicron","Xu Y, Wang F, Mi K, Wang X, Wang D, Zhao Q, Wang J, Liu Z, Zhang Q, Liu Y, Zhang X, Liu X.","iScience. 2023 Aug 2;26(9):107515. doi: 10.1016/j.isci.2023.107515. eCollection 2023 Sep 15.","Xu Y","iScience","2023","2023/09/04","PMC10469580","","10.1016/j.isci.2023.107515"
"37794974","A personalized diet intervention improves depression symptoms and changes microbiota and metabolite profiles among community-dwelling older adults","Magzal F, Turroni S, Fabbrini M, Barone M, Vitman Schorr A, Ofran A, Tamir S.","Front Nutr. 2023 Sep 14;10:1234549. doi: 10.3389/fnut.2023.1234549. eCollection 2023.","Magzal F","Front Nutr","2023","2023/10/05","PMC10547149","","10.3389/fnut.2023.1234549"
"37764088","Altered Gut Microbiota Composition Is Associated with Difficulty in Explicit Emotion Regulation in Young Children","Fujihara H, Matsunaga M, Ueda E, Kajiwara T, Takeda AK, Watanabe S, Baba K, Hagihara K, Myowa M.","Microorganisms. 2023 Sep 6;11(9):2245. doi: 10.3390/microorganisms11092245.","Fujihara H","Microorganisms","2023","2023/09/28","PMC10535925","","10.3390/microorganisms11092245"
"37744899","Impact of clozapine monotherapy on gut microbiota and metabolism in people with schizophrenia","Yin F, Shi Z, Ma X, Ding K, Zhang Y, Ma S.","Front Microbiol. 2023 Sep 6;14:1253156. doi: 10.3389/fmicb.2023.1253156. eCollection 2023.","Yin F","Front Microbiol","2023","2023/09/25","PMC10512059","","10.3389/fmicb.2023.1253156"
"37845499","Emerging role of the host microbiome in neuropsychiatric disorders: overview and future directions","Hashimoto K.","Mol Psychiatry. 2023 Sep;28(9):3625-3637. doi: 10.1038/s41380-023-02287-6. Epub 2023 Oct 16.","Hashimoto K","Mol Psychiatry","2023","2023/10/16","PMC10730413","","10.1038/s41380-023-02287-6"
"37624502","The association between greenery type and gut microbiome in schizophrenia: did all greenspaces play the equivalent role?","Wei N, Wang S, Li X, Pan R, Yi W, Song J, Liu L, Liu J, Yuan J, Song R, Cheng J, Su H.","Environ Sci Pollut Res Int. 2023 Sep;30(44):100006-100017. doi: 10.1007/s11356-023-29419-3. Epub 2023 Aug 25.","Wei N","Environ Sci Pollut Res Int","2023","2023/08/25","","","10.1007/s11356-023-29419-3"
"37343494","Gut microbes influence the development of central nervous system disorders through epigenetic inheritance","Liu T, Du D, Zhao R, Xie Q, Dong Z.","Microbiol Res. 2023 Sep;274:127440. doi: 10.1016/j.micres.2023.127440. Epub 2023 Jun 17.","Liu T","Microbiol Res","2023","2023/06/21","","","10.1016/j.micres.2023.127440"
"37150361","Gut microbiota maturity mediates the protective effect of siblings on food allergy","Gao Y, Stokholm J, O'Hely M, Ponsonby AL, Tang MLK, Ranganathan S, Saffery R, Harrison LC, Collier F, Gray L, Burgner D, Molloy J, Sly PD, Brix S, Frøkiær H, Vuillermin P; BIS Investigator Group.","J Allergy Clin Immunol. 2023 Sep;152(3):667-675. doi: 10.1016/j.jaci.2023.02.034. Epub 2023 May 6.","Gao Y","J Allergy Clin Immunol","2023","2023/05/07","","","10.1016/j.jaci.2023.02.034"
"37088645","Understanding the impact of radical changes in diet and the gut microbiota on brain function and structure: rationale and design of the EMBRACE study","Ben-Porat T, Alberga A, Audet MC, Belleville S, Cohen TR, Garneau PY, Lavoie KL, Marion P, Mellah S, Pescarus R, Rahme E, Santosa S, Studer AS, Vuckovic D, Woods R, Yousefi R, Bacon SL; EMRACE Study Team.","Surg Obes Relat Dis. 2023 Sep;19(9):1000-1012. doi: 10.1016/j.soard.2023.02.022. Epub 2023 Mar 17.","Ben-Porat T","Surg Obes Relat Dis","2023","2023/04/23","","","10.1016/j.soard.2023.02.022"
"36943505","Ketogenic diet for mood disorders from animal models to clinical application","Smolensky IV, Zajac-Bakri K, Gass P, Inta D.","J Neural Transm (Vienna). 2023 Sep;130(9):1195-1205. doi: 10.1007/s00702-023-02620-x. Epub 2023 Mar 21.","Smolensky IV","J Neural Transm (Vienna)","2023","2023/03/21","PMC10460725","","10.1007/s00702-023-02620-x"
"37686747","Influence of Food Type on Human Psychological-Behavioral Responses and Crime Reduction","Heidari M, Khodadadi Jokar Y, Madani S, Shahi S, Shahi MS, Goli M.","Nutrients. 2023 Aug 25;15(17):3715. doi: 10.3390/nu15173715.","Heidari M","Nutrients","2023","2023/09/09","PMC10490081","","10.3390/nu15173715"
"37627638","Multi-Omics Approach Reveals Prebiotic and Potential Antioxidant Effects of Essential Oils from the Mediterranean Diet on Cardiometabolic Disorder Using Humanized Gnotobiotic Mice","Sánchez-Quintero MJ, Delgado J, Martín Chaves L, Medina-Vera D, Murri M, Becerra-Muñoz VM, Estévez M, Crespo-Leiro MG, Paz López G, González-Jiménez A, A G Ranea J, Queipo-Ortuño MI, Plaza-Andrades I, Rodríguez-Capitán J, Pavón-Morón FJ, Jiménez-Navarro MF.","Antioxidants (Basel). 2023 Aug 20;12(8):1643. doi: 10.3390/antiox12081643.","Sánchez-Quintero MJ","Antioxidants (Basel)","2023","2023/08/26","PMC10451832","","10.3390/antiox12081643"
"37663891","Nourishing the brain on deep space missions: nutritional psychiatry in promoting resilience","Pathare NN, Fayet-Moore F, Fogarty JA, Jacka FN, Strandwitz P, Strangman GE, Donoviel DB.","Front Neural Circuits. 2023 Aug 17;17:1170395. doi: 10.3389/fncir.2023.1170395. eCollection 2023.","Pathare NN","Front Neural Circuits","2023","2023/09/04","PMC10469890","","10.3389/fncir.2023.1170395"
"37630649","Microbiota in Irritable Bowel Syndrome and Endometriosis: Birds of a Feather Flock Together-A Review","Salmeri N, Sinagra E, Dolci C, Buzzaccarini G, Sozzi G, Sutera M, Candiani M, Ungaro F, Massimino L, Danese S, Mandarino FV.","Microorganisms. 2023 Aug 15;11(8):2089. doi: 10.3390/microorganisms11082089.","Salmeri N","Microorganisms","2023","2023/08/26","PMC10458414","","10.3390/microorganisms11082089"
"37485660","Flavonoids from Seabuckthorn (Hippophae rhamnoides L.) restore CUMS-induced depressive disorder and regulate the gut microbiota in mice","Xia CX, Gao AX, Zhu Y, Dong TT, Tsim KW.","Food Funct. 2023 Aug 14;14(16):7426-7438. doi: 10.1039/d3fo01332d.","Xia CX","Food Funct","2023","2023/07/24","","","10.1039/d3fo01332d"
"37692658","The Benefits of Prebiotics and Probiotics on Mental Health","Bistas KG, Tabet JP.","Cureus. 2023 Aug 9;15(8):e43217. doi: 10.7759/cureus.43217. eCollection 2023 Aug.","Bistas KG","Cureus","2023","2023/09/11","PMC10490379","","10.7759/cureus.43217"
"37400661","Isoalantolactone relieves depression-like behaviors in mice after chronic social defeat stress via the gut-brain axis","Wang S, Cai Q, Xu L, Sun Y, Wang M, Wang Y, Zhang L, Li K, Ni Z.","Psychopharmacology (Berl). 2023 Aug;240(8):1775-1787. doi: 10.1007/s00213-023-06413-8. Epub 2023 Jul 3.","Wang S","Psychopharmacology (Berl)","2023","2023/07/03","PMC10349788","","10.1007/s00213-023-06413-8"
"37121952","Connecting the Gut Microbiota and Neurodegenerative Diseases: the Role of Bile Acids","Wang S, Xu C, Liu H, Wei W, Zhou X, Qian H, Zhou L, Zhang H, Wu L, Zhu C, Yang Y, He L, Li K.","Mol Neurobiol. 2023 Aug;60(8):4618-4640. doi: 10.1007/s12035-023-03340-9. Epub 2023 May 1.","Wang S","Mol Neurobiol","2023","2023/04/30","","","10.1007/s12035-023-03340-9"
"36801431","Proton Pump Inhibitor Use, Fatigue, and Health-Related Quality of Life in Kidney Transplant Recipients: Results From the TransplantLines Biobank and Cohort Study","Knobbe TJ, Kremer D, Douwes RM, Eisenga MF, Gomes-Neto AW, Annema C, Swarte JC, Klont F, Navis G, Berger SP, Bakker SJL; TransplantLines Investigators.","Am J Kidney Dis. 2023 Aug;82(2):189-201.e1. doi: 10.1053/j.ajkd.2022.12.012. Epub 2023 Feb 18.","Knobbe TJ","Am J Kidney Dis","2023","2023/02/21","","","10.1053/j.ajkd.2022.12.012"
"37577447","The association between oral and gut microbiota in male patients with alcohol dependence","Hu L, Ni Z, Zhao K, Li X, Gao X, Kang Y, Yu Z, Qin Y, Zhao J, Peng W, Lu L, Sun H.","Front Microbiol. 2023 Jul 28;14:1203678. doi: 10.3389/fmicb.2023.1203678. eCollection 2023.","Hu L","Front Microbiol","2023","2023/08/14","PMC10422022","","10.3389/fmicb.2023.1203678"
"37576972","Profiles and diagnostic value of intestinal microbiota in schizophrenia patients with metabolic syndrome","Xing M, Gao H, Yao L, Wang L, Zhang C, Zhu L, Cui D.","Front Endocrinol (Lausanne). 2023 Jul 27;14:1190954. doi: 10.3389/fendo.2023.1190954. eCollection 2023.","Xing M","Front Endocrinol (Lausanne)","2023","2023/08/14","PMC10415044","","10.3389/fendo.2023.1190954"
"37498481","The Role of Gut Microbiota in Blood-Brain Barrier Disruption after Stroke","Zeng M, Peng M, Liang J, Sun H.","Mol Neurobiol. 2023 Jul 27. doi: 10.1007/s12035-023-03512-7. Online ahead of print.","Zeng M","Mol Neurobiol","2023","2023/07/27","","","10.1007/s12035-023-03512-7"
"37569349","Microbial Reprogramming in Obsessive-Compulsive Disorders: A Review of Gut-Brain Communication and Emerging Evidence","Bendriss G, MacDonald R, McVeigh C.","Int J Mol Sci. 2023 Jul 26;24(15):11978. doi: 10.3390/ijms241511978.","Bendriss G","Int J Mol Sci","2023","2023/08/12","PMC10419219","","10.3390/ijms241511978"
"37513676","The Role of Gut Microbiota in Anxiety, Depression, and Other Mental Disorders as Well as the Protective Effects of Dietary Components","Xiong RG, Li J, Cheng J, Zhou DD, Wu SX, Huang SY, Saimaiti A, Yang ZJ, Gan RY, Li HB.","Nutrients. 2023 Jul 23;15(14):3258. doi: 10.3390/nu15143258.","Xiong RG","Nutrients","2023","2023/07/29","PMC10384867","","10.3390/nu15143258"
"37468912","Altered gut microbiota-host bile acid metabolism in IBS-D patients with liver depression and spleen deficiency pattern","Du L, Zhang Z, Zhai L, Xu S, Yang W, Huang C, Lin C, Zhong LLD, Bian Z, Zhao L.","Chin Med. 2023 Jul 19;18(1):87. doi: 10.1186/s13020-023-00795-9.","Du L","Chin Med","2023","2023/07/19","PMC10357783","","10.1186/s13020-023-00795-9"
"37502424","Effects of human probiotics on memory and psychological and physical measures in community-dwelling older adults with normal and mildly impaired cognition: results of a bi-center, double-blind, randomized, and placebo-controlled clinical trial (CleverAge biota)","Bartos A, Weinerova J, Diondet S.","Front Aging Neurosci. 2023 Jul 7;15:1163727. doi: 10.3389/fnagi.2023.1163727. eCollection 2023.","Bartos A","Front Aging Neurosci","2023","2023/07/28","PMC10369778","","10.3389/fnagi.2023.1163727"
"37485386","Prebiotics for depression: how does the gut microbiota play a role?","Yang Y, Zhou B, Zhang S, Si L, Liu X, Li F.","Front Nutr. 2023 Jul 6;10:1206468. doi: 10.3389/fnut.2023.1206468. eCollection 2023.","Yang Y","Front Nutr","2023","2023/07/24","PMC10358272","","10.3389/fnut.2023.1206468"
"37447374","Serotonin Transporter (SERT) Expression Modulates the Composition of the Western-Diet-Induced Microbiota in Aged Female Mice","Bloemendaal M, Veniaminova E, Anthony DC, Gorlova A, Vlaming P, Khairetdinova A, Cespuglio R, Lesch KP, Arias Vasquez A, Strekalova T.","Nutrients. 2023 Jul 6;15(13):3048. doi: 10.3390/nu15133048.","Bloemendaal M","Nutrients","2023","2023/07/14","PMC10346692","","10.3390/nu15133048"
"37469436","Exopolysaccharide is the potential effector of Lactobacillus fermentum PS150, a hypnotic psychobiotic strain","Huang CL, Chu HF, Wu CC, Deng FS, Wen PJ, Chien SP, Chao CH, Chen YT, Lu MK, Tsai YC.","Front Microbiol. 2023 Jul 3;14:1209067. doi: 10.3389/fmicb.2023.1209067. eCollection 2023.","Huang CL","Front Microbiol","2023","2023/07/20","PMC10352126","","10.3389/fmicb.2023.1209067"
"37396336","Sex-specific effects of voluntary wheel running on behavior and the gut microbiota-immune-brain axis in mice","Williams ZAP, Szyszkowicz JK, Osborne N, Allehyany B, Nadon C, Udechukwu MC, Santos A, Audet MC.","Brain Behav Immun Health. 2023 Apr 24;30:100628. doi: 10.1016/j.bbih.2023.100628. eCollection 2023 Jul.","Williams ZAP","Brain Behav Immun Health","2023","2023/07/03","PMC10308214","","10.1016/j.bbih.2023.100628"
"37209162","Bacillus licheniformis prevents and reduces anxiety-like and depression-like behaviours","Feng S, Meng C, Liu Y, Yi Y, Liang A, Zhang Y, Hao Z.","Appl Microbiol Biotechnol. 2023 Jul;107(13):4355-4368. doi: 10.1007/s00253-023-12580-7. Epub 2023 May 20.","Feng S","Appl Microbiol Biotechnol","2023","2023/05/20","","","10.1007/s00253-023-12580-7"
"37016046","Komagataella pastoris KM71H Mitigates Depressive-Like Phenotype, Preserving Intestinal Barrier Integrity and Modulating the Gut Microbiota in Mice","Birmann PT, Casaril AM, Pesarico AP, Rodrigues RR, Conceição FR, Sousa FSS, Collares T, Seixas FK, Savegnago L.","Mol Neurobiol. 2023 Jul;60(7):4017-4029. doi: 10.1007/s12035-023-03326-7. Epub 2023 Apr 4.","Birmann PT","Mol Neurobiol","2023","2023/04/04","","","10.1007/s12035-023-03326-7"
"37004759","Gut-derived bacterial LPS attenuates incubation of methamphetamine craving via modulating microglia","Yu Z, Chen W, Zhang L, Chen Y, Chen W, Meng S, Lu L, Han Y, Shi J.","Brain Behav Immun. 2023 Jul;111:101-115. doi: 10.1016/j.bbi.2023.03.027. Epub 2023 Mar 31.","Yu Z","Brain Behav Immun","2023","2023/04/02","","","10.1016/j.bbi.2023.03.027"
"36707651","Microbiota-gut-brain axis mechanisms in the complex network of bipolar disorders: potential clinical implications and translational opportunities","Ortega MA, Álvarez-Mon MA, García-Montero C, Fraile-Martínez Ó, Monserrat J, Martinez-Rozas L, Rodríguez-Jiménez R, Álvarez-Mon M, Lahera G.","Mol Psychiatry. 2023 Jul;28(7):2645-2673. doi: 10.1038/s41380-023-01964-w. Epub 2023 Jan 27.","Ortega MA","Mol Psychiatry","2023","2023/01/27","PMC10615769","","10.1038/s41380-023-01964-w"
"37511699","Pharmacomicrobiomics of Antidepressants in Depression: A Systematic Review","Brown LC, Bobo WV, Gall CA, Müller DJ, Bousman CA.","J Pers Med. 2023 Jun 30;13(7):1086. doi: 10.3390/jpm13071086.","Brown LC","J Pers Med","2023","2023/07/29","PMC10381387","","10.3390/jpm13071086"
"37391847","Alterations of gut microbiota are associated with blood pressure: a cross-sectional clinical trial in Northwestern China","Lv J, Wang J, Yu Y, Zhao M, Yang W, Liu J, Zhao Y, Yang Y, Wang G, Guo L, Zhao H.","J Transl Med. 2023 Jun 30;21(1):429. doi: 10.1186/s12967-023-04176-6.","Lv J","J Transl Med","2023","2023/06/30","PMC10311887","","10.1186/s12967-023-04176-6"
"36972851","Abnormal compositions of gut microbiota and metabolites are associated with susceptibility versus resilience in rats to inescapable electric stress","Wang X, Eguchi A, Fujita Y, Wan X, Chang L, Yang Y, Shan J, Qu Y, Ma L, Shirayama Y, Mori C, Yang J, Hashimoto K.","J Affect Disord. 2023 Jun 15;331:369-379. doi: 10.1016/j.jad.2023.03.073. Epub 2023 Mar 25.","Wang X","J Affect Disord","2023","2023/03/27","","","10.1016/j.jad.2023.03.073"
"37375654","Global Impacts of Western Diet and Its Effects on Metabolism and Health: A Narrative Review","Clemente-Suárez VJ, Beltrán-Velasco AI, Redondo-Flórez L, Martín-Rodríguez A, Tornero-Aguilera JF.","Nutrients. 2023 Jun 14;15(12):2749. doi: 10.3390/nu15122749.","Clemente-Suárez VJ","Nutrients","2023","2023/06/28","PMC10302286","","10.3390/nu15122749"
"37291666","A comprehensive look at the psychoneuroimmunoendocrinology of spinal cord injury and its progression: mechanisms and clinical opportunities","Ortega MA, Fraile-Martinez O, García-Montero C, Haro S, Álvarez-Mon MÁ, De Leon-Oliva D, Gomez-Lahoz AM, Monserrat J, Atienza-Pérez M, Díaz D, Lopez-Dolado E, Álvarez-Mon M.","Mil Med Res. 2023 Jun 9;10(1):26. doi: 10.1186/s40779-023-00461-z.","Ortega MA","Mil Med Res","2023","2023/06/08","PMC10251601","","10.1186/s40779-023-00461-z"
"37377497","Insights into the potential benefits of triphala polyphenols toward the promotion of resilience against stress-induced depression and cognitive impairment","Wang W, Ige OO, Ding Y, He M, Long P, Wang S, Zhang Y, Wen X.","Curr Res Food Sci. 2023 Jun 2;6:100527. doi: 10.1016/j.crfs.2023.100527. eCollection 2023.","Wang W","Curr Res Food Sci","2023","2023/06/28","PMC10291000","","10.1016/j.crfs.2023.100527"
"37156128","Comparison of gut microbiome profile in patients with schizophrenia and healthy controls - A plausible non-invasive biomarker?","Gokulakrishnan K, Nikhil J, Viswanath B, Thirumoorthy C, Narasimhan S, Devarajan B, Joseph E, David AKD, Sharma S, Vasudevan K, Sreeraj VS, Holla B, Shivakumar V, Debnath M, Venkatasubramanian G, Varambally S.","J Psychiatr Res. 2023 Jun;162:140-149. doi: 10.1016/j.jpsychires.2023.05.021. Epub 2023 May 2.","Gokulakrishnan K","J Psychiatr Res","2023","2023/05/08","","","10.1016/j.jpsychires.2023.05.021"
"37127945","A systematic review on gut-brain axis aberrations in bipolar disorder and methods of balancing the gut microbiota","Obi-Azuike C, Ebiai R, Gibson T, Hernandez A, Khan A, Anugwom G, Urhi A, Prasad S, Souabni SA, Oladunjoye F.","Brain Behav. 2023 Jun;13(6):e3037. doi: 10.1002/brb3.3037. Epub 2023 May 1.","Obi-Azuike C","Brain Behav","2023","2023/05/02","PMC10275531","","10.1002/brb3.3037"
"37062706","The Leap of Inulin Fructans from Food Industry to Medical Application","Zhou X, Wang S, Xu C, Li J, Liu H, He L, Zhong S, Li K.","Chem Biodivers. 2023 Jun;20(6):e202201126. doi: 10.1002/cbdv.202201126. Epub 2023 May 8.","Zhou X","Chem Biodivers","2023","2023/04/16","","","10.1002/cbdv.202201126"
"36990371","Outrunning a bad diet: Interactions between exercise and a Western-style diet for adolescent mental health, metabolism and microbes","Nota MHC, Nicolas S, O'Leary OF, Nolan YM.","Neurosci Biobehav Rev. 2023 Jun;149:105147. doi: 10.1016/j.neubiorev.2023.105147. Epub 2023 Mar 27.","Nota MHC","Neurosci Biobehav Rev","2023","2023/03/29","","","10.1016/j.neubiorev.2023.105147"
"36871911","The effect of exercise on suicidal ideation and behaviors: A systematic review and meta-analysis of randomized controlled trials","Fabiano N, Gupta A, Fiedorowicz JG, Firth J, Stubbs B, Vancampfort D, Schuch FB, Carr LJ, Solmi M.","J Affect Disord. 2023 Jun 1;330:355-366. doi: 10.1016/j.jad.2023.02.071. Epub 2023 Mar 4.","Fabiano N","J Affect Disord","2023","2023/03/05","","","10.1016/j.jad.2023.02.071"
"36650644","Sex difference in prebiotics on gut and blood-brain barrier dysfunction underlying stress-induced anxiety and depression","Jiang J, Fu Y, Tang A, Gao X, Zhang D, Shen Y, Mou T, Hu S, Gao J, Lai J.","CNS Neurosci Ther. 2023 Jun;29 Suppl 1(Suppl 1):115-128. doi: 10.1111/cns.14091. Epub 2023 Jan 17.","Jiang J","CNS Neurosci Ther","2023","2023/01/18","PMC10314104","","10.1111/cns.14091"
"36601680","When the microbiome helps the brain-current evidence","Drljača J, Milošević N, Milanović M, Abenavoli L, Milić N.","CNS Neurosci Ther. 2023 Jun;29 Suppl 1(Suppl 1):43-58. doi: 10.1111/cns.14076. Epub 2023 Jan 4.","Drljača J","CNS Neurosci Ther","2023","2023/01/05","PMC10314113","","10.1111/cns.14076"
"36550632","Oxymatrine ameliorates white matter injury by modulating gut microbiota after intracerebral hemorrhage in mice","Li J, Liang J, Zeng M, Sun K, Luo Y, Zheng H, Li F, Yuan W, Zhou H, Liu J, Sun H.","CNS Neurosci Ther. 2023 Jun;29 Suppl 1(Suppl 1):18-30. doi: 10.1111/cns.14066. Epub 2022 Dec 22.","Li J","CNS Neurosci Ther","2023","2022/12/23","PMC10314101","","10.1111/cns.14066"
"37324742","Are probiotics beneficial for obese patients with major depressive disorder? Opinion for future implications and strategies","Kaunang TMD, Setiawan AA, Mayulu N, Leonita I, Wijaya A, Yusuf VM, Mahira MFNA, Yudisthira D, Gunawan WB, Taslim NA, Purnomo AF, Sabrina N, Amalia N, Permatasari HK, Nurkolis F.","Front Nutr. 2023 May 31;10:1205434. doi: 10.3389/fnut.2023.1205434. eCollection 2023.","Kaunang TMD","Front Nutr","2023","2023/06/16","PMC10264610","","10.3389/fnut.2023.1205434"
"37371676","Using the Microbiome as a Regenerative Medicine Strategy for Autoimmune Diseases","Williams KL, Enslow R, Suresh S, Beaton C, Hodge M, Brooks AE.","Biomedicines. 2023 May 30;11(6):1582. doi: 10.3390/biomedicines11061582.","Williams KL","Biomedicines","2023","2023/06/28","PMC10295452","","10.3390/biomedicines11061582"
"37304433","Altered gut microbiota profile in patients with perimenopausal panic disorder","Lin S, Wang H, Qiu J, Li M, Gao E, Wu X, Xu Y, Chen G.","Front Psychiatry. 2023 May 25;14:1139992. doi: 10.3389/fpsyt.2023.1139992. eCollection 2023.","Lin S","Front Psychiatry","2023","2023/06/12","PMC10249373","","10.3389/fpsyt.2023.1139992"
"37218177","Impact of probiotic on anxiety and depression symptoms in pregnant and lactating women and microbiota of infants: A systematic review and meta-analysis","Halemani K, Shetty AP, Thimmappa L, Issac A, Dhiraaj S, Radha K, Mishra P, Mathias EG.","J Glob Health. 2023 May 12;13:04038. doi: 10.7189/jogh.13.04038.","Halemani K","J Glob Health","2023","2023/05/23","PMC10173681","","10.7189/jogh.13.04038"
"37193253","Anxiety Disorders and Gut Dysbiosis in Primary Sjögren's Syndrome-Mediated Dry Eye Patients","Zhang Y, Gan M, He Y, Liu T, Xu M.","Int J Gen Med. 2023 May 9;16:1735-1746. doi: 10.2147/IJGM.S405225. eCollection 2023.","Zhang Y","Int J Gen Med","2023","2023/05/16","PMC10182797","","10.2147/IJGM.S405225"
"37233680","Positive Effects of Probiotic Therapy in Patients with Post-Infectious Fatigue","Obermoser K, Brigo N, Schroll A, Monfort-Lanzas P, Gostner JM, Engl S, Geisler S, Knoll M, Schennach H, Weiss G, Fuchs D, Bellmann-Weiler R, Kurz K.","Metabolites. 2023 May 8;13(5):639. doi: 10.3390/metabo13050639.","Obermoser K","Metabolites","2023","2023/05/26","PMC10221065","","10.3390/metabo13050639"
"37232729","The Effect of Probiotic Supplementation on the Gut-Brain Axis in Psychiatric Patients","Sabit H, Kassab A, Alaa D, Mohamed S, Abdel-Ghany S, Mansy M, Said OA, Khalifa MA, Hafiz H, Abushady AM.","Curr Issues Mol Biol. 2023 May 6;45(5):4080-4099. doi: 10.3390/cimb45050260.","Sabit H","Curr Issues Mol Biol","2023","2023/05/26","PMC10217264","","10.3390/cimb45050260"
"37213508","Global research trends and focus on the link between colorectal cancer and gut flora: a bibliometric analysis from 2001 to 2021","Chang Y, Ou Q, Zhou X, Liu J, Zhang S.","Front Microbiol. 2023 May 5;14:1182006. doi: 10.3389/fmicb.2023.1182006. eCollection 2023.","Chang Y","Front Microbiol","2023","2023/05/22","PMC10196369","","10.3389/fmicb.2023.1182006"
"36462169","Elevated Systemic Levels of Markers Reflecting Intestinal Barrier Dysfunction and Inflammasome Activation Are Correlated in Severe Mental Illness","Jensen SB, Sheikh MA, Akkouh IA, Szabo A, O'Connell KS, Lekva T, Engh JA, Agartz I, Elvsåshagen T, Ormerod MBEG, Weibell MA, Johnsen E, Kroken RA, Melle I, Drange OK, Nærland T, Vaaler AE, Westlye LT, Aukrust P, Djurovic S, Eiel Steen N, Andreassen OA, Ueland T.","Schizophr Bull. 2023 May 3;49(3):635-645. doi: 10.1093/schbul/sbac191.","Jensen SB","Schizophr Bull","2023","2022/12/03","PMC10154716","","10.1093/schbul/sbac191"
"37228982","Gut-brain axis: altered microbiome and depression - review","Mohan A, Godugu S, Joshi SS, Shah KB, Vanka SC, Shakil H, P D, Veliginti S, Sure PS, Goranti J.","Ann Med Surg (Lond). 2023 Apr 13;85(5):1784-1789. doi: 10.1097/MS9.0000000000000573. eCollection 2023 May.","Mohan A","Ann Med Surg (Lond)","2023","2023/05/25","PMC10205384","","10.1097/MS9.0000000000000573"
"37069399","The gut microbiota contributes to the pathogenesis of anorexia nervosa in humans and mice","Fan Y, Støving RK, Berreira Ibraim S, Hyötyläinen T, Thirion F, Arora T, Lyu L, Stankevic E, Hansen TH, Déchelotte P, Sinioja T, Ragnarsdottir O, Pons N, Galleron N, Quinquis B, Levenez F, Roume H, Falony G, Vieira-Silva S, Raes J, Clausen L, Telléus GK, Bäckhed F, Oresic M, Ehrlich SD, Pedersen O.","Nat Microbiol. 2023 May;8(5):787-802. doi: 10.1038/s41564-023-01355-5. Epub 2023 Apr 17.","Fan Y","Nat Microbiol","2023","2023/04/17","PMC10159860","","10.1038/s41564-023-01355-5"
