PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37693045","Neuroprotective effects of an engineered Escherichia coli Nissle 1917 on Parkinson's disease in mice by delivering GLP-1 and modulating gut microbiota","Wu H, Wei J, Zhao X, Liu Y, Chen Z, Wei K, Lu J, Chen W, Jiang M, Li S, Chen T.","Bioeng Transl Med. 2022 Jun 18;8(5):e10351. doi: 10.1002/btm2.10351. eCollection 2023 Sep.","Wu H","Bioeng Transl Med","2022","2023/09/11","PMC10487327","","10.1002/btm2.10351"
"38098666","Exploring the role of gut microbiota in advancing personalized medicine","Huang G, Khan R, Zheng Y, Lee PC, Li Q, Khan I.","Front Microbiol. 2023 Nov 30;14:1274925. doi: 10.3389/fmicb.2023.1274925. eCollection 2023.","Huang G","Front Microbiol","2023","2023/12/15","PMC10720646","","10.3389/fmicb.2023.1274925"
"36182642","Gut-oriented disease modifying therapy for Parkinson's disease","Lin CH, Lai HC, Wu MS.","J Formos Med Assoc. 2023 Jan;122(1):9-18. doi: 10.1016/j.jfma.2022.09.010. Epub 2022 Sep 29.","Lin CH","J Formos Med Assoc","2023","2022/10/01","","","10.1016/j.jfma.2022.09.010"
"37787835","The gut microbiome: an important role in neurodegenerative diseases and their therapeutic advances","Li S, Zhao L, Xiao J, Guo Y, Fu R, Zhang Y, Xu S.","Mol Cell Biochem. 2024 Sep;479(9):2217-2243. doi: 10.1007/s11010-023-04853-6. Epub 2023 Oct 3.","Li S","Mol Cell Biochem","2024","2023/10/03","","","10.1007/s11010-023-04853-6"
"37147392","Gastrointestinal disorders in Parkinson's disease and other Lewy body diseases","Hirayama M, Nishiwaki H, Hamaguchi T, Ohno K.","NPJ Parkinsons Dis. 2023 May 5;9(1):71. doi: 10.1038/s41531-023-00511-2.","Hirayama M","NPJ Parkinsons Dis","2023","2023/05/05","PMC10160728","","10.1038/s41531-023-00511-2"
"36719617","Altered gut microbiota in patients with idiopathic Parkinson's disease: an age-sex matched case-control study","Babacan Yildiz G, Kayacan ZC, Karacan I, Sumbul B, Elibol B, Gelisin O, Akgul O.","Acta Neurol Belg. 2023 Jun;123(3):999-1009. doi: 10.1007/s13760-023-02195-0. Epub 2023 Jan 31.","Babacan Yildiz G","Acta Neurol Belg","2023","2023/01/31","","","10.1007/s13760-023-02195-0"
"37047769","Neuroprotective Effects of Lactobacillus plantarum PS128 in a Mouse Model of Parkinson's Disease: The Role of Gut Microbiota and MicroRNAs","Lee YZ, Cheng SH, Chang MY, Lin YF, Wu CC, Tsai YC.","Int J Mol Sci. 2023 Apr 5;24(7):6794. doi: 10.3390/ijms24076794.","Lee YZ","Int J Mol Sci","2023","2023/04/13","PMC10095543","","10.3390/ijms24076794"
"37897083","Gut microbiota-derived short chain fatty acids act as mediators of the gut-brain axis targeting age-related neurodegenerative disorders: a narrative review","Guo B, Zhang J, Zhang W, Chen F, Liu B.","Crit Rev Food Sci Nutr. 2023 Oct 27:1-22. doi: 10.1080/10408398.2023.2272769. Online ahead of print.","Guo B","Crit Rev Food Sci Nutr","2023","2023/10/28","","","10.1080/10408398.2023.2272769"
"37719758","Acupuncture for Parkinson's disease-related constipation: current evidence and perspectives","Zhang J, Ge X, Zhang K, Qi Y, Ren S, Zhai X.","Front Neurol. 2023 Aug 31;14:1253874. doi: 10.3389/fneur.2023.1253874. eCollection 2023.","Zhang J","Front Neurol","2023","2023/09/18","PMC10501389","","10.3389/fneur.2023.1253874"
"37571393","Underlying Mechanisms of Brain Aging and Neurodegenerative Diseases as Potential Targets for Preventive or Therapeutic Strategies Using Phytochemicals","Abdolmaleky HM, Zhou JR.","Nutrients. 2023 Aug 4;15(15):3456. doi: 10.3390/nu15153456.","Abdolmaleky HM","Nutrients","2023","2023/08/12","PMC10473240","","10.3390/nu15153456"
"36093695","Benefits of Gut Microbiota Reconstitution by Beta 1,3-1,6 Glucans in Subjects with Autism Spectrum Disorder and Other Neurodegenerative Diseases","Raghavan K, Dedeepiya VD, Yamamoto N, Ikewaki N, Sonoda T, Iwasaki M, Kandaswamy RS, Senthilkumar R, Preethy S, Abraham SJK.","J Alzheimers Dis. 2023;94(s1):S241-S252. doi: 10.3233/JAD-220388.","Raghavan K","J Alzheimers Dis","2023","2022/09/12","PMC10473118","","10.3233/JAD-220388"
"37150399","Differences in the gut microbiome across typical ageing and in Parkinson's disease","Nuzum ND, Szymlek-Gay EA, Loke S, Dawson SL, Teo WP, Hendy AM, Loughman A, Macpherson H.","Neuropharmacology. 2023 Sep 1;235:109566. doi: 10.1016/j.neuropharm.2023.109566. Epub 2023 May 5.","Nuzum ND","Neuropharmacology","2023","2023/05/07","","","10.1016/j.neuropharm.2023.109566"
"37508017","Urolithin A in Health and Diseases: Prospects for Parkinson's Disease Management","Wojciechowska O, Kujawska M.","Antioxidants (Basel). 2023 Jul 24;12(7):1479. doi: 10.3390/antiox12071479.","Wojciechowska O","Antioxidants (Basel)","2023","2023/07/29","PMC10376282","","10.3390/antiox12071479"
"36757367","Targeting the gut-microbiota-brain axis in irritable bowel disease to improve cognitive function - recent knowledge and emerging therapeutic opportunities","Tang H, Chen X, Huang S, Yin G, Wang X, Shen G.","Rev Neurosci. 2023 Feb 10;34(7):763-773. doi: 10.1515/revneuro-2022-0155. Print 2023 Oct 26.","Tang H","Rev Neurosci","2023","2023/02/09","","","10.1515/revneuro-2022-0155"
"38115597","Gut microbiota modification by diosgenin mediates antiepileptic effects in a mouse model of epilepsy","Li X, Li J, Ji J, Li S, Yao X, Fan H, Yao R.","J Neurochem. 2023 Dec 19. doi: 10.1111/jnc.16033. Online ahead of print.","Li X","J Neurochem","2023","2023/12/20","","","10.1111/jnc.16033"
"38287957","Causal relationship between gut microflora and dementia: a Mendelian randomization study","Fu J, Qin Y, Xiao L, Dai X.","Front Microbiol. 2024 Jan 15;14:1306048. doi: 10.3389/fmicb.2023.1306048. eCollection 2023.","Fu J","Front Microbiol","2024","2024/01/30","PMC10822966","","10.3389/fmicb.2023.1306048"
"36278467","Relationship Between Gut Bacteria and Levodopa Metabolism","Xu K, Sheng S, Zhang F.","Curr Neuropharmacol. 2023;21(7):1536-1547. doi: 10.2174/1570159X21666221019115716.","Xu K","Curr Neuropharmacol","2023","2022/10/24","PMC10472813","","10.2174/1570159X21666221019115716"
"37191418","Gut Microbiota is an Impact Factor based on the Brain-Gut Axis to Alzheimer's Disease: A Systematic Review","Zou B, Li J, Ma RX, Cheng XY, Ma RY, Zhou TY, Wu ZQ, Yao Y, Li J.","Aging Dis. 2023 Jun 1;14(3):964-1678. doi: 10.14336/AD.2022.1127.","Zou B","Aging Dis","2023","2023/05/16","PMC10187701","","10.14336/AD.2022.1127"
"38488556","Unraveling the gut-brain axis: the impact of steroid hormones and nutrition on Parkinson's disease","Neufeld PM, Nettersheim RA, Matschke V, Vorgerd M, Stahlke S, Theiss C.","Neural Regen Res. 2024 Oct 1;19(10):2219-2228. doi: 10.4103/1673-5374.391304. Epub 2023 Dec 21.","Neufeld PM","Neural Regen Res","2024","2024/03/15","PMC11034592","","10.4103/1673-5374.391304"
"37782386","5-HT4 Receptor is Protective for MPTP-induced Parkinson's Disease Mice Via Altering Gastrointestinal Motility or Gut Microbiota","Cui C, Shi Y, Hong H, Zhou Y, Qiao C, Zhao L, Jia X, Zhao W, Shen Y.","J Neuroimmune Pharmacol. 2023 Dec;18(4):610-627. doi: 10.1007/s11481-023-10085-8. Epub 2023 Oct 2.","Cui C","J Neuroimmune Pharmacol","2023","2023/10/02","","","10.1007/s11481-023-10085-8"
"36993742","Gut microbiota and fecal short chain fatty acids differ with adiposity and country of origin: The METS-Microbiome Study","Ecklu-Mensah G, Choo-Kang C, Gjerstad Maseng M, Donato S, Bovet P, Bedu-Addo K, Plange-Rhule J, Forrester TE, Lambert EV, Rae D, Luke A, Layden BT, O'Keefe S, Gilbert JA, Dugas LR.","bioRxiv [Preprint]. 2023 Mar 22:2023.03.21.533195. doi: 10.1101/2023.03.21.533195.","Ecklu-Mensah G","bioRxiv","2023","2023/03/30","PMC10055249","","10.1101/2023.03.21.533195"
"38141735","Does gut brain axis has an impact on Parkinson's disease (PD)?","Elangovan A, Dahiya B, Kirola L, Iyer M, Jeeth P, Maharaj S, Kumari N, Lakhanpal V, Michel TM, Rao KRSS, Cho SG, Yadav MK, Gopalakrishnan AV, Kadhirvel S, Kumar NS, Vellingiri B.","Ageing Res Rev. 2024 Feb;94:102171. doi: 10.1016/j.arr.2023.102171. Epub 2023 Dec 21.","Elangovan A","Ageing Res Rev","2024","2023/12/23","","","10.1016/j.arr.2023.102171"
"37978405","Oral pathogens exacerbate Parkinson's disease by promoting Th1 cell infiltration in mice","Bai XB, Xu S, Zhou LJ, Meng XQ, Li YL, Chen YL, Jiang YH, Lin WZ, Chen BY, Du LJ, Tian GC, Liu Y, Duan SZ, Zhu YQ.","Microbiome. 2023 Nov 17;11(1):254. doi: 10.1186/s40168-023-01685-w.","Bai XB","Microbiome","2023","2023/11/18","PMC10655362","","10.1186/s40168-023-01685-w"
"36334762","Are neuromodulation interventions associated with changes in the gut microbiota? A systematic review","Korenblik V, Brouwer ME, Korosi A, Denys D, Bockting CLH, Brul S, Lok A.","Neuropharmacology. 2023 Feb 1;223:109318. doi: 10.1016/j.neuropharm.2022.109318. Epub 2022 Nov 9.","Korenblik V","Neuropharmacology","2023","2022/11/05","","","10.1016/j.neuropharm.2022.109318"
"37850544","Influence of gut microbiota on the development of most prevalent neurodegenerative dementias and the potential effect of probiotics in elderly: A scoping review","Mateo D, Marquès M, Domingo JL, Torrente M.","Am J Med Genet B Neuropsychiatr Genet. 2024 Mar;195(2):e32959. doi: 10.1002/ajmg.b.32959. Epub 2023 Oct 18.","Mateo D","Am J Med Genet B Neuropsychiatr Genet","2024","2023/10/18","","","10.1002/ajmg.b.32959"
"37375632","The Impact of a Very-Low-Calorie Ketogenic Diet in the Gut Microbiota Composition in Obesity","Zambrano AK, Cadena-Ullauri S, Guevara-Ramírez P, Frias-Toral E, Ruiz-Pozo VA, Paz-Cruz E, Tamayo-Trujillo R, Chapela S, Montalván M, Sarno G, Guerra CV, Simancas-Racines D.","Nutrients. 2023 Jun 13;15(12):2728. doi: 10.3390/nu15122728.","Zambrano AK","Nutrients","2023","2023/06/28","PMC10305724","","10.3390/nu15122728"
"37674043","Gut microbiota-induced CXCL1 elevation triggers early neuroinflammation in the substantia nigra of Parkinsonian mice","Ma XZ, Chen LL, Qu L, Li H, Wang J, Song N, Xie JX.","Acta Pharmacol Sin. 2024 Jan;45(1):52-65. doi: 10.1038/s41401-023-01147-x. Epub 2023 Sep 6.","Ma XZ","Acta Pharmacol Sin","2024","2023/09/06","PMC10770039","","10.1038/s41401-023-01147-x"
"37404573","Parkinson's Disease Related Depression and Anxiety: A 22-Year Bibliometric Analysis (2000-2022)","Zhang T, Yang R, Pan J, Huang S.","Neuropsychiatr Dis Treat. 2023 Jun 29;19:1477-1489. doi: 10.2147/NDT.S403002. eCollection 2023.","Zhang T","Neuropsychiatr Dis Treat","2023","2023/07/05","PMC10317541","","10.2147/NDT.S403002"
"37034781","Machine learning based gut microbiota pattern and response to fiber as a diagnostic tool for chronic inflammatory diseases","Boodaghidizaji M, Jungles T, Chen T, Zhang B, Landay A, Keshavarzian A, Hamaker B, Ardekani A.","bioRxiv [Preprint]. 2023 Mar 29:2023.03.27.534466. doi: 10.1101/2023.03.27.534466.","Boodaghidizaji M","bioRxiv","2023","2023/04/10","PMC10081192","","10.1101/2023.03.27.534466"
"36543925","Helicobacter hepaticus augmentation triggers Dopaminergic degeneration and motor disorders in mice with Parkinson's disease","Ahn EH, Liu X, Alam AM, Kang SS, Ye K.","Mol Psychiatry. 2023 Mar;28(3):1337-1350. doi: 10.1038/s41380-022-01910-2. Epub 2022 Dec 21.","Ahn EH","Mol Psychiatry","2023","2022/12/21","","","10.1038/s41380-022-01910-2"
"37561259","Compound Dihuang Granule Changes Gut Microbiota of MPTP-Induced Parkinson's Disease Mice via Inhibiting TLR4/NF-κB Signaling","He ZQ, Huan PF, Wang L, He JC.","Neurochem Res. 2023 Dec;48(12):3610-3624. doi: 10.1007/s11064-023-04004-9. Epub 2023 Aug 10.","He ZQ","Neurochem Res","2023","2023/08/10","PMC10584754","","10.1007/s11064-023-04004-9"
"36805171","The importance of gut-brain axis and use of probiotics as a treatment strategy for multiple sclerosis","Kumar N, Sahoo NK, Mehan S, Verma B.","Mult Scler Relat Disord. 2023 Mar;71:104547. doi: 10.1016/j.msard.2023.104547. Epub 2023 Feb 2.","Kumar N","Mult Scler Relat Disord","2023","2023/02/22","","","10.1016/j.msard.2023.104547"
"37647997","Biomarkers of aging in frailty and age-associated disorders: State of the art and future perspective","Salvioli S, Basile MS, Bencivenga L, Carrino S, Conte M, Damanti S, De Lorenzo R, Fiorenzato E, Gialluisi A, Ingannato A, Antonini A, Baldini N, Capri M, Cenci S, Iacoviello L, Nacmias B, Olivieri F, Rengo G, Querini PR, Lattanzio F.","Ageing Res Rev. 2023 Nov;91:102044. doi: 10.1016/j.arr.2023.102044. Epub 2023 Aug 28.","Salvioli S","Ageing Res Rev","2023","2023/08/30","","","10.1016/j.arr.2023.102044"
"35879588","Implication of Paraprobiotics in Age-Associated Gut Dysbiosis and Neurodegenerative Diseases","Rahman Z, Dandekar MP.","Neuromolecular Med. 2023 Mar;25(1):14-26. doi: 10.1007/s12017-022-08722-1. Epub 2022 Jul 25.","Rahman Z","Neuromolecular Med","2023","2022/07/25","","","10.1007/s12017-022-08722-1"
"37171224","Possible Signaling Pathways in the Gut Microbiota-Brain Axis for the Development of Parkinson's Disease Caused by Chronic Consumption of Food Additives","Martinez-Vega MV, Galván-Menéndez-Conde S, Freyre-Fonseca V.","ACS Chem Neurosci. 2023 Jun 7;14(11):1950-1962. doi: 10.1021/acschemneuro.3c00170. Epub 2023 May 12.","Martinez-Vega MV","ACS Chem Neurosci","2023","2023/05/12","","","10.1021/acschemneuro.3c00170"
"37771782","Oral [60]fullerene reduces neuroinflammation to alleviate Parkinson's disease via regulating gut microbiome","Li X, Deng R, Li J, Li H, Xu Z, Zhang L, Feng L, Shu C, Zhen M, Wang C.","Theranostics. 2023 Sep 4;13(14):4936-4951. doi: 10.7150/thno.85711. eCollection 2023.","Li X","Theranostics","2023","2023/09/29","PMC10526674","","10.7150/thno.85711"
"37630539","Personalized Response of Parkinson's Disease Gut Microbiota to Nootropic Medicinal Herbs In Vitro: A Proof of Concept","Peterson CT, Iablokov SN, Rodionov DA, Peterson SN.","Microorganisms. 2023 Aug 1;11(8):1979. doi: 10.3390/microorganisms11081979.","Peterson CT","Microorganisms","2023","2023/08/26","PMC10457923","","10.3390/microorganisms11081979"
"37267589","A Low-Protein, High-Carbohydrate Diet Exerts a Neuroprotective Effect on Mice with 1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine-Induced Parkinson's Disease by Regulating the Microbiota-Metabolite-Brain Axis and Fibroblast Growth Factor 21","Chu C, Li T, Yu L, Li Y, Li M, Guo M, Zhao J, Zhai Q, Tian F, Chen W.","J Agric Food Chem. 2023 Jun 14;71(23):8877-8893. doi: 10.1021/acs.jafc.2c07606. Epub 2023 Jun 2.","Chu C","J Agric Food Chem","2023","2023/06/02","","","10.1021/acs.jafc.2c07606"
"36676436","Latent Potential of Multifunctional Selenium Nanoparticles in Neurological Diseases and Altered Gut Microbiota","Ashraf H, Cossu D, Ruberto S, Noli M, Jasemi S, Simula ER, Sechi LA.","Materials (Basel). 2023 Jan 11;16(2):699. doi: 10.3390/ma16020699.","Ashraf H","Materials (Basel)","2023","2023/01/21","PMC9862321","","10.3390/ma16020699"
"37458987","Dissecting the Relationship Between Neuropsychiatric and Neurodegenerative Disorders","Gupta R, Advani D, Yadav D, Ambasta RK, Kumar P.","Mol Neurobiol. 2023 Nov;60(11):6476-6529. doi: 10.1007/s12035-023-03502-9. Epub 2023 Jul 17.","Gupta R","Mol Neurobiol","2023","2023/07/17","","","10.1007/s12035-023-03502-9"
"38024855","Protective effects of dioscin against Parkinson's disease via regulating bile acid metabolism through remodeling gut microbiome/GLP-1 signaling","Mao Z, Hui H, Zhao X, Xu L, Qi Y, Yin L, Qu L, Han L, Peng J.","J Pharm Anal. 2023 Oct;13(10):1153-1167. doi: 10.1016/j.jpha.2023.06.007. Epub 2023 Jun 16.","Mao Z","J Pharm Anal","2023","2023/11/29","PMC10657977","","10.1016/j.jpha.2023.06.007"
"37755674","Relationship Between Short-chain Fatty Acids and Parkinson's Disease: A Review from Pathology to Clinic","Duan WX, Wang F, Liu JY, Liu CF.","Neurosci Bull. 2024 Apr;40(4):500-516. doi: 10.1007/s12264-023-01123-9. Epub 2023 Sep 27.","Duan WX","Neurosci Bull","2024","2023/09/27","PMC11003953","","10.1007/s12264-023-01123-9"
"37460539","Neuroprotective effect of a medium-chain triglyceride ketogenic diet on MPTP-induced Parkinson's disease mice: a combination of transcriptomics and metabolomics in the substantia nigra and fecal microbiome","Zhang W, Chen S, Huang X, Tong H, Niu H, Lu L.","Cell Death Discov. 2023 Jul 17;9(1):251. doi: 10.1038/s41420-023-01549-0.","Zhang W","Cell Death Discov","2023","2023/07/17","PMC10352270","","10.1038/s41420-023-01549-0"
"37107583","Role of Microbiota-Modified Bile Acids in the Regulation of Intracellular Organelles and Neurodegenerative Diseases","Kiriyama Y, Nochi H.","Genes (Basel). 2023 Mar 29;14(4):825. doi: 10.3390/genes14040825.","Kiriyama Y","Genes (Basel)","2023","2023/04/28","PMC10137455","","10.3390/genes14040825"
"37589449","Communal interaction of glycation and gut microbes in diabetes mellitus, Alzheimer's disease, and Parkinson's disease pathogenesis","Patil RS, Tupe RS.","Med Res Rev. 2024 Jan;44(1):365-405. doi: 10.1002/med.21987. Epub 2023 Aug 17.","Patil RS","Med Res Rev","2024","2023/08/17","","","10.1002/med.21987"
"37496895","Acanthopanax senticosus Harms improves Parkinson's disease by regulating gut microbial structure and metabolic disorders","Lu Y, Gao X, Nan Y, Mohammed SAD, Fu J, Wang T, Wang C, Yuan C, Lu F, Liu S.","Heliyon. 2023 Jul 8;9(7):e18045. doi: 10.1016/j.heliyon.2023.e18045. eCollection 2023 Jul.","Lu Y","Heliyon","2023","2023/07/27","PMC10366437","","10.1016/j.heliyon.2023.e18045"
"38078745","Microbiota-mediated effects of Parkinson's disease medications on Parkinsonian non-motor symptoms in male transgenic mice","Radisavljevic N, Metcalfe-Roach A, Cirstea M, Tabusi MM, Bozorgmehr T, Bar-Yoseph H, Finlay BB.","mSphere. 2024 Jan 30;9(1):e0037923. doi: 10.1128/msphere.00379-23. Epub 2023 Dec 11.","Radisavljevic N","mSphere","2024","2023/12/11","PMC10826342","","10.1128/msphere.00379-23"
"36803806","Disease mechanisms as subtypes: Microbiome","Bonvegna S, Cilia R.","Handb Clin Neurol. 2023;193:107-131. doi: 10.1016/B978-0-323-85555-6.00006-0.","Bonvegna S","Handb Clin Neurol","2023","2023/02/21","","","10.1016/B978-0-323-85555-6.00006-0"
"36671785","Parkinson's Disease, It Takes Guts: The Correlation between Intestinal Microbiome and Cytokine Network with Neurodegeneration","Xiromerisiou G, Marogianni C, Androutsopoulou A, Ntavaroukas P, Mysiris D, Papoutsopoulou S.","Biology (Basel). 2023 Jan 7;12(1):93. doi: 10.3390/biology12010093.","Xiromerisiou G","Biology (Basel)","2023","2023/01/21","PMC9856109","","10.3390/biology12010093"
"38146566","Effectiveness of the Combination of Probiotic Supplementation on Motor Symptoms and Constipation in Parkinson's Disease","Alexoudi A, Kesidou L, Gatzonis S, Charalampopoulos C, Tsoga A.","Cureus. 2023 Nov 23;15(11):e49320. doi: 10.7759/cureus.49320. eCollection 2023 Nov.","Alexoudi A","Cureus","2023","2023/12/26","PMC10749423","","10.7759/cureus.49320"
"37298727","Zooming into Gut Dysbiosis in Parkinson's Disease: New Insights from Functional Mapping","Turco L, Opallo N, Buommino E, De Caro C, Pirozzi C, Mattace Raso G, Lembo F, Coretti L.","Int J Mol Sci. 2023 Jun 5;24(11):9777. doi: 10.3390/ijms24119777.","Turco L","Int J Mol Sci","2023","2023/06/10","PMC10253733","","10.3390/ijms24119777"
"37562163","Effects of a high saturated fatty acid diet on the intestinal microbiota modification and associated impacts on Parkinson's disease development","de Queiroz Cavalcanti SA, de Almeida LA, Gasparotto J.","J Neuroimmunol. 2023 Sep 15;382:578171. doi: 10.1016/j.jneuroim.2023.578171. Epub 2023 Aug 5.","de Queiroz Cavalcanti SA","J Neuroimmunol","2023","2023/08/10","","","10.1016/j.jneuroim.2023.578171"
"37239020","The Impact of microRNAs on Mitochondrial Function and Immunity: Relevance to Parkinson's Disease","Guedes BFS, Cardoso SM, Esteves AR.","Biomedicines. 2023 May 3;11(5):1349. doi: 10.3390/biomedicines11051349.","Guedes BFS","Biomedicines","2023","2023/05/27","PMC10215921","","10.3390/biomedicines11051349"
"37834373","Impact of Microbiome-Brain Communication on Neuroinflammation and Neurodegeneration","Stolzer I, Scherer E, Süß P, Rothhammer V, Winner B, Neurath MF, Günther C.","Int J Mol Sci. 2023 Oct 5;24(19):14925. doi: 10.3390/ijms241914925.","Stolzer I","Int J Mol Sci","2023","2023/10/14","PMC10573483","","10.3390/ijms241914925"
"36263629","Intestinal histomorphological and molecular alterations in patients with Parkinson's disease","Bellini G, Benvenuti L, Ippolito C, Frosini D, Segnani C, Rettura F, Pancetti A, Bertani L, D'Antongiovanni V, Palermo G, Del Prete E, Antonioli L, Nardini V, Morganti R, Pellegrini C, Bernardini N, Ceravolo R, Fornai M, Bellini M.","Eur J Neurol. 2023 Nov;30(11):3440-3450. doi: 10.1111/ene.15607. Epub 2022 Nov 6.","Bellini G","Eur J Neurol","2023","2022/10/20","","","10.1111/ene.15607"
"36601680","When the microbiome helps the brain-current evidence","Drljača J, Milošević N, Milanović M, Abenavoli L, Milić N.","CNS Neurosci Ther. 2023 Jun;29 Suppl 1(Suppl 1):43-58. doi: 10.1111/cns.14076. Epub 2023 Jan 4.","Drljača J","CNS Neurosci Ther","2023","2023/01/05","PMC10314113","","10.1111/cns.14076"
"37628082","Dietary Polysaccharides Exert Anti-Fatigue Functions via the Gut-Muscle Axis: Advances and Prospectives","Zhou Y, Chu Z, Luo Y, Yang F, Cao F, Luo F, Lin Q.","Foods. 2023 Aug 17;12(16):3083. doi: 10.3390/foods12163083.","Zhou Y","Foods","2023","2023/08/26","PMC10453516","","10.3390/foods12163083"
"37747555","Diet-gut microbiome interaction and ferulic acid bioavailability: implications on neurodegenerative disorders","Kunnummal SP, Khan M.","Eur J Nutr. 2024 Feb;63(1):51-66. doi: 10.1007/s00394-023-03247-0. Epub 2023 Sep 25.","Kunnummal SP","Eur J Nutr","2024","2023/09/25","","","10.1007/s00394-023-03247-0"
"35091889","Vancomycin Pretreatment on MPTP-Induced Parkinson's Disease Mice Exerts Neuroprotection by Suppressing Inflammation Both in Brain and Gut","Cui C, Hong H, Shi Y, Zhou Y, Qiao CM, Zhao WJ, Zhao LP, Wu J, Quan W, Niu GY, Wu YB, Li CS, Cheng L, Hong Y, Shen YQ.","J Neuroimmune Pharmacol. 2023 Jun;18(1-2):72-89. doi: 10.1007/s11481-021-10047-y. Epub 2022 Jan 29.","Cui C","J Neuroimmune Pharmacol","2023","2022/01/29","","","10.1007/s11481-021-10047-y"
"36402501","Microbiome in Anxiety and Other Psychiatric Disorders","Spivak NM, Haroon J, Swenson A, Turnbull SA, Dang N, Ganeles M, Price C, Distler M, Nurmi E, Lavretsky H, Bystritsky A.","Med Clin North Am. 2023 Jan;107(1):73-83. doi: 10.1016/j.mcna.2022.08.010. Epub 2022 Oct 28.","Spivak NM","Med Clin North Am","2023","2022/11/19","","","10.1016/j.mcna.2022.08.010"
"37487923","Metals linked with the most prevalent primary neurodegenerative dementias in the elderly: A narrative review","Mateo D, Marquès M, Torrente M.","Environ Res. 2023 Nov 1;236(Pt 1):116722. doi: 10.1016/j.envres.2023.116722. Epub 2023 Jul 23.","Mateo D","Environ Res","2023","2023/07/24","","","10.1016/j.envres.2023.116722"
"37851313","Gut-Brain Axis a Key Player to Control Gut Dysbiosis in Neurological Diseases","Pan I, Issac PK, Rahman MM, Guru A, Arockiaraj J.","Mol Neurobiol. 2023 Oct 18. doi: 10.1007/s12035-023-03691-3. Online ahead of print.","Pan I","Mol Neurobiol","2023","2023/10/18","","","10.1007/s12035-023-03691-3"
"38229613","Dysbiosis of the Beneficial Gut Bacteria in Patients with Parkinson's Disease from India","Pavan S, Gorthi SP, Prabhu AN, Das B, Mutreja A, Vasudevan K, Shetty V, Ramamurthy T, Ballal M.","Ann Indian Acad Neurol. 2023 Nov-Dec;26(6):908-916. doi: 10.4103/aian.aian_460_23. Epub 2023 Oct 31.","Pavan S","Ann Indian Acad Neurol","2023","2024/01/17","PMC10789430","","10.4103/aian.aian_460_23"
"35491707","Modulation of GPCR receptors common to gut inflammatory diseases and neuronal disorders, Alzheimer's and Parkinson's diseases as druggable targets through Withania somnifera bioactives: an in silico study","Shukla R, Pahal S, Gupta A, Choudhary P, Misra K, Singh S.","J Biomol Struct Dyn. 2023 Jul;41(10):4485-4503. doi: 10.1080/07391102.2022.2068072. Epub 2022 May 1.","Shukla R","J Biomol Struct Dyn","2023","2022/05/02","","","10.1080/07391102.2022.2068072"
"37579835","Unveiling the role of gut-brain axis in regulating neurodegenerative diseases: A comprehensive review","Yadav H, Jaldhi, Bhardwaj R, Anamika, Bakshi A, Gupta S, Maurya SK.","Life Sci. 2023 Oct 1;330:122022. doi: 10.1016/j.lfs.2023.122022. Epub 2023 Aug 12.","Yadav H","Life Sci","2023","2023/08/14","","","10.1016/j.lfs.2023.122022"
"36708421","Gut Microbial Alteration in MPTP Mouse Model of Parkinson Disease is Administration Regimen Dependent","Aktas B.","Cell Mol Neurobiol. 2023 Aug;43(6):2815-2829. doi: 10.1007/s10571-023-01319-7. Epub 2023 Jan 28.","Aktas B","Cell Mol Neurobiol","2023","2023/01/28","PMC9883829","","10.1007/s10571-023-01319-7"
"37481569","Study of the gut microbiome in Egyptian patients with Parkinson's Disease","Mehanna M, AbuRaya S, Ahmed SM, Ashmawy G, Ibrahim A, AbdelKhaliq E.","BMC Microbiol. 2023 Jul 22;23(1):196. doi: 10.1186/s12866-023-02933-7.","Mehanna M","BMC Microbiol","2023","2023/07/22","PMC10362707","","10.1186/s12866-023-02933-7"
"37102320","The protective role of microbiota in the prevention of MPTP/P-induced Parkinson's disease by resveratrol","Tao J, An Y, Xu L, Wang Y, Wang C, Li P, Li M, Yan D, Wang M, Zhong G, Wu M.","Food Funct. 2023 May 22;14(10):4647-4661. doi: 10.1039/d2fo03379h.","Tao J","Food Funct","2023","2023/04/27","","","10.1039/d2fo03379h"
"37968765","Compositional changes in fecal microbiota in a new Parkinson's disease model: C57BL/6-Tg(NSE-haSyn) mice","Kim JE, Kwon KC, Jin YJ, Seol A, Song HJ, Roh YJ, Kim TR, Park ES, Park GH, Park JW, Jung YS, Cho JY, Hwang DY.","Lab Anim Res. 2023 Nov 15;39(1):30. doi: 10.1186/s42826-023-00181-4.","Kim JE","Lab Anim Res","2023","2023/11/16","PMC10647134","","10.1186/s42826-023-00181-4"
"37562867","Immunology and microbiome: Implications for motor systems","Mahjoub Y, Martino D.","Handb Clin Neurol. 2023;195:135-157. doi: 10.1016/B978-0-323-98818-6.00001-7.","Mahjoub Y","Handb Clin Neurol","2023","2023/08/10","","","10.1016/B978-0-323-98818-6.00001-7"
