PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36140158","Microbiota Dysbiosis in Parkinson Disease-In Search of a Biomarker","Nowak JM, Kopczyński M, Friedman A, Koziorowski D, Figura M.","Biomedicines. 2022 Aug 23;10(9):2057. doi: 10.3390/biomedicines10092057.","Nowak JM","Biomedicines","2022","2022/09/23","PMC9495927","","10.3390/biomedicines10092057"
"35677440","Gut Microbial Dysbiosis and Cognitive Impairment in Bipolar Disorder: Current Evidence","Dai W, Liu J, Qiu Y, Teng Z, Li S, Yuan H, Huang J, Xiang H, Tang H, Wang B, Chen J, Wu H.","Front Pharmacol. 2022 May 23;13:893567. doi: 10.3389/fphar.2022.893567. eCollection 2022.","Dai W","Front Pharmacol","2022","2022/06/09","PMC9168430","","10.3389/fphar.2022.893567"
"36458227","Modulating the Gut Microbiota as a Therapeutic Intervention for Alzheimer's Disease","Liu M, Zhong P.","Indian J Microbiol. 2022 Dec;62(4):494-504. doi: 10.1007/s12088-022-01025-w. Epub 2022 May 19.","Liu M","Indian J Microbiol","2022","2022/12/02","PMC9705639","","10.1007/s12088-022-01025-w"
"35076270","Parkinson's Disease Medication Alters Small Intestinal Motility and Microbiota Composition in Healthy Rats","van Kessel SP, Bullock A, van Dijk G, El Aidy S.","mSystems. 2022 Feb 22;7(1):e0119121. doi: 10.1128/msystems.01191-21. Epub 2022 Jan 25.","van Kessel SP","mSystems","2022","2022/01/25","PMC8788331","","10.1128/msystems.01191-21"
"36365188","Membrane Vesicles Derived from Gut Microbiota and Probiotics: Cutting-Edge Therapeutic Approaches for Multidrug-Resistant Superbugs Linked to Neurological Anomalies","Srivastava P, Kim KS.","Pharmaceutics. 2022 Nov 3;14(11):2370. doi: 10.3390/pharmaceutics14112370.","Srivastava P","Pharmaceutics","2022","2022/11/11","PMC9692612","","10.3390/pharmaceutics14112370"
"35263739","Is There Any Link between Cognitive Impairment and Gut Microbiota? A Systematic Review","Angoorani P, Ejtahed HS, Siadat SD, Sharifi F, Larijani B.","Gerontology. 2022;68(11):1201-1213. doi: 10.1159/000522381. Epub 2022 Mar 9.","Angoorani P","Gerontology","2022","2022/03/09","","","10.1159/000522381"
"35611932","Urolithins: potential biomarkers of gut dysbiosis and disease stage in Parkinson's patients","Romo-Vaquero M, Fernández-Villalba E, Gil-Martinez AL, Cuenca-Bermejo L, Espín JC, Herrero MT, Selma MV.","Food Funct. 2022 Jun 6;13(11):6306-6316. doi: 10.1039/d2fo00552b.","Romo-Vaquero M","Food Funct","2022","2022/05/25","","","10.1039/d2fo00552b"
"35889124","Nasal Microbiota, Olfactory Health, Neurological Disorders and Aging-A Review","Thangaleela S, Sivamaruthi BS, Kesika P, Bharathi M, Chaiyasut C.","Microorganisms. 2022 Jul 12;10(7):1405. doi: 10.3390/microorganisms10071405.","Thangaleela S","Microorganisms","2022","2022/07/27","PMC9320618","","10.3390/microorganisms10071405"
"34737076","Environmental neurotoxicants and inflammasome activation in Parkinson's disease - A focus on the gut-brain axis","Johnson AM, Ou ZA, Gordon R, Saminathan H.","Int J Biochem Cell Biol. 2022 Jan;142:106113. doi: 10.1016/j.biocel.2021.106113. Epub 2021 Nov 2.","Johnson AM","Int J Biochem Cell Biol","2022","2021/11/05","","","10.1016/j.biocel.2021.106113"
"36013962","Role of the Gut-Brain Axis, Gut Microbial Composition, Diet, and Probiotic Intervention in Parkinson's Disease","Thangaleela S, Sivamaruthi BS, Kesika P, Bharathi M, Chaiyasut C.","Microorganisms. 2022 Jul 29;10(8):1544. doi: 10.3390/microorganisms10081544.","Thangaleela S","Microorganisms","2022","2022/08/26","PMC9412530","","10.3390/microorganisms10081544"
"36619150","Gut Microbiota Modification via Glucagon-like Peptide-1 with Beneficial Neuroprotective Effects","Sayehmiri F, Samadian M, Mohamadkhani A, Tafakhori A, Haghighat S, Rahmatian A, Mohammadkhani MA, Fazli HR, Rezaei Tavirani M.","Middle East J Dig Dis. 2022 Apr;14(2):235-243. doi: 10.34172/mejdd.2022.278. Epub 2022 Apr 30.","Sayehmiri F","Middle East J Dig Dis","2022","2023/01/09","PMC9489313","","10.34172/mejdd.2022.278"
"36334762","Are neuromodulation interventions associated with changes in the gut microbiota? A systematic review","Korenblik V, Brouwer ME, Korosi A, Denys D, Bockting CLH, Brul S, Lok A.","Neuropharmacology. 2023 Feb 1;223:109318. doi: 10.1016/j.neuropharm.2022.109318. Epub 2022 Nov 9.","Korenblik V","Neuropharmacology","2023","2022/11/05","","","10.1016/j.neuropharm.2022.109318"
"36355147","Dysbiosis of Gut Microbiota from the Perspective of the Gut-Brain Axis: Role in the Provocation of Neurological Disorders","Kandpal M, Indari O, Baral B, Jakhmola S, Tiwari D, Bhandari V, Pandey RK, Bala K, Sonawane A, Jha HC.","Metabolites. 2022 Nov 3;12(11):1064. doi: 10.3390/metabo12111064.","Kandpal M","Metabolites","2022","2022/11/10","PMC9692419","","10.3390/metabo12111064"
"36072564","Age-dependent effects of gut microbiota metabolites on brain resident macrophages","Hasavci D, Blank T.","Front Cell Neurosci. 2022 Aug 22;16:944526. doi: 10.3389/fncel.2022.944526. eCollection 2022.","Hasavci D","Front Cell Neurosci","2022","2022/09/08","PMC9441744","","10.3389/fncel.2022.944526"
"35895243","Role of the gut-microbiota-metabolite axis in the rotenone model of early-stage Parkinson's Disease","Yan Z, Li R, Shi W, Yao L.","Metab Brain Dis. 2022 Oct;37(7):2511-2520. doi: 10.1007/s11011-022-01004-6. Epub 2022 Jul 27.","Yan Z","Metab Brain Dis","2022","2022/07/27","","","10.1007/s11011-022-01004-6"
"36361826","Molecular and Cellular Interactions in Pathogenesis of Sporadic Parkinson Disease","Dolgacheva LP, Zinchenko VP, Goncharov NV.","Int J Mol Sci. 2022 Oct 27;23(21):13043. doi: 10.3390/ijms232113043.","Dolgacheva LP","Int J Mol Sci","2022","2022/11/11","PMC9657547","","10.3390/ijms232113043"
"35111696","Gut Microbiota: A Key Regulator in the Effects of Environmental Hazards on Modulates Insulin Resistance","Huang R.","Front Cell Infect Microbiol. 2022 Jan 17;11:800432. doi: 10.3389/fcimb.2021.800432. eCollection 2021.","Huang R","Front Cell Infect Microbiol","2022","2022/02/03","PMC8801599","","10.3389/fcimb.2021.800432"
"36494405","Gut microbiota in dementia with Lewy bodies","Nishiwaki H, Ueyama J, Kashihara K, Ito M, Hamaguchi T, Maeda T, Tsuboi Y, Katsuno M, Hirayama M, Ohno K.","NPJ Parkinsons Dis. 2022 Dec 9;8(1):169. doi: 10.1038/s41531-022-00428-2.","Nishiwaki H","NPJ Parkinsons Dis","2022","2022/12/09","PMC9734655","","10.1038/s41531-022-00428-2"
"36406865","Gut Microbiota Alternation in Disease Progression of Neurosyphilis","Wang G, Zou D, Lu X, Gu X, Cheng Y, Qi T, Cheng Y, Yu J, Ye M, Zhou P.","Infect Drug Resist. 2022 Nov 14;15:6603-6612. doi: 10.2147/IDR.S389155. eCollection 2022.","Wang G","Infect Drug Resist","2022","2022/11/21","PMC9673944","","10.2147/IDR.S389155"
"36543925","Helicobacter hepaticus augmentation triggers Dopaminergic degeneration and motor disorders in mice with Parkinson's disease","Ahn EH, Liu X, Alam AM, Kang SS, Ye K.","Mol Psychiatry. 2023 Mar;28(3):1337-1350. doi: 10.1038/s41380-022-01910-2. Epub 2022 Dec 21.","Ahn EH","Mol Psychiatry","2023","2022/12/21","","","10.1038/s41380-022-01910-2"
"35337376","Shedding light on biological sex differences and microbiota-gut-brain axis: a comprehensive review of its roles in neuropsychiatric disorders","Shobeiri P, Kalantari A, Teixeira AL, Rezaei N.","Biol Sex Differ. 2022 Mar 25;13(1):12. doi: 10.1186/s13293-022-00422-6.","Shobeiri P","Biol Sex Differ","2022","2022/03/26","PMC8949832","","10.1186/s13293-022-00422-6"
"34934429","Gut microbiota relieves inflammation in the substantia nigra of chronic Parkinson's disease by protecting the function of dopamine neurons","Zhang T, Wang T, Chen X, Zhao Z, Chen Z.","Exp Ther Med. 2022 Jan;23(1):52. doi: 10.3892/etm.2021.10974. Epub 2021 Nov 16.","Zhang T","Exp Ther Med","2022","2021/12/22","PMC8652398","","10.3892/etm.2021.10974"
"35583791","Exploring the multifactorial aspects of Gut Microbiome in Parkinson's Disease","Pavan S, Prabhu AN, Prasad Gorthi S, Das B, Mutreja A, Shetty V, Ramamurthy T, Ballal M.","Folia Microbiol (Praha). 2022 Oct;67(5):693-706. doi: 10.1007/s12223-022-00977-2. Epub 2022 May 18.","Pavan S","Folia Microbiol (Praha)","2022","2022/05/18","PMC9526693","","10.1007/s12223-022-00977-2"
"36389228","The interplay between the gut-brain axis and the microbiome: A perspective on psychiatric and neurodegenerative disorders","Bashir Y, Khan AU.","Front Neurosci. 2022 Oct 28;16:1030694. doi: 10.3389/fnins.2022.1030694. eCollection 2022.","Bashir Y","Front Neurosci","2022","2022/11/17","PMC9650127","","10.3389/fnins.2022.1030694"
"35275538","The Oral and Fecal Microbiota in a Canadian Cohort of Alzheimer's Disease","Cirstea MS, Kliger D, MacLellan AD, Yu AC, Langlois J, Fan M, Boroomand S, Kharazyan F, Hsiung RGY, MacVicar BA, Chertkow H, Whitehead V, Brett Finlay B, Appel-Cresswell S.","J Alzheimers Dis. 2022;87(1):247-258. doi: 10.3233/JAD-215520.","Cirstea MS","J Alzheimers Dis","2022","2022/03/11","","","10.3233/JAD-215520"
"35057561","Are We What We Eat? Impact of Diet on the Gut-Brain Axis in Parkinson's Disease","Alfonsetti M, Castelli V, d'Angelo M.","Nutrients. 2022 Jan 17;14(2):380. doi: 10.3390/nu14020380.","Alfonsetti M","Nutrients","2022","2022/01/21","PMC8780419","","10.3390/nu14020380"
"35886849","Impact of Nutrition, Microbiota Transplant and Weight Loss Surgery on Dopaminergic Alterations in Parkinson's Disease and Obesity","Hamamah S, Hajnal A, Covasa M.","Int J Mol Sci. 2022 Jul 6;23(14):7503. doi: 10.3390/ijms23147503.","Hamamah S","Int J Mol Sci","2022","2022/07/27","PMC9319073","","10.3390/ijms23147503"
"37529095","Influence of aerobic exercise training on mice gut microbiota in Parkinson's disease","Fan T, Li X, Zhang X, Zhang J, Sun L, Chen J, Fu C.","Turk J Biol. 2022 Apr 25;46(4):288-297. doi: 10.55730/1300-0152.2617. eCollection 2022.","Fan T","Turk J Biol","2022","2023/08/02","PMC10388120","","10.55730/1300-0152.2617"
"35433746","Guts Imbalance Imbalances the Brain: A Review of Gut Microbiota Association With Neurological and Psychiatric Disorders","Mitrea L, Nemeş SA, Szabo K, Teleky BE, Vodnar DC.","Front Med (Lausanne). 2022 Mar 31;9:813204. doi: 10.3389/fmed.2022.813204. eCollection 2022.","Mitrea L","Front Med (Lausanne)","2022","2022/04/18","PMC9009523","","10.3389/fmed.2022.813204"
"35879588","Implication of Paraprobiotics in Age-Associated Gut Dysbiosis and Neurodegenerative Diseases","Rahman Z, Dandekar MP.","Neuromolecular Med. 2023 Mar;25(1):14-26. doi: 10.1007/s12017-022-08722-1. Epub 2022 Jul 25.","Rahman Z","Neuromolecular Med","2023","2022/07/25","","","10.1007/s12017-022-08722-1"
"36278360","Exploring the Connection Between the Gut Microbiome and Parkinson's Disease Symptom Progression and Pathology: Implications for Supplementary Treatment Options","Chan DG, Ventura K, Villeneuve A, Du Bois P, Holahan MR.","J Parkinsons Dis. 2022;12(8):2339-2352. doi: 10.3233/JPD-223461.","Chan DG","J Parkinsons Dis","2022","2022/10/24","PMC9837702","","10.3233/JPD-223461"
"35897024","Gut microenvironmental changes as a potential trigger in Parkinson's disease through the gut-brain axis","Chen SJ, Lin CH.","J Biomed Sci. 2022 Jul 27;29(1):54. doi: 10.1186/s12929-022-00839-6.","Chen SJ","J Biomed Sci","2022","2022/07/27","PMC9327249","","10.1186/s12929-022-00839-6"
"34982206","Challenges of repurposing tetracyclines for the treatment of Alzheimer's and Parkinson's disease","Markulin I, Matasin M, Turk VE, Salković-Petrisic M.","J Neural Transm (Vienna). 2022 Jun;129(5-6):773-804. doi: 10.1007/s00702-021-02457-2. Epub 2022 Jan 4.","Markulin I","J Neural Transm (Vienna)","2022","2022/01/04","","","10.1007/s00702-021-02457-2"
"36411639","Deciphering the gut microbiome in neurodegenerative diseases and metagenomic approaches for characterization of gut microbes","Singh N, Singh V, Rai SN, Mishra V, Vamanu E, Singh MP.","Biomed Pharmacother. 2022 Dec;156:113958. doi: 10.1016/j.biopha.2022.113958. Epub 2022 Nov 7.","Singh N","Biomed Pharmacother","2022","2022/11/22","","","10.1016/j.biopha.2022.113958"
"34719435","The Role of Pathogens and Anti-Infective Agents in Parkinson's Disease, from Etiology to Therapeutic Implications","Shen S, Zhang C, Xu YM, Shi CH.","J Parkinsons Dis. 2022;12(1):27-44. doi: 10.3233/JPD-212929.","Shen S","J Parkinsons Dis","2022","2021/11/01","PMC8842782","","10.3233/JPD-212929"
"36235622","Does the Gut Microbial Metabolome Really Matter? The Connection between GUT Metabolome and Neurological Disorders","Marć MA, Jastrząb R, Mytych J.","Nutrients. 2022 Sep 24;14(19):3967. doi: 10.3390/nu14193967.","Marć MA","Nutrients","2022","2022/10/14","PMC9571089","","10.3390/nu14193967"
"35656540","The Gut Microbiome in Parkinson's Disease: A Longitudinal Study of the Impacts on Disease Progression and the Use of Device-Assisted Therapies","Lubomski M, Xu X, Holmes AJ, Muller S, Yang JYH, Davis RL, Sue CM.","Front Aging Neurosci. 2022 May 17;14:875261. doi: 10.3389/fnagi.2022.875261. eCollection 2022.","Lubomski M","Front Aging Neurosci","2022","2022/06/03","PMC9152137","","10.3389/fnagi.2022.875261"
"36590421","The gut microbiome in human health and disease-Where are we and where are we going? A bibliometric analysis","Huang Z, Liu K, Ma W, Li D, Mo T, Liu Q.","Front Microbiol. 2022 Dec 15;13:1018594. doi: 10.3389/fmicb.2022.1018594. eCollection 2022.","Huang Z","Front Microbiol","2022","2023/01/02","PMC9797740","","10.3389/fmicb.2022.1018594"
"36406749","A review of the preclinical and clinical studies on the role of the gut microbiome in aging and neurodegenerative diseases and its modulation","Hashim HM, Makpol S.","Front Cell Neurosci. 2022 Nov 3;16:1007166. doi: 10.3389/fncel.2022.1007166. eCollection 2022.","Hashim HM","Front Cell Neurosci","2022","2022/11/21","PMC9669379","","10.3389/fncel.2022.1007166"
"36155528","Early Dysbiosis and Dampened Gut Microbe Oscillation Precede Motor Dysfunction and Neuropathology in Animal Models of Parkinson's Disease","Liang F, Chen CY, Li YP, Ke YC, Ho EP, Jeng CF, Lin CH, Chen SK.","J Parkinsons Dis. 2022;12(8):2423-2440. doi: 10.3233/JPD-223431.","Liang F","J Parkinsons Dis","2022","2022/09/26","","","10.3233/JPD-223431"
"35349746","Microbiota-microglia connections in age-related cognition decline","Zhou R, Qian S, Cho WCS, Zhou J, Jin C, Zhong Y, Wang J, Zhang X, Xu Z, Tian M, Chan LWC, Zhang H.","Aging Cell. 2022 May;21(5):e13599. doi: 10.1111/acel.13599. Epub 2022 Mar 29.","Zhou R","Aging Cell","2022","2022/03/29","PMC9124309","","10.1111/acel.13599"
"35016506","Effect of Coffee against MPTP-Induced Motor Deficits and Neurodegeneration in Mice Via Regulating Gut Microbiota","Liu J, Zhang Y, Ye T, Yu Q, Yu J, Yuan S, Gao X, Wan X, Zhang R, Han W, Zhang Y.","J Agric Food Chem. 2022 Jan 12;70(1):184-195. doi: 10.1021/acs.jafc.1c06998. Epub 2022 Jan 4.","Liu J","J Agric Food Chem","2022","2022/01/12","","","10.1021/acs.jafc.1c06998"
"35607987","Parkinson's Disease Is Associated with Impaired Gut-Blood Barrier for Short-Chain Fatty Acids","Yang X, Ai P, He X, Mo C, Zhang Y, Xu S, Lai Y, Qian Y, Xiao Q.","Mov Disord. 2022 Aug;37(8):1634-1643. doi: 10.1002/mds.29063. Epub 2022 May 24.","Yang X","Mov Disord","2022","2022/05/24","","","10.1002/mds.29063"
"36355135","A New Concept of Associations between Gut Microbiota, Immunity and Central Nervous System for the Innovative Treatment of Neurodegenerative Disorders","Yoshikawa S, Taniguchi K, Sawamura H, Ikeda Y, Tsuji A, Matsuda S.","Metabolites. 2022 Nov 1;12(11):1052. doi: 10.3390/metabo12111052.","Yoshikawa S","Metabolites","2022","2022/11/10","PMC9692629","","10.3390/metabo12111052"
"35873830","Update to the Treatment of Parkinson's Disease Based on the Gut-Brain Axis Mechanism","Sun X, Xue L, Wang Z, Xie A.","Front Neurosci. 2022 Jul 6;16:878239. doi: 10.3389/fnins.2022.878239. eCollection 2022.","Sun X","Front Neurosci","2022","2022/07/25","PMC9299103","","10.3389/fnins.2022.878239"
"36263629","Intestinal histomorphological and molecular alterations in patients with Parkinson's disease","Bellini G, Benvenuti L, Ippolito C, Frosini D, Segnani C, Rettura F, Pancetti A, Bertani L, D'Antongiovanni V, Palermo G, Del Prete E, Antonioli L, Nardini V, Morganti R, Pellegrini C, Bernardini N, Ceravolo R, Fornai M, Bellini M.","Eur J Neurol. 2023 Nov;30(11):3440-3450. doi: 10.1111/ene.15607. Epub 2022 Nov 6.","Bellini G","Eur J Neurol","2023","2022/10/20","","","10.1111/ene.15607"
"34974121","Gut microbiota modulation by prednisolone in a rat kindling model of pentylenetetrazol (PTZ)-induced seizure","de Lima AMDL, de Lima Rosa G, Müller Guzzo EF, Padilha RB, Costa da Silva R, Silveira AK, de Lima Morales D, Conci de Araujo M, Fonseca Moreira JC, Barth AL, Coitinho AS, Van Der Sand ST.","Microb Pathog. 2022 Feb;163:105376. doi: 10.1016/j.micpath.2021.105376. Epub 2021 Dec 30.","de Lima AMDL","Microb Pathog","2022","2022/01/02","","","10.1016/j.micpath.2021.105376"
"35741624","Not just a Snapshot: An Italian Longitudinal Evaluation of Stability of Gut Microbiota Findings in Parkinson's Disease","Cerroni R, Pietrucci D, Teofani A, Chillemi G, Liguori C, Pierantozzi M, Unida V, Selmani S, Mercuri NB, Stefani A.","Brain Sci. 2022 Jun 4;12(6):739. doi: 10.3390/brainsci12060739.","Cerroni R","Brain Sci","2022","2022/06/24","PMC9221441","","10.3390/brainsci12060739"
"35076890","Gastrointestinal Dysfunction in Parkinson's Disease","Safarpour D, Sharzehi K, Pfeiffer RF.","Drugs. 2022 Feb;82(2):169-197. doi: 10.1007/s40265-021-01664-1. Epub 2022 Jan 25.","Safarpour D","Drugs","2022","2022/01/25","","","10.1007/s40265-021-01664-1"
"36072680","Dietary Modification for the Restoration of Gut Microbiome and Management of Symptoms in Irritable Bowel Syndrome","Thomas A, Thomas A, Butler-Sanchez M.","Am J Lifestyle Med. 2021 May 10;16(5):608-621. doi: 10.1177/15598276211012968. eCollection 2022 Sep-Oct.","Thomas A","Am J Lifestyle Med","2021","2022/09/08","PMC9442469","","10.1177/15598276211012968"
"35837118","Differences in Alpha Diversity of Gut Microbiota in Neurological Diseases","Li Z, Zhou J, Liang H, Ye L, Lan L, Lu F, Wang Q, Lei T, Yang X, Cui P, Huang J.","Front Neurosci. 2022 Jun 28;16:879318. doi: 10.3389/fnins.2022.879318. eCollection 2022.","Li Z","Front Neurosci","2022","2022/07/15","PMC9274120","","10.3389/fnins.2022.879318"
"35091889","Vancomycin Pretreatment on MPTP-Induced Parkinson's Disease Mice Exerts Neuroprotection by Suppressing Inflammation Both in Brain and Gut","Cui C, Hong H, Shi Y, Zhou Y, Qiao CM, Zhao WJ, Zhao LP, Wu J, Quan W, Niu GY, Wu YB, Li CS, Cheng L, Hong Y, Shen YQ.","J Neuroimmune Pharmacol. 2023 Jun;18(1-2):72-89. doi: 10.1007/s11481-021-10047-y. Epub 2022 Jan 29.","Cui C","J Neuroimmune Pharmacol","2023","2022/01/29","","","10.1007/s11481-021-10047-y"
"35281490","Mechanistic Insights Into Gut Microbiome Dysbiosis-Mediated Neuroimmune Dysregulation and Protein Misfolding and Clearance in the Pathogenesis of Chronic Neurodegenerative Disorders","Padhi P, Worth C, Zenitsky G, Jin H, Sambamurti K, Anantharam V, Kanthasamy A, Kanthasamy AG.","Front Neurosci. 2022 Feb 25;16:836605. doi: 10.3389/fnins.2022.836605. eCollection 2022.","Padhi P","Front Neurosci","2022","2022/03/14","PMC8914070","","10.3389/fnins.2022.836605"
"36402501","Microbiome in Anxiety and Other Psychiatric Disorders","Spivak NM, Haroon J, Swenson A, Turnbull SA, Dang N, Ganeles M, Price C, Distler M, Nurmi E, Lavretsky H, Bystritsky A.","Med Clin North Am. 2023 Jan;107(1):73-83. doi: 10.1016/j.mcna.2022.08.010. Epub 2022 Oct 28.","Spivak NM","Med Clin North Am","2023","2022/11/19","","","10.1016/j.mcna.2022.08.010"
"35491707","Modulation of GPCR receptors common to gut inflammatory diseases and neuronal disorders, Alzheimer's and Parkinson's diseases as druggable targets through Withania somnifera bioactives: an in silico study","Shukla R, Pahal S, Gupta A, Choudhary P, Misra K, Singh S.","J Biomol Struct Dyn. 2023 Jul;41(10):4485-4503. doi: 10.1080/07391102.2022.2068072. Epub 2022 May 1.","Shukla R","J Biomol Struct Dyn","2023","2022/05/02","","","10.1080/07391102.2022.2068072"
"35603160","Gut Dysbiosis Is Associated With the Severity of Cryptogenic Stroke and Enhanced Systemic Inflammatory Response","Zheng Q, Chen Y, Zhai Y, Meng L, Liu H, Tian H, Feng R, Wang J, Zhang R, Sun K, Gao L, Wang Y, Wang X, Wu E, Teng J, Ding X.","Front Immunol. 2022 May 6;13:836820. doi: 10.3389/fimmu.2022.836820. eCollection 2022.","Zheng Q","Front Immunol","2022","2022/05/23","PMC9120915","","10.3389/fimmu.2022.836820"
"36619768","The contribution of gut-brain axis to development of neurological symptoms in COVID-19 recovered patients: A hypothesis and review of literature","Vakili K, Fathi M, Yaghoobpoor S, Sayehmiri F, Nazerian Y, Nazerian A, Mohamadkhani A, Khodabakhsh P, Réus GZ, Hajibeygi R, Rezaei-Tavirani M.","Front Cell Infect Microbiol. 2022 Dec 22;12:983089. doi: 10.3389/fcimb.2022.983089. eCollection 2022.","Vakili K","Front Cell Infect Microbiol","2022","2023/01/09","PMC9815719","","10.3389/fcimb.2022.983089"
"36552604","Mangosteen Pericarp Extract Supplementation Boosts Antioxidant Status via Rebuilding Gut Microbiota to Attenuate Motor Deficit in 6-OHDA-Induced Parkinson's Disease","Nurrahma BA, Yeh TH, Hsieh RH, Tsao SP, Chen CW, Lee YP, Pan CH, Huang HY.","Antioxidants (Basel). 2022 Dec 2;11(12):2396. doi: 10.3390/antiox11122396.","Nurrahma BA","Antioxidants (Basel)","2022","2022/12/23","PMC9774421","","10.3390/antiox11122396"
"36439235","Probiotic Pediococcus pentosaceus ameliorates MPTP-induced oxidative stress via regulating the gut microbiota-gut-brain axis","Pan S, Wei H, Yuan S, Kong Y, Yang H, Zhang Y, Cui X, Chen W, Liu J, Zhang Y.","Front Cell Infect Microbiol. 2022 Nov 9;12:1022879. doi: 10.3389/fcimb.2022.1022879. eCollection 2022.","Pan S","Front Cell Infect Microbiol","2022","2022/11/28","PMC9682001","","10.3389/fcimb.2022.1022879"
"36504794","Reviewing the state of the art of probiotics as clinical modalities for brain-gut-microbiota axis associated disorders","Wiegers C, Veerman MA, Brummer RJ, Larsen OFA.","Front Microbiol. 2022 Nov 25;13:1053958. doi: 10.3389/fmicb.2022.1053958. eCollection 2022.","Wiegers C","Front Microbiol","2022","2022/12/12","PMC9732675","","10.3389/fmicb.2022.1053958"
"36570528","The effects of microbiota abundance on symptom severity in Parkinson's disease: A systematic review","Papić E, Rački V, Hero M, Tomić Z, Starčević-Čižmarević N, Kovanda A, Kapović M, Hauser G, Peterlin B, Vuletić V.","Front Aging Neurosci. 2022 Dec 8;14:1020172. doi: 10.3389/fnagi.2022.1020172. eCollection 2022.","Papić E","Front Aging Neurosci","2022","2022/12/26","PMC9772822","","10.3389/fnagi.2022.1020172"
"35342048","Alteration of Gut Microbial Metabolites in the Systemic Circulation of Patients with Parkinson's Disease","Chen SJ, Chen CC, Liao HY, Wu YW, Liou JM, Wu MS, Kuo CH, Lin CH.","J Parkinsons Dis. 2022;12(4):1219-1230. doi: 10.3233/JPD-223179.","Chen SJ","J Parkinsons Dis","2022","2022/03/28","","","10.3233/JPD-223179"
"35786740","Gut instincts in neuroimmunity from the eighteenth to twenty-first centuries","Nguyen M, Palm NW.","Semin Immunopathol. 2022 Sep;44(5):569-579. doi: 10.1007/s00281-022-00948-2. Epub 2022 Jul 4.","Nguyen M","Semin Immunopathol","2022","2022/07/05","PMC9519704","","10.1007/s00281-022-00948-2"
"34128115","The impact of device-assisted therapies on the gut microbiome in Parkinson's disease","Lubomski M, Xu X, Holmes AJ, Yang JYH, Sue CM, Davis RL.","J Neurol. 2022 Feb;269(2):780-795. doi: 10.1007/s00415-021-10657-9. Epub 2021 Jun 15.","Lubomski M","J Neurol","2022","2021/06/15","","","10.1007/s00415-021-10657-9"
"35572129","Multi-Omics Integration in Mice With Parkinson's Disease and the Intervention Effect of Cyanidin-3-O-Glucoside","Wang W, Zhu G, Wang Y, Li W, Yi S, Wang K, Fan L, Tang J, Chen R.","Front Aging Neurosci. 2022 Apr 29;14:877078. doi: 10.3389/fnagi.2022.877078. eCollection 2022.","Wang W","Front Aging Neurosci","2022","2022/05/16","PMC9099026","","10.3389/fnagi.2022.877078"
"34996385","Serum short-chain fatty acids and its correlation with motor and non-motor symptoms in Parkinson's disease patients","Wu G, Jiang Z, Pu Y, Chen S, Wang T, Wang Y, Xu X, Wang S, Jin M, Yao Y, Liu Y, Ke S, Liu S.","BMC Neurol. 2022 Jan 7;22(1):13. doi: 10.1186/s12883-021-02544-7.","Wu G","BMC Neurol","2022","2022/01/08","PMC8740341","","10.1186/s12883-021-02544-7"
"34652580","Introduction to the Special Issue ""The Brain-Gut Axis""","Taché Y, Saavedra JM.","Cell Mol Neurobiol. 2022 Mar;42(2):311-313. doi: 10.1007/s10571-021-01155-7. Epub 2021 Oct 15.","Taché Y","Cell Mol Neurobiol","2022","2021/10/15","","","10.1007/s10571-021-01155-7"
"36056826","Microbiome-Based Therapies in Parkinson's Disease: Can Tuning the Microbiota Become a Viable Therapeutic Strategy?","Onaolapo AY, Ojo FO, Olofinnade AT, Falade J, Lawal IA, Onaolapo OJ.","CNS Neurol Disord Drug Targets. 2022 Sep 3. doi: 10.2174/1871527321666220903114559. Online ahead of print.","Onaolapo AY","CNS Neurol Disord Drug Targets","2022","2022/09/03","","","10.2174/1871527321666220903114559"
"36358513","Neurodegenerative Microbially-Shaped Diseases: Oxidative Stress Meets Neuroinflammation","Silva DF, Empadinhas N, Cardoso SM, Esteves AR.","Antioxidants (Basel). 2022 Oct 28;11(11):2141. doi: 10.3390/antiox11112141.","Silva DF","Antioxidants (Basel)","2022","2022/11/11","PMC9686748","","10.3390/antiox11112141"
"35405323","Linking circadian rhythms to microbiome-gut-brain axis in aging-associated neurodegenerative diseases","Cheng WY, Ho YS, Chang RC.","Ageing Res Rev. 2022 Jun;78:101620. doi: 10.1016/j.arr.2022.101620. Epub 2022 Apr 8.","Cheng WY","Ageing Res Rev","2022","2022/04/11","","","10.1016/j.arr.2022.101620"
"36144449","Advanced Glycation End Products in Health and Disease","Reddy VP, Aryal P, Darkwah EK.","Microorganisms. 2022 Sep 15;10(9):1848. doi: 10.3390/microorganisms10091848.","Reddy VP","Microorganisms","2022","2022/09/23","PMC9501837","","10.3390/microorganisms10091848"
"35684340","The Role of Microbiome in Brain Development and Neurodegenerative Diseases","Nandwana V, Nandwana NK, Das Y, Saito M, Panda T, Das S, Almaguel F, Hosmane NS, Das BC.","Molecules. 2022 May 25;27(11):3402. doi: 10.3390/molecules27113402.","Nandwana V","Molecules","2022","2022/06/10","PMC9182002","","10.3390/molecules27113402"
