pmid,title,abstract,journal,year,authors
39287570,Diet and the gut microbiota-immune axis in the context of perinatal mental health: Protocol for a prospective cohort study.,"Physiological and psychosocial changes experienced by women during the perinatal period may put them at risk for postpartum mental health disturbances. Accumulating evidence suggests that dietary patterns may influence mental health through the modulation of the gut microbiota and its effects on host immune activity. Thus, targeting the gut microbiota via dietary intake could serve as both a preventative and therapeutic strategy in improving perinatal mental health.Here, we present a protocol for a prospective cohort study that primarily aims to determine if diet quality during pregnancy is protective against postpartum depression severity. Secondary objectives will examine if microbiota- and blood-based inflammatory markers may be associated with the relationship between prenatal diet quality and postpartum depression severity, as well as with associations between additional dietary and mental health outcomes.Dietary patterns and mental health symptoms will be documented in 100 pregnant women at 4 time points during pregnancy and postpartum. Participants will also provide stool and blood samples at the same time points to determine microbiota composition and predicted function and inflammatory factors, respectively. Stool microbiota will be analyzed using 16S ribosomal RNA gene sequencing and bioinformatics tools (QIIME 2/PICRUSt2). Inflammatory factors will be determined using high-sensitivity antibody-based immunoassays. Statistical analyses will include linear mixed models and hierarchical linear mixed effect models.The study was approved by the Research Ethics Boards of the Royal Ottawa Health Care Group (#2022002) and of the University of Ottawa (#H-06-22-8013). Informed consent will be obtained from all participants before their enrollment.Findings from this study will help develop evidence-based dietary recommendations and potential interventions for women susceptible to or suffering from postpartum mental health issues that are accessible, noninvasive, and have potential to play a role in prevention and treatment.","Women's health (London, England)",2024,Caroline Jk Wallace; Marie-Claude Audet
38960582,Integrated metagenomic and metabolomic analysis reveals distinctive stage-specific gut-microbiome-derived metabolites in intracranial aneurysms.,"Our study aimed to explore the influence of gut microbiota and their metabolites on intracranial aneurysms (IA) progression and pinpoint-related metabolic biomarkers derived from the gut microbiome.We recruited 358 patients with unruptured IA (UIA) and 161 with ruptured IA (RIA) from two distinct geographical regions for conducting an integrated analysis of plasma metabolomics and faecal metagenomics. Machine learning algorithms were employed to develop a classifier model, subsequently validated in an independent cohort. Mouse models of IA were established to verify the potential role of the specific metabolite identified.Distinct shifts in taxonomic and functional profiles of gut microbiota and their related metabolites were observed in different IA stages. Notably, tryptophan metabolites, particularly indoxyl sulfate (IS), were significantly higher in plasma of RIA. Meanwhile, upregulated tryptophanase expression and indole-producing microbiota were observed in gut microbiome of RIA. A model harnessing gut-microbiome-derived tryptophan metabolites demonstrated remarkable efficacy in distinguishing RIA from UIA patients in the validation cohort (AUC=0.97). Gut microbiota depletion by antibiotics decreased plasma IS concentration, reduced IA formation and rupture in mice, and downregulated matrix metalloproteinase-9 expression in aneurysmal walls with elastin degradation reduction. Supplement of IS reversed the effect of gut microbiota depletion.Our investigation highlights the potential of gut-microbiome-derived tryptophan metabolites as biomarkers for distinguishing RIA from UIA patients. The findings suggest a novel pathogenic role for gut-microbiome-derived IS in elastin degradation in the IA wall leading to the rupture of IA.",Gut,2024,Haitao Sun; Kaijian Sun; Hao Tian; Xiheng Chen; Shixing Su; Yi Tu; Shilan Chen; Jiaxuan Wang; Meichang Peng; Meiqin Zeng; Xin Li; Yunhao Luo; Yugu Xie; Xin Feng; Zhuang Li; Xin Zhang; Xifeng Li; Yanchao Liu; Wei Ye; Zhengrui Chen; Zhaohua Zhu; Youxiang Li; Fangbo Xia; Hongwei Zhou; Chuanzhi Duan
38914414,Exploring the gut-brain Axis: Potential therapeutic impact of Psychobiotics on mental health.,"One of the most challenging and controversial issues in microbiome research is related to gut microbial metabolism and neuropsychological disorders. Psychobiotics affect human behavior and central nervous system processes via the gut-brain axis, involving neuronal, immune, and metabolic pathways. They have therapeutic potential in the treatment of several neurodegenerative and neurodevelopmental disorders such as depression, anxiety, autism, attention deficit hyperactivity disorder, Alzheimer's disease, Parkinson's disease, schizophrenia, Huntington's disease, anorexia nervosa, and multiple sclerosis. However, the mechanisms underlying the interaction between psychobiotics and the abovementioned diseases need further exploration. This review focuses on the relationship between gut microbiota and its impact on neurological and neurodegenerative disorders, examining the potential of psychobiotics as a preventive and therapeutic approach, summarising recent research on the gut-brain axis and the potential beneficial effects of psychobiotics, highlighting the need for further research and investigation in this area.",Progress in neuro-psychopharmacology & biological psychiatry,2024,Ana-Maria Cocean; Dan Cristian Vodnar
38908788,Gut microbiota dynamics and association with chronic kidney disease: A longitudinal study within the PREDIMED-Plus trial.,"Chronic kidney disease (CKD) represents a global health concern, disproportionately affecting the elderly with heightened cardiovascular risk. The emerging focus on the gut microbiota's role in CKD pathophysiology represents a pivotal area in nephrology; however, the evidence on this topic is limited. This observational prospective study, in the framework of the PREDIMED-Plus trial, investigates associations between gut microbiota composition and the 1-year trajectory of CKD in 343 participants aged 55-75 years with high cardiovascular risk.Kidney function was assessed at baseline and at 1-year of follow-up through the estimated glomerular filtration rate based on cystatin C (eGFR-CysC) and CKD defined by eGFR-CysC <60 mL/min/1.73 m<sup>2</sup>. Participants were grouped based on their 1-year CKD trajectory: Group 1 maintained normal status or improved from CKD to normal, while Group 2 maintained CKD or worsened from normal to CKD. Fecal microbiota composition was assessed through 16S sequencing.We observed differences in gut microbiota composition between CKD trajectory groups. Notably, the baseline relative abundance of Lachnoclostridium and Lachnospira, both butyrate-producing genera, was lower in participants maintaining or progressing to CKD. Longitudinally, a decrease in Lachnospira abundance was associated with CKD progression. The improved Chao1 index after 1-year follow-up suggests a link between enhanced microbial richness and stable/better kidney function.The findings underscore the potential of gut microbiota analysis in non-invasively monitoring CKD, especially in older populations, and hint at future interventions targeting gut microbiota to manage CKD progression. Further research is needed for causal relationships and generalizability.",Life sciences,2024,Alessandro Atzeni; Andrés Díaz-López; Adrián Hernández Cacho; Nancy Babio; Jesús F García-Gavilán; Isabel Cornejo-Pareja; Clara Belzer; Montserrat Fitó; Francisco J Tinahones; Jordi Salas-Salvadó
39375584,"Animal and plant protein intake association with mental health, tryptophan metabolites pathways, and gut microbiota in healthy women: a cross-sectional study.","Mental health is affected by tryptophane (TRP) metabolism regulation. Diet-influenced gut microbiome regulates TRP metabolism. Thus, the present study aimed to explore the relationship between type of dietary protein intake, gut microbiota, TRP metabolites homeostasis, and mental well-being in healthy women. 91 healthy females aged 18-50 were recruited based on the study protocol. Validate and reliable questionnaires assessed dietary intake and mental health. Biochemical tests and gut microbiota composition were analyzed following the manufacturer's instructions for each enzyme-linked immune sorbent assay (ELISA) kit and Real-time quantitative polymerase chain reaction (qPCR) methods respectively. Regression methods were used to estimate the considered associations. The results show that in the fully adjusted model, plant protein consumption was partially inversely associated with depression risk (OR = 0.27; 95% CI: 0.06, 1.09; P = 0.06). Higher dietary animal protein intake was marginally associated with psychological distress (OR = 2.59; 95% CI: 0.91, 7.34; P = 0.07). KYN to serotonin ratio was inversely associated with animal protein consumption (ß = 1.10; 95% CI: -0.13, 2.33; P = 0.07). Firmicutes/Bacteriodetes ratio (β = -1.27 × 103, SE = 5.99 × 102, P = 0.03) was lower in the top tertile of plant protein. A partially negative correlation was found between dietary animal protein and Prevotella abundance (β = -9.20 × 1018, SE = 5.04 × 1018, P = 0.06). Overall, significant inverse associations were found between a diet high in plant protein with mental disorders, KYN levels, and Firmicutes to Bacteroidetes ratio while adhering to higher animal protein could predispose women to psychological stress.",BMC microbiology,2024,Neda Soveid; Bahareh Barkhidarian; Mahsa Samadi; Mahsa Hatami; Fatemeh Gholami; Mir Saeid Yekaninejad; Ahmad Saedisomeolia; Maryam Karbasian; Seyed Davar Siadat; Khadijeh Mirzaei
39417049,Challenges in integrating traditional Chinese medicine and gut microbiota research for insomnia treatment.,"The gut microbiome is an extensive variety of bacteria with a range of metabolic capabilities that can be pathogenic, beneficial, or opportunistic. Changes in the gut microbiota's composition can affect the link between gut integrity and host health as well as cause disruptions to numerous neurological systems. The second most prevalent mental health problem, insomnia has a negative social and economic impact. Currently, it is becoming increasingly obvious how crucial it is to preserve the delicate balance of gut microbiota to treat illness-related symptoms like insomnia. Although traditional Chinese medicine has proposed an effective strategy against insomnia through gut microbiota alteration in animal models, studies in human models are limited. This decreases the predictive value of the studies in terms of human outcomes. This editorial places an emphasis on cultural sensitivity rather than scientific reasoning that promotes the use of traditional Chinese medicine (TCM). We aim to emphasize the concern that promoting TCM could divert resources from conventional medical research, leading to suboptimal care.",World journal of clinical cases,2024,Maham Bilal; Abdulqadir J Nashwan
38975363,"Dissecting the association between gut microbiota, body mass index and specific depressive symptoms: a mediation Mendelian randomisation study.","Observational studies highlight the association between gut microbiota (GM) composition and depression; however, evidence for the causal relationship between GM and specific depressive symptoms remains lacking.We aimed to evaluate the causal relationship between GM and specific depressive symptoms as well as the mediating role of body mass index (BMI).We performed a two-sample Mendelian randomisation (MR) analysis using genetic variants associated with GM and specific depressive symptoms from genome-wide association studies. The mediating role of BMI was subsequently explored using mediation analysis via two-step MR.MR evidence suggested the <i>Bifidobacterium</i> genus (β=-0.03; 95% CI -0.05 to -0.02; p<0.001 and β=-0.03; 95% CI -0.05 to -0.02; p<0.001) and Actinobacteria phylum (β=-0.04; 95% CI -0.06 to -0.02; p<0.001 and β=-0.03; 95% CI -0.05 to -0.03; p=0.001) had protective effects on both anhedonia and depressed mood. The Actinobacteria phylum also had protective effects on appetite changes (β=-0.04; 95% CI -0.06 to -0.01; p=0.005), while the Family XI had an antiprotective effect (β=0.03; 95% CI 0.01 to 0.04; p<0.001). The Bifidobacteriaceae family (β=-0.01; 95% CI -0.02 to -0.01; p=0.001) and Actinobacteria phylum (β=-0.02; 95% CI -0.03 to -0.01; p=0.001) showed protective effects against suicidality. The two-step MR analysis revealed that BMI also acted as a mediating moderator between the Actinobacteria phylum and appetite changes (mediated proportion, 34.42%) and that BMI partially mediated the effect of the <i>Bifidobacterium</i> genus (14.14% and 8.05%) and Actinobacteria phylum (13.10% and 8.31%) on both anhedonia and depressed mood.These findings suggest a potential therapeutic effect of Actinobacteria and <i>Bifidobacterium</i> on both depression and obesity. Further studies are required to translate these findings into clinical practice.",General psychiatry,2024,Tong Yu; Chengfeng Chen; Yuqing Yang; Mingqia Wang; Yantianyu Yang; Wanting Feng; Shiqi Yuan; Xiancang Ma; Jie Li; Bin Zhang
38901183,Diverse mechanisms by which chemical pollutant exposure alters gut microbiota metabolism and inflammation.,"The human gut microbiome, the host, and the environment are inextricably linked across the life course with significant health impacts. Consisting of trillions of bacteria, fungi, viruses, and other micro-organisms, microbiota living within our gut are particularly dynamic and responsible for digestion and metabolism of diverse classes of ingested chemical pollutants. Exposure to chemical pollutants not only in early life but throughout growth and into adulthood can alter human hosts' ability to absorb and metabolize xenobiotics, nutrients, and other components critical to health and longevity. Inflammation is a common mechanism underlying multiple environmentally related chronic conditions, including cardiovascular disease, multiple cancer types, and mental health. While growing research supports complex interactions between pollutants and the gut microbiome, significant gaps exist. Few reviews provide descriptions of the complex mechanisms by which chemical pollutants interact with the host microbiome through either direct or indirect pathways to alter disease risk, with a particular focus on inflammatory pathways. This review focuses on examples of several classes of pollutants commonly ingested by humans, including (i) heavy metals, (ii) persistent organic pollutants (POPs), and (iii) nitrates. Digestive enzymes and gut microbes are the first line of absorption and metabolism of these chemicals, and gut microbes have been shown to alter compounds from a less to more toxic state influencing subsequent distribution and excretion. In addition, chemical pollutants may interact with or alter the selection of more harmful and less commensal microbiota, leading to gut dysbiosis, and changes in receptor-mediated signaling pathways that alter the integrity and function of the gut intestinal tract. Arsenic, cadmium, and lead (heavy metals), influence the microbiome directly by altering different classes of bacteria, and subsequently driving inflammation through metabolite production and different signaling pathways (LPS/TLR4 or proteoglycan/TLR2 pathways). POPs can alter gut microbial composition either directly or indirectly depending on their ability to activate key signaling pathways within the intestine (e.g., PCB-126 and AHR). Nitrates and nitrites' effect on the gut and host may depend on their ability to be transformed to secondary and tertiary metabolites by gut bacteria. Future research should continue to support foundational research both in vitro, in vivo, and longitudinal population-based research to better identify opportunities for prevention, gain additional mechanistic insights into the complex interactions between environmental pollutants and the microbiome and support additional translational science.",Environment international,2024,Menna Teffera; Alex C Veith; Sean Ronnekleiv-Kelly; Christopher A Bradfield; Maria Nikodemova; Lisa Tussing-Humphreys; Kristen Malecki
39375215,Association of the newly proposed dietary index for gut microbiota and depression: the mediation effect of phenotypic age and body mass index.,"Gut microbiota and depression have garnered attention. The dietary index for gut microbiota (DI-GM) is a newly proposed index that reflects the diversity of gut microbiota, yet its association with depression remains unstudied.Data from the National Health and Nutrition Examination Survey were analyzed. Depression was assessed using Patient Health Questionnaire (PHQ-9). Dietary recall data were used to calculate the DI-GM (including components beneficial and unfavorable to gut microbiota). Multivariable weighted logistic and linear regression were employed to investigate the association of DI-GM with depression and total PHQ-9 score. The potential mediating role of phenotypic age and body mass index (BMI) was explored. Secondary analyses included subgroup analyses, restricted cubic spline (RCS), and multiple imputation.A higher DI-GM and beneficial gut microbiota score were associated with a lower prevalence of depression (DI-GM: OR = 0.94, 95% CI = 0.89, 0.99; beneficial gut microbiota score: OR = 0.88, 95% CI = 0.82, 0.94) and lower total PHQ-9 score (DI-GM: β=-0.09, 95% CI=-0.14, -0.04; beneficial gut microbiota: β=-0.15, 95% CI=-0.21, -0.08). RCS indicated a non-linear relationship between DI-GM and depression. A significant mediating effect of phenotypic age (proportion of mediation: 19.81%, 95% CI: 12.86-63.00%) and BMI (proportion of mediation: 16.49%, 95% CI: 12.87-62.00%) was observed.The newly proposed DI-GM was negatively associated with the prevalence of depression and total PHQ-9 score. Mediation analyses demonstrated a significant mediating effect of phenotypic age and BMI.",European archives of psychiatry and clinical neuroscience,2024,Xuan Zhang; Qinglong Yang; Jingtao Huang; Hanyuan Lin; Nan Luo; Haoxian Tang
38984896,Advances in the study of the relationship between gut microbiota and erectile dysfunction.,"In recent years, in-depth research has revealed that gut microbiota has an inseparable relationship with erectile dysfunction (ED) in men.(1) To review the correlation between gut microbiota and ED from the perspective of its impact on men's mental health, metabolism, immunity, and endocrine regulation and (2) to provide reference to further explore the pathogenesis of ED and the improvement of clinical treatment plans.PubMed was used for the literature search to identify publications related to ED and gut microbiota.Gut microbiota may induce depression and anxiety through the microbiota-gut-brain axis, leading to the occurrence of psychological ED. It may also cause vascular endothelial dysfunction and androgen metabolism disorder by interfering with lipid metabolism, immunity, and endocrine regulation, leading to the occurrence of organic ED.Gut microbiota and its metabolites play an important role in the occurrence and development of ED. As a new influencing factor of ED, gut microbiota disorder is expected to become a target for treatment.",Sexual medicine reviews,2024,Quanxin Su; Qizhen Tang; Chuanyu Ma; Kenan Wang
38582194,Evolution and the critical role of the microbiota in the reduced mental and physical health associated with low socioeconomic status (SES).,"The evolution of the gut-microbiota-brain axis in animals reveals that microbial inputs influence metabolism, the regulation of inflammation and the development of organs, including the brain. Inflammatory, neurodegenerative and psychiatric disorders are more prevalent in people of low socioeconomic status (SES). Many aspects of low SES reduce exposure to the microbial inputs on which we are in a state of evolved dependence, whereas the lifestyle of wealthy citizens maintains these exposures. This partially explains the health deficit of low SES, so focussing on our evolutionary history and on environmental and lifestyle factors that distort microbial exposures might help to mitigate that deficit. But the human microbiota is complex and we have poor understanding of its functions at the microbial and mechanistic levels, and in the brain. Perhaps its composition is more flexible than the microbiota of animals that have restricted habitats and less diverse diets? These uncertainties are discussed in relation to the encouraging but frustrating results of attempts to treat psychiatric disorders by modulating the microbiota.",Neuroscience and biobehavioral reviews,2024,Graham A W Rook
39299582,"Causal effects of gut microbiota, metabolites, immune cells, liposomes, and inflammatory proteins on anorexia nervosa: A mediation joint multi-omics Mendelian randomization analysis.","Anorexia nervosa (AN) is a significant psychological disorder influenced by environmental and genetic elements. Emerging research highlights the pivotal role of the gut microbiome in the development of diverse mental health conditions. This study aims to explore the causal effects and interactions of the gut microbiome, metabolites, immune cells, lipids, and inflammatory proteins on the risk of anorexia nervosa through mediation and multi-omics Mendelian Randomization (MR) analysis.This study used data from the FinnGen genome-wide association study (GWAS) of AN (N = 402,625), integrated with GWAS data on 473 of gut microbiota (N = 5959), 233 metabolites (N = 136,016), 731 immune cells (N = 3757), 179 lipids (N = 7174), and 91 inflammatory proteins (N = 14,824). This study used the univariate MR (UVMR), mediation MR analysis, and sensitivity analysis to assess the potential causal associations between these biomarkers and AN.The inverse variance weighted (IVW) results suggest that 25 gut microbiota have causal effects on AN. Firmicutes E (OR: 0.294, 95 % CI: 0.107-0.806, P = 0.017), RUG147 (OR: 0.386, 95 % CI: 0.151-0.990, P = 0.048), CAG-977 (OR: 0.562, 95 % CI: 0.378-0.837, P = 0.005), Desulfobacterota A (OR: 0.651, 95 % CI: 0.466-0.909, P = 0.012), CAG-269 sp002372935 (OR: 0.673, 95 % CI: 0.483-0.937, P = 0.019), Klebsiella (OR: 0.684, 95 % CI: 0.566-0.827, P = 0.00009), Desulfovibrionia (OR: 0.706, 95 % CI: 0.538-0.926, P = 0.012), Klebsiella pneumoniae (OR: 0.737, 95 % CI: 0.600-0.906, P = 0.004), Desulfovibrionales (OR: 0.786, 95 % CI: 0.631-0.979, P = 0.031), CAG-776 (OR: 0.787, 95 % CI: 0.632-0.980, P = 0.032), Desulfovibrionaceae (OR: 0.788, 95 % CI: 0.635-0.978, P = 0.030). 13 gut microbiota were risk factors for AN, including Parachlamydiales (OR: 3.134，95%CI: 1.185-8.287, P = 0.021), Paenibacillus J (OR: 2.366，95%CI: 1.305-4.29, P = 0.005), Gillisia (OR: 1.947，95%CI: 1.135-3.339, P = 0.016), UBA1191 (OR: 1.856，95%CI: 1.221-2.822, P = 0.004), UBA7703 (OR: 1.843，95%CI: 1.032-3.289, P = 0.039), Faecalicatena sp002161355 (OR: 1.788，95%CI: 1.114-2.870, P = 0.016), Johnsonella ignava (OR: 1.742，95%CI: 1.031-2.944, P = 0.038), Staphylococcus aureus (OR: 1.614, 95%CI: 1.007-2.588, P = 0.047), Comamonas (OR: 1.522，95%CI: 1.004-2.307, P = 0.048), Ruminococcus D (OR: 1.24，95%CI: 1.050-1.464, P = 0.011), CAG-349 (OR: 1.198，95%CI: 1.048-1.370, P = 0.008), Ruminococcus D bicirculans (OR: 1.175，95%CI: 1.001-1.379, P = 0.048), CAG-177 (OR: 1.272，95%CI: 1.077-1.503, P = 0.005). Reverse MR analysis showed that causal effect of AN on 18 gut microbiota, but to a lesser extent. 12 metabolites have causal effects on AN. There are 7 protective factors, including glucose levels (OR: 0.700, 95%CI: 0.550-0.893, P = 0.004), isoleucine levels (OR: 0.769, 95%CI: 0.602-0.983, P = 0.036), phospholipids in large VLDL (OR: 0.856, 95%CI: 0.736-0.996, P = 0.044), total lipids in large VLDL (OR: 0.860, 95%CI: 0.740-0.999, P = 0.049), total lipids in small VLDL (OR: 0.863, 95%CI: 0.751-0.992, P = 0.038), free cholesterol in small VLDL (OR: 0.86, 95%CI: 0.752-0.996, P = 0.044), and free cholesterol in medium VLDL (OR: 0.866, 95%CI: 0.752-0.998, P = 0.047). There are 5 risk factors, including estimated degree of unsaturation (OR: 1.174, 95%CI: 1.009-1.367, P = 0.039), free cholesterol to total lipids ratio in small VLDL (OR: 1.199, 95%CI: 1.017-1.414, P = 0.031), phospholipids to total lipids ratio in small VLDL (OR: 1.216, 95%CI: 1.008-1.467, P = 0.041), total cholesterol levels in small HDL (OR: 1.241, 95%CI: 1.008-1.530, P = 0.042), and phospholipids to total lipids ratio in medium VLDL (OR: 1.280, 95%CI: 1.055-1.553, P = 0.012). Reverse MR analysis showed that AN had a causal effect on 15 metabolites. Mediation analysis reveals that the estimated degree of unsaturation mediates 0.69 % of the effect of Klebsiella pneumoniae on AN. Total lipids in small VLDL mediate 0.358 % of the effect of CAG-177 on AN, with a mediated proportion of 1.490 %. The mediation proportions for Estimated degree of unsaturation and Total lipids in small VLDL are relatively small. 36 immune cells have causal effects on AN. There are 7 protective factors, including Switched memory B cells %B cell (OR: 0.892，95%CI: 0.801-0.994, P = 0.038), CD127-CD8+ T cell absolute count (OR: 0.888，95%CI: 0.789-1.000, P = 0.049), IgD + CD24- B cell (OR: 0.917，95%CI: 0.862-0.975, P = 0.006), HVEM+ T cell (OR: 0.945，95%CI: 0.894-0.999, P = 0.045), CD40 + CD14 + CD16- monocyte (OR: 0.937，95%CI: 0.882-0.996, P = 0.038), CD64 + CD14 + CD16- monocyte (OR: 0.966，95%CI: 0.939-0.993, P = 0.016), CD8+ natural killer T cells (OR: 0.911，95%CI: 0.836-0.992, P = 0.032), HLA-DR+ T cells (OR: 0.921，95%CI: 0.866-0.980, P = 0.010), CD28-CD8+ T cells (OR: 0.886，95%CI: 0.792-0.991, P = 0.034). There are 26 risk factors. Reverse MR analysis showed that AN had a causal effect on 31 immune cells. AN increases the expression levels of five types of immune cells, including CD40 + CD14-CD16+ monocytes (OR: 1.087，95%CI: 1.004-1.177, P = 0.041), PDL-1+ CD14-CD16+ monocytes (OR: 1.082，95%CI: 1.002-1.168, P = 0.046), CD45+ CD33dim HLA-DR+ cells (OR: 1.145，95%CI: 1.019-1.287, P = 0.023), CD45+ basophils (OR: 1.164，95%CI: 1.036-1.307, P = 0.011), CD8+ natural killer T cells (OR: 1.102, 95%CI: 1.015-1.196, P = 0.020), and also decreases the expression levels of 26 immune cells. 6 liposomes showed exhibit protective effects against AN, including phosphatidylcholine (18:0_20:3) levels (OR: 0.852, 95%CI: 0.740-0.981, P = 0.026), phosphatidylcholine (O-18:2_18:1) levels (OR: 0.800, 95%CI: 0.672-0.952, P = 0.012), phosphatidylinositol (18:0_18:1) levels (OR: 0.873, 95%CI: 0.773-0.986, P = 0.029), phosphatidylinositol (18:1_18:2) levels (OR: 0.844, 95%CI: 0.734-0.971, P = 0.018), sphingomyelin (d38:1) levels (OR: 0.903，95%CI: 0.820-0.995, P = 0.039), and triacylglycerol (56:4) levels (OR: 0.786, 95%CI: 0.660-0.936, P = 0.007). There are 3 risk factors, including diacylglycerol (16:1_18:1) levels (OR: 1.208, 95%CI: 1.040-1.404, P = 0.014), phosphatidylcholine (18:1_18:3) levels (OR: 1.237, 95%CI: 1.003-1.526, P = 0.047), and phosphatidylinositol (16:0_20:4) levels (OR: 1.148, 95%CI: 1.003-1.314, P = 0.045). Reverse MR analysis showed that AN had a causal effect on 3 phosphatidylcholine (15:0_18:2) levels (OR: 1.075, 95%CI: 1.001-1.154, P = 0.048), phosphatidylcholine (O-16:2_18:0) levels (OR: 1.078, 95%CI: 1.002-1.159, P = 0.043), and triacylglycerol (51:1) levels (OR: 0.919, 95%CI: 0.850-0.994, P = 0.035). 6 inflammatory proteins have causal effects on AN, with protective factors including Glial cell line-derived neurotrophic factor levels (OR: 0.822，95%CI: 0.692-0.978, P = 0.027) and Interleukin-15 receptor subunit alpha levels (OR: 0.886, 95%CI: 0.789-0.995, P = 0.041) and risk factors including CC motif chemokine 4 levels (OR: 1.126, 95%CI: 1.011-1.254, P = 0.031), Interleukin-12 subunit beta levels (OR: 1.135, 95%CI: 1.033-1.248, P = 0.008), Monocyte chemoattractant protein-1 levels (OR: 1.152, 95%CI: 1.010-1.314, P = 0.035), and Sulfotransferase 1A1 levels (OR: 1.166, 95%CI: 1.006-1.351, P = 0.042). Reverse MR analysis showed that AN had a causal effect on Transforming growth factor-alpha (OR: 1.054，95%CI: 1.010-1.101, P = 0.016).This study used large-scale and novel GWAS data, for the first time reveals through mediation analysis and multi-omics MR analysis the roles of gut microbiota, metabolites, immune cells, lipids, and inflammatory proteins in the pathogenesis of AN. These findings provide new biomarkers and targets for further prevention and treatment strategies.",Journal of affective disorders,2024,Zeyang Li; Tianyu Bi
39458270,Depressive Symptoms and Gut Microbiota after Bowel Preparation and Colonoscopy: A Pre-Post Intervention Study.,"Mechanical bowel preparation (MBP) is essential for visualisation of the colon during colonoscopy. Previous studies have identified changes in gut microbiota composition after MBP and colonoscopy. Considering the gut microbiota is increasingly implicated in psychiatry, we explored the potential impact of this intervention on mood and the microbiota-gut-brain axis. We conducted a pre-post intervention study in adults, with timepoints of one week before and one month after MBP and colonoscopy. Our primary outcome was change in average Hospital Anxiety and Depression Scale depression sub-scores. We examined changes in average anxiety, stress, and quality of life scores and gut microbiota composition using 16S rRNA sequencing. We further explored associations between changes in depressive symptoms and gut microbiota and conducted post hoc analyses to explore potential effect modifiers. Average depressive symptom scores decreased one month post-procedure compared to baseline (n = 59; adjusted β = -0.64; 95%CI: -1.18, -0.11). Irritable bowel syndrome (IBS) appeared to moderate this relationship (β = 1.78; 95%CI: 0.292, 3.26); depressive symptoms increased in those with, and decreased in those without, IBS. Reduced alpha diversity, modest effects on beta-diversity, and increases in health-associated genera were observed one month post-procedure. Increases in the CLR-transformed abundances of <i>Ruminococcaceae UCG-009</i> were associated with improvements in depressive symptoms. There is preliminary evidence of a potential mental health effect of MBP and colonoscopy, particularly for those with IBS, which may be associated with changes to the gut microbiota. Further research is required to confirm these findings and their clinical relevance.",Microorganisms,2024,Amelia J McGuinness; Martin O'Hely; Douglas Stupart; David Watters; Samantha L Dawson; Christopher Hair; Michael Berk; Mohammadreza Mohebbi; Amy Loughman; Glenn Guest; Felice N Jacka
38892694,A Cross Talking between the Gut Microbiota and Metabolites of Participants in a Confined Environment.,"Certain workplaces, like deep-sea voyages, subject workers to chronic psychological stress and circadian rhythm disorders due to confined environments and frequent shifts. In this study, participants lived in a strictly controlled confined environment, and we analyzed the effects of a confined environment on gut microbiota and metabolites. The results showed that living in confined environments can significantly alter both the gut microbiota and the gut metabolome, particularly affecting lipid metabolism pathways like glycerophospholipid metabolism. There was a significant reduction in the abundance of <i>Faecalibacterium</i> and <i>Bacteroides</i>, while <i>Blautia</i>, <i>Bifidobacterium</i>, and <i>Collinsella</i> showed significant increases. An association analysis revealed a strong correlation between changes in the gut microbiota and the metabolome. Four upregulated lipid metabolites may serve as biomarkers for damage induced by confined environments, and certain gut microbiota alterations, such as those involving <i>Faecalibacterium</i> and <i>Bacteroides</i>, could be potential psychobiotics or therapeutic targets for enhancing mental health in a confined environment.",Nutrients,2024,Xin Song; Ziying Wang; Yongjun Xia; Zheng Chen; Guangqiang Wang; Yijin Yang; Beiwei Zhu; Lianzhong Ai; Haodan Xu; Chuan Wang
39335452,Prior Appendicectomy and Gut Microbiota Re-Establishment in Adults after Bowel Preparation and Colonoscopy.,"Emerging evidence suggests that the human vermiform appendix is not a vestigial organ but rather an immunological organ of biological relevance. It is hypothesised that the appendix acts as a bacterial 'safe house' for commensal gut bacteria and facilitates re-inoculation of the colon after disruption through the release of biofilms. To date, no studies have attempted to explore this potential mechanistic function of the appendix. We conducted a pre-post intervention study in adults (n = 59) exploring re-establishment of the gut microbiota in those with and without an appendix after colonic disruption via bowel preparation and colonoscopy. Gut microbiota composition was measured one week before and one month after bowel preparation and colonoscopy using 16S rRNA sequencing. We observed between group differences in gut microbiota composition between those with (n = 45) and without (n = 13) an appendix at baseline. These differences were no longer evident one-month post-procedure, suggesting that this procedure may have 'reset' any potential appendix-related differences between groups. Both groups experienced reductions in gut microbiota richness and shifts in beta diversity post-procedure, with greater changes in those without an appendix, and there were five bacterial genera whose re-establishment post-procedure appeared to be moderated by appendicectomy status. This small experimental study provides preliminary evidence of a potential differential re-establishment of the gut microbiota after disruption in those with and without an appendix, warranting further investigation into the potential role of the appendix as a microbial safe house.",Biomedicines,2024,Amelia J McGuinness; Martin O'Hely; Douglas Stupart; David Watters; Samantha L Dawson; Christopher Hair; Michael Berk; Mohammadreza Mohebbi; Amy Loughman; Glenn Guest; Felice N Jacka
