pmid,title,abstract,journal,year,authors
32247371,The gut microbiome in Parkinson's disease: A culprit or a bystander?,"In recent years, large-scale metagenomics projects such as the Human Microbiome Project placed the gut microbiota under the spotlight of research on its role in health and in the pathogenesis several diseases, as it can be a target for novel therapeutical approaches. The emerging concept of a microbiota modulation of the gut-brain axis in the pathogenesis of neurodegenerative disorders has been explored in several studies in animal models, as well as in human subjects. Particularly, research on changes in the composition of gut microbiota as a potential trigger for alpha-synuclein (α-syn) pathology in Parkinson's disease (PD) has gained increasing interest. In the present review, we first provide the basis to the understanding of the role of gut microbiota in healthy subjects and the molecular basis of the gut-brain interaction, focusing on metabolic and neuroinflammatory factors that could trigger the alpha-synuclein conformational changes and aggregation. Then, we critically explored preclinical and clinical studies reporting on the changes in gut microbiota in PD, as compared to healthy subjects. Furthermore, we examined the relationship between the gut microbiota and PD clinical features, discussing data consistently reported across studies, as well as the potential sources of inconsistencies. As a further step toward understanding the effects of gut microbiota on PD, we discussed the relationship between dysbiosis and response to dopamine replacement therapy, focusing on Levodopa metabolism. We conclude that further studies are needed to determine whether the gut microbiota changes observed so far in PD patients is the cause or, instead, it is merely a consequence of lifestyle changes associated with the disease. Regardless, studies so far strongly suggest that changes in microbiota appears to be impactful in pathogenesis of neuroinflammation. Thus, dysbiotic microbiota in PD could influence the disease course and response to medication, especially Levodopa. Future research will assess the impact of microbiota-directed therapeutic intervention in PD patients.",Progress in brain research,2020,Ali Keshavarzian; Phillip Engen; Salvatore Bonvegna; Roberto Cilia
32157731,EGCG ameliorates neuronal and behavioral defects by remodeling gut microbiota and TotM expression in Drosophila models of Parkinson's disease.,"Parkinson's disease (PD) is the second most common neurodegenerative disease. Eigallocatechin-3-gallate (EGCG), the major polyphenol in green tea, is known to exert a beneficial effect on PD patients. Although some mechanisms were suggested to underlie this intervention, it remains unknown if the EGCG-mediated protection was achieved by remodeling gut microbiota. In the present study, 0.1 mM or 0.5 mM EGCG was administered to the Drosophila melanogaster with PINK1 (PTEN induced putative kinase 1) mutations, a prototype PD model, and their behavioral performances, as well as neuronal/mitochondrial morphology (only for 0.5 mM EGCG treatment) were determined. According to the results, the mutant PINK1<sup>B9</sup> flies exhibited dopaminergic, survival, and behavioral deficits, which were rescued by EGCG supplementation. Meanwhile, EGCG resulted in profound changes in gut microbial compositions in PINK1<sup>B9</sup> flies, restoring the abundance of a set of bacteria. Notably, EGCG protection was blunted when gut microbiota was disrupted by antibiotics. We further isolated four bacterial strains from fly guts and the supplementation of individual Lactobacillus plantarum or Acetobacter pomorum strain exacerbated the neuronal and behavioral dysfunction of PD flies, which could not be rescued by EGCG. Transcriptomic analysis identified TotM as the central gene responding to EGCG or microbial manipulations. Genetic ablation of TotM blocked the recovery activity of EGCG, suggesting that EGCG-mediated protection warrants TotM. Apart from familial form, EGCG was also potent in improving sporadic PD symptoms induced by rotenone treatment, wherein gut microbiota shared regulatory roles. Together, our results suggest the relevance of the gut microbiota-TotM pathway in EGCG-mediated neuroprotection, providing insight into indirect mechanisms underlying nutritional intervention of Parkinson's disease.",FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2020,Yi Xu; Mengmeng Xie; Jinsong Xue; Ling Xiang; Yali Li; Jie Xiao; Guiran Xiao; Hui-Li Wang
31843492,Alterations of the gut microbiota with antibiotics protects dopamine neuron loss and improve motor deficits in a pharmacological rodent model of Parkinson's disease.,"Parkinson's disease (PD) is a debilitating condition resulting in motor and non-motor symptoms affecting approximately 10 million people worldwide. Currently, there are no pharmacological treatments that can cure the condition or effectively halt its progression. The focus of PD research has been primarily on the neurobiological basis and consequences of dopamine (DA) neuron degeneration given that the loss of DA neurons projecting from the substantia nigra to the dorsal striatum results in the development of cardinal PD motor symptoms. Alternatively, gastrointestinal dysfunction is well recognized in PD patients, and often occurs prior to the development of motor symptoms. The gut microbiota, which contains thousands of bacterial species, play important roles in intestinal barrier integrity and function, metabolism, immunity and brain function. Pre-clinical and clinical studies suggest an important link between alterations in the composition of the gut microbiota and psychiatric and neurological conditions, including PD. Several reports have documented gut dysbiosis and alterations in the composition of the gut microbiota in PD patients. Therefore, the goal of this study was to explore the contribution of the gut microbiota to the behavioral and neurochemical alterations in a rodent toxin model of DA depletion that reproduces the motor symptoms associated with PD. We observed that chronic treatment of adult rats with non-absorbable antibiotics ameliorates the neurotoxicity of 6-hydroxydopamine (6-OHDA) in a unilateral lesion model. Specifically, immunohistochemistry against the dopaminergic neuron marker tyrosine hydroxylase (TH) showed an attenuation of the degree of 6-OHDA-induced dopaminergic neuron loss in antibiotic treated animals compared to control animals. In addition, we observed a reduction in the expression of pro-inflammatory markers in the striatum of antibiotic-treated animals. The degree of motor dysfunction after 6-OHDA was also attenuated in antibiotic-treated animals as measured by paw-rearing measurements in the cylinder test, forepaw stepping test, and ipsilateral rotations observed in the amphetamine-induced rotation test. These results implicate the gut microbiota as a potential contributor to pathology in the development of PD. Further studies are necessary to understand the specific mechanisms involved in transducing alterations in the gut microbiota to changes in dopaminergic neuron loss and motor dysfunction.",Experimental neurology,2020,Dimitri N Koutzoumis; Macarena Vergara; Jose Pino; Julia Buddendorff; Habibeh Khoshbouei; Ronald J Mandel; Gonzalo E Torres
33138351,Implications of the Human Gut-Brain and Gut-Cancer Axes for Future Nanomedicine.,"Recent clinical and pathological evidence have implicated the gut microbiota as a nexus for modulating the homeostasis of the human body, impacting conditions from cancer and dementia to obesity and social behavior. The connections between microbiota and human diseases offer numerous opportunities in medicine, most of which have limited or no therapeutic solutions available. In light of this paradigm-setting trend in science, this review aims to provide a comprehensive and timely summary of the mechanistic pathways governing the gut microbiota and their implications for nanomedicines targeting cancer and neurodegenerative diseases. Specifically, we discuss in parallel the beneficial and pathogenic relationship of the gut microbiota along the gut-brain and gut-cancer axes, elaborate on the impact of dysbiosis and the gastrointestinal corona on the efficacy of nanomedicines, and highlight a molecular mimicry that manipulates the universal cross-β backbone of bacterial amyloid to accelerate neurological disorders. This review further offers a forward-looking section on the rational design of cancer and dementia nanomedicines exploiting the gut-brain and gut-cancer axes.",ACS nano,2020,Ibrahim Javed; Xuejing Cui; Xiaoyu Wang; Monika Mortimer; Nikolaos Andrikopoulos; Yuhuan Li; Thomas P Davis; Yuliang Zhao; Pu Chun Ke; Chunying Chen
32226375,Microbiota and Other Preventive Strategies and Non-genetic Risk Factors in Parkinson's Disease.,"The exact cause of Parkinson's disease (PD), the second most prevalent neurodegenerative disease in modern societies, is still unknown. Many scientists point out that PD is caused by a complex interaction between different factors. Although the main risk factor is age, there are other influences, genetic and environmental, that individually or in combination may trigger neurodegenerative changes leading to PD. Nowadays, research remains focused on better understanding which environmental factors are related to the risk of developing PD and why. In line with the knowledge on evidence on exposures that prevent/delay PD onset or that impact on disease progression, the aims of this review were: (i) to comment on the non-genetic risk factors that mainly affect idiopathic PD; and (ii) to comment on seemingly reliable preventive interventions. We discuss both environmental factors that may affect the central nervous system (CNS) or the intestinal tract, and the likely mechanisms underlying noxious or protective actions. Knowledge on risk, protective factors, and mechanisms may help to envisage why nigral dopaminergic neurons are so vulnerable in PD and, eventually, to design new strategies for PD prevention and/or anti-PD therapy. This article reviews the variety of the known and suspected environmental factors, such as lifestyle, gut microbiota or pesticide exposition, and distinguishes between those that are harmful or beneficial for the PD acquisition or progression. In fact, the review covers one of the most novel players in the whole picture, and we address the role of microbiota on keeping a healthy CNS and/or on preventing the ""side-effects"" related to aging.",Frontiers in aging neuroscience,2020,Rafael Franco; Rafael Rivas-Santisteban; Irene Reyes-Resina; Gemma Navarro; Eva Martínez-Pinilla
32473843,Microbiota-gut-brain axis in health and disease: Is NLRP3 inflammasome at the crossroads of microbiota-gut-brain communications?,"Growing evidence highlights the relevance of microbiota-gut-brain axis in the maintenance of brain homeostasis as well as in the pathophysiology of major neurological and psychiatric disorders, including Parkinson's disease (PD), Alzheimer's disease (AD), multiple sclerosis (MS), autism spectrum disorder (ASD) and major depressive disorder (MDD). In particular, changes in gut microbiota can promote enteric and peripheral neurogenic/inflammatory responses, which, in turn, could contribute to neuroinflammation and neurodegeneration in the central nervous system (CNS). Of note, the nucleotide-binding oligomerization domain leucine rich repeat and pyrin domain-containing protein 3 (NLRP3) inflammasome acts as a key player in both coordinating the host physiology and shaping the peripheral and central immune/inflammatory responses in CNS diseases. In this context, there is pioneering evidence supporting the existence of a microbiota-gut-inflammasome-brain axis, in which enteric bacteria modulate, via NLRP3 signaling, inflammatory pathways that, in turn, contribute to influence brain homeostasis. The present review provides an overview of current knowledge on the role of microbiota-gut-inflammasome-brain axis in the major CNS diseases, including PD, AD, MS, ASD and MDD. In particular, though no direct and causal correlation among altered gut microbiota, NLRP3 activation and brain pathology has been demonstrated and in-depth studies are needed in this setting, our purpose was to pave the way to a novel and pioneering perspective on the pathophysiology of CNS disorders. Our intent was also to highlight and discuss whether alterations of microbiota-gut-inflammasome-brain axis support a holistic view of the pathophysiology of CNS diseases, even though each disorder displays a different clinical picture.",Progress in neurobiology,2020,Carolina Pellegrini; Luca Antonioli; Vincenzo Calderone; Rocchina Colucci; Matteo Fornai; Corrado Blandizzi
31854093,"The gut in Parkinson's disease: Bottom-up, top-down, or neither?","The gut-brain axis is a hot topic in Parkinson's disease. In an attempt to decipher its role in the disease pathogenesis, several animal models have been developed. Most of these models tried to reproduce Braak's hypothesis by showing that the pathological process could spread from the gut to the brain (bottom-up scenario). Interestingly, others groups showed that a top-down scenario could also occur and that 6-hydroxydopamine-induced nigrostriatal denervation was sufficient to induce significant changes in the gastrointestinal tract. Aside from this toxic approach, the article by O'Donovan and colleagues in this edition of Neurogastroenterology and Motility showed that bilateral nigral injection of adeno-associated virus (AAV)-alpha-synuclein in rats was accompanied by changes in the enteric nervous system and the gut microbiota, which occurred without any apparent brain-to-gut spread of human injected alpha-synuclein. Some changes observed in the gastrointestinal tract of animals injected with AAV-alpha-synuclein were in line with previous observations in Parkinson's disease patients, including increased expression of glial markers, swollen tyrosine hydroxylase-positive varicosities in the submucosal plexus, and decreases in Faecalibacterium and Lachnospiraceae. These findings suggest that, in addition to gut-brain pathways, the brain-to-gut communication may also be involved in Parkinson's disease pathophysiology. In this mini-review, we describe the strengths and limitations of the existing studies on the gut-brain axis in experimental models of parkinsonism and discuss an alternative hypothesis in which the central and enteric nervous system would evolve separately during disease progression.",Neurogastroenterology and motility,2020,Laurène Leclair-Visonneau; Michel Neunlist; Pascal Derkinderen; Thibaud Lebouvier
32941730,Gut Microbiota Dynamics in Parkinsonian Mice.,"Peripheral immunity is thought to be dysregulated in Parkinson's disease (PD) and may provide an avenue for novel immunotherapeutic interventions. Gut microbiota is a potential factor for modulating immunotherapy response. Considering the possibly complex role of the gut-brain axis in PD, we used a preclinical model to determine the effects of gut microbiota dynamics in mice receiving an immunotherapeutic intervention compared to controls. A total of 17 M83 heterozygous transgenic mice were used in this study. Mice in the treatment arm (<i>N</i> = 10) received adoptive cellular therapy (ACT) by injection, and control mice (<i>N</i> = 7) were injected with saline at 8 weeks of age. All mice received peripheral α-syn fibrils to hasten parkinsonian symptoms via an intramuscular injection 1 week later (9 weeks of age; baseline). Fecal pellets were collected from all mice at three time points postinjection (baseline, 6 weeks, and 12 weeks). DNA from each stool sample was extracted, and 16S rDNA was amplified, sequenced, and analyzed using QIIME2 and RStudio. Differences in the relative abundance of bacterial taxa were observed over time between groups. No significant differences in alpha diversity were found between groups at any time point. UniFrac measures of phylogenetic distance between samples demonstrated distinct clustering between groups postbaseline (<i>p</i> = 0.002). These differences suggest that the gut microbiome may be capable of influencing immunotherapy outcomes. Conclusively, we observed distinctly different microbiota dynamics in treated mice compared to those in the control group. These results suggest a correlation between the gut-brain axis, PD pathology, and immunotherapy.",ACS chemical neuroscience,2020,Emily Klann; Massimiliano S Tagliamonte; Maria Ukhanova; Volker Mai; Vinata Vedam-Mai
33153085,Do the Bugs in Your Gut Eat Your Memories? Relationship between Gut Microbiota and Alzheimer's Disease.,"The human microbiota is composed of trillions of microbial cells inhabiting the oral cavity, skin, gastrointestinal (GI) tract, airways, and reproductive organs. The gut microbiota is composed of dynamic communities of microorganisms that communicate bidirectionally with the brain via cytokines, neurotransmitters, hormones, and secondary metabolites, known as the gut microbiota-brain axis. The gut microbiota-brain axis is suspected to be involved in the development of neurological diseases, including Alzheimer's disease (AD), Parkinson's disease, and Autism Spectrum Disorder. AD is an irreversible, neurodegenerative disease of the central nervous system (CNS), characterized by amyloid-β plaques, neurofibrillary tangles, and neuroinflammation. Microglia and astrocytes, the resident immune cells of the CNS, play an integral role in AD development, as neuroinflammation is a driving factor of disease severity. The gut microbiota-brain axis is a novel target for Alzheimer's disease therapeutics to modulate critical neuroimmune and metabolic pathways. Potential therapeutics include probiotics, prebiotics, fecal microbiota transplantation, and dietary intervention. This review summarizes our current understanding of the role of the gut microbiota-brain axis and neuroinflammation in the onset and development of Alzheimer's disease, limitations of current research, and potential for gut microbiota-brain axis targeted therapies.",Brain sciences,2020,Emily M Borsom; Keehoon Lee; Emily K Cope
33418492,Gut microbiota-derived metabolite trimethylamine N-oxide as a biomarker in early Parkinson's disease.,"This study aimed to investigate the potential of using changes in the plasma levels of trimethylamine N-oxide (TMAO), a gut microbiota-derived metabolite, as a biomarker in early Parkinson's disease (PD).Plasma TMAO levels were measured in 85 patients with drug-naïve early stage PD and 20 healthy controls. A linear mixed model was used to assess longitudinal changes in levodopa-equivalent dose (LED) during follow-up (>2 y) in three tertile PD groups according to plasma TMAO levels. Additionally, a Cox regression analysis was performed to assess the effect of plasma TMAO levels on dementia conversion.Plasma TMAO levels of patients with PD were lower than those of healthy controls. A linear mixed model demonstrated that patients with PD and lower levels of TMAO (<4.75 μmol/L; i.e., lowest tertile group) exhibited faster increases in LED over time. The Cox regression model did not reveal that plasma TMAO level was associated with the risk for dementia conversion (P = 0.488). However, when we divided patients with PD into two subgroups according to bet cutoff TMAO level to maximize the log-rank statistics, the PD group with a low plasma TMAO level (<6.92 μmol/L) had a higher risk (with borderline statistical significance) for PD-dementia conversion than the group with a high TMAO level (hazard ratio: 7.565; 95% confidence interval, 1.004-57.019; P = 0.050).The results demonstrate that lower baseline plasma TMAO levels are associated with faster increases in LED and tend to increase the risk for PD-dementia conversion, suggesting the prognostic implications of TMAO in early stage PD.","Nutrition (Burbank, Los Angeles County, Calif.)",2021,Seok Jong Chung; John Hoon Rim; Dajeong Ji; Sangwon Lee; Han Soo Yoo; Jin Ho Jung; KyoungWon Baik; Yonghoon Choi; Byoung Seok Ye; Young H Sohn; Mijin Yun; Sang-Guk Lee; Phil Hyu Lee
32244373,The Microbiota-Gut-Brain Axis-Heart Shunt Part II: Prosaic Foods and the Brain-Heart Connection in Alzheimer Disease.,"There is a strong cerebrovascular component to brain aging, Alzheimer disease, and vascular dementia. Foods, common drugs, and the polyphenolic compounds contained in wine modulate health both directly and through the gut microbiota. This observation and novel findings centered on nutrition, biochemistry, and metabolism, as well as the newer insights we gain into the microbiota-gut-brain axis, now lead us to propose a shunt to this classic triad, which involves the heart and cerebrovascular systems. The French paradox and prosaic foods, as they relate to the microbiota-gut-brain axis and neurodegenerative diseases, are discussed in this manuscript, which is the second part of a two-part series of concept papers addressing the notion that the microbiota and host liver metabolism all play roles in brain and heart health.",Microorganisms,2020,Mark Obrenovich; Shams Tabrez; Bushra Siddiqui; Benjamin McCloskey; George Perry
32735929,The modulatory effect of plant polysaccharides on gut flora and the implication for neurodegenerative diseases from the perspective of the microbiota-gut-brain axis.,"The microbiota-gut-brain axis includes a two-way communication pattern between the microorganisms that live in our gut and our brain function and behavior. Intestinal flora disorders not only induce related metabolic diseases, but also have an important relationship with neurodegenerative diseases. The present studies have shown that natural polysaccharides are important for maintaining the steady status of intestinal flora. This review aims to summarize the two-way relationship between the gut microbiota and the brain, and the modulatory effect of plant polysaccharides on gut flora, which provides new ideas for the prevention and treatment of the neurodegenerative diseases.",International journal of biological macromolecules,2020,Qiaoyu Sun; Lu Cheng; Xiaoxiong Zeng; Xin Zhang; Zufang Wu; Peifang Weng
32161568,Gut Microbiota Altered in Mild Cognitive Impairment Compared With Normal Cognition in Sporadic Parkinson's Disease.,"<b>Background and Aim:</b> Gut bacteria play an important role in the pathogenesis of Parkinson's disease (PD). However, the alteration of fecal microbiota in PD with cognitive impairment remains unexplored. This study aimed to explore whether the gut microbiota of patients with PD having mild cognitive impairment (PD-MCI) were different from those with PD having normal cognition (PD-NC) and from healthy controls (HC). Also, the study probed the association between altered gut microbiota and cognitive ability in patients with PD. <b>Methods:</b> The fecal bacteria composition and short-chain fatty acids of 13 patients with PD-MCI, 14 patients with PD-NC, and 13 healthy spouses were analyzed using 16S ribosomal RNA sequencing and gas chromatography-mass spectrometry. <b>Results:</b> Compared with HC, the fecal microbial diversities increased in patients with PD-MCI and PD-NC. After adjusting the influence of age, sex, body mass index, education, and constipation using the statistical method, the relative abundances of two families (Rikenellaceae and Ruminococcaceae) and four genera (<i>Alistipes, Barnesiella, Butyricimonas</i>, and <i>Odoribacter</i>) were found to be higher in the feces of the PD-MCI group compared with the other two groups. Moreover, the abundance of genus <i>Blautia</i> and <i>Ruminococcus</i> decreased obviously in the PD-MCI group compared with the PD-NC group. Further, the abundance of genera <i>Butyricimonas, Barnesiella, Alistipes, Odoribacter</i>, and <i>Ruminococcus</i> negatively correlated with cognition ability. <b>Conclusion:</b> Compared with HC and patients with PD-NC, the gut microbiota of patients with PD-MCI was significantly altered, particularly manifesting in enriched genera from Porphyromonadaceae family and decreased the abundance of genera <i>Blautia</i> and <i>Ruminococcus</i>.",Frontiers in neurology,2020,Tengzhu Ren; Yuyuan Gao; Yihui Qiu; Shuolin Jiang; Qingxi Zhang; Jiahui Zhang; Limin Wang; Yuhu Zhang; Lijuan Wang; Kun Nie
33262001,Molecular imaging of microbiota-gut-brain axis: searching for the right targeted probe for the right target and disease.,"The highly bidirectional dialogue between the gut and the brain is markedly stimulated and influenced by the microbiome through integrated neuroendocrine, neurological and immunological processes. Gut microbiota itself communicate with the host producing hormonal intermediates, metabolites, proteins, and toxins responsible for a variety of biochemical and functional inputs, thereby shaping host homeostasis. Indeed, a dysregulated microbiota-gut-brain axis might be the origin of many neuroimmune-mediated disorders, e.g. autism, multiple sclerosis, depression, Alzheimer's and Parkinson's disease, which appear months or even years prior to a diagnosis, corroborating the theory that the pathological process is spread from the gut to the brain. A much deeper comprehension of how commensal microbe can be manipulated to interfere with disease progression is crucial for developing new strategies to diagnose and treat diseases. In recent years, the potential of positron-emission-tomography (PET) in the field of bacteria detection has gained attention. The uptake of several PET tracers has been evaluated to investigate infection pathophysiology, e.g. sterile or pathogen-mediated infection, monitoring of progression, or as a surrogate endpoint in clinical trials. In this minireview, we briefly describe the role of microbiome-gut-brain axis in health and disease and we discuss the imaging modalities and agents that could be applied to study the dynamic interactions between microbiome, gut and brain. These are key aspects in understanding the biochemical lexicon underpinning the microbiome-host crosstalk that would enable the development of diagnostics and therapeutics by targeting the human microbiota.",Nuclear medicine and biology,2021,Maria Cecilia Giron; Ulderico Mazzi
32325848,Can Gut Microbiota Be a Good Predictor for Parkinson's Disease? A Machine Learning Approach.,"The involvement of the gut microbiota in Parkinson's disease (PD), investigated in several studies, identified some common alterations of the microbial community, such as a decrease in <i>Lachnospiraceae</i> and an increase in <i>Verrucomicrobiaceae</i> families in PD patients. However, the results of other bacterial families are often contradictory. Machine learning is a promising tool for building predictive models for the classification of biological data, such as those produced in metagenomic studies. We tested three different machine learning algorithms (random forest, neural networks and support vector machines), analyzing 846 metagenomic samples (472 from PD patients and 374 from healthy controls), including our published data and those downloaded from public databases. Prediction performance was evaluated by the area under curve, accuracy, precision, recall and F-score metrics. The random forest algorithm provided the best results. Bacterial families were sorted according to their importance in the classification, and a subset of 22 families has been identified for the prediction of patient status. Although the results are promising, it is necessary to train the algorithm with a larger number of samples in order to increase the accuracy of the procedure.",Brain sciences,2020,Daniele Pietrucci; Adelaide Teofani; Valeria Unida; Rocco Cerroni; Silvia Biocca; Alessandro Stefani; Alessandro Desideri
33338469,Gut-Brain axis in Parkinson's disease etiology: The role of lipopolysaccharide.,"Recent studies highlight the initiation of Parkinson's disease (PD) in the gastrointestinal tract, decades before the manifestations in the central nervous system (CNS). This gut-brain axis of neurodegenerative diseases defines the critical role played by the unique microbial composition of the ""second brain"" formed by the enteric nervous system (ENS). Compromise in the enteric wall can result in the translocation of gut-microbiota along with their metabolites into the system that can affect the homeostatic machinery. The released metabolites can associate with protein substrates affecting several biological pathways. Among these, the bacterial endotoxin from Gram-negative bacteria, i.e., Lipopolysaccharide (LPS), has been implicated to play a definite role in progressive neurodegeneration. The molecular interaction of the lipid metabolites can have a direct neuro-modulatory effect on homeostatic protein components that can be transported to the CNS via the vagus nerve. α-synuclein (α-syn) is one such partner protein, the molecular interactions with which modulate its overall fibrillation propensity in the system. LPS interaction has been shown to affect the protein's aggregation kinetics in an alternative inflammatory pathway of PD pathogenesis. Several other lipid contents from the bacterial membranes could also be responsible for the initiation of α-syn amyloidogenesis. The present review will focus on the intermolecular interactions of α-syn with bacterial lipid components, particularly LPS, with a definite clinical manifestation in PD pathogenesis. However, deconvolution of the sequence of interaction events from the ENS to its propagation in the CNS is not easy or obvious. Nevertheless, the characterization of these lipid-mediated structures is a step towards realizing the novel targets in the pre-emptive diagnoses of PD. This comprehensive description should prompt the correlation of potential risk of amyloidogenesis upon detection of specific paradigm shifts in the microbial composition of the gut.",Chemistry and physics of lipids,2021,Dipita Bhattacharyya; Anirban Bhunia
32035595,Polyphenols in the management of brain disorders: Modulation of the microbiota-gut-brain axis.,"The modulation of the microbiota-gut-brain axis with a view to preventing and treating brain disorders became recently a hot topic for the scientific community. Dietary polyphenols are multifaceted compounds that have demonstrated to be highly advantageous to counteract inflammation, oxidative stress, and neurodegeneration, among other pathological conditions, being useful in the prevention and treatment of several chronic disorders. The potential of these compounds to prevent and treat brain disorders has not been only related to their capacity to reach the brain, depending on their chemical structure, and interact directly with brain cells, but also to their ability to modulate the communication between the brain and the gut, interfering with multiple branches of this axis. Preclinical studies have demonstrated the potential of these food bioactive compounds in brain diseases, namely, neurodevelopmental, such as Down's syndrome and Autism spectrum disorder, neurodegenerative, such as Parkinson's disease and Alzheimer's disease, and psychiatric disorders, such as depression and anxiety. Until now, dietary polyphenols have been recognized as promising nutraceuticals to combat brain disorders. However, the impact of these compounds on the gut-brain interconnection remains poorly elucidated. Also, clinical assays are crucial to further support the beneficial effects of these compounds as demonstrated in preclinical research.",Advances in food and nutrition research,2020,Diana Serra; Leonor M Almeida; Teresa C P Dinis
32819577,Dcf1 deletion presents alterations in gut microbiota of mice similar to Parkinson's disease.,"The gut-brain communication is increasingly being recognized as a profound effector on Parkinson's disease (PD). Gut microbiota changes have become the focus of attention. However, the mechanism leading to changes in the gut microbiota is not clear. In the present study, we found that knockout of Dcf1 (Dcf1<sup>-/-</sup>) caused changes in the gut microbiota in mice. Results indicated that the increased Proteobacteria (phylum-level) and decreased Prevotellaceae (family-level) in the microbiota composition of Dcf1<sup>-/-</sup> (KO) mice, which is consistent with the situation of PD patients. On species-level, Prevotellaceae_UCG-001 and Helicobacter_ganmani were significantly different between KO and WT mice, suggesting glycolipid metabolism disorders and inflammatory lesions in KO mice. In the behavior of Y-maze and Open field test, KO mice showed typical PD symptoms such as memory deficits, slowness of movement and anxiety. Further Nissl staining of brain tissue sections confirmed that the deletion of Dcf1 caused damage to amygdala neurons. These results provide a new mechanism for understanding gut microbiota changes, and provide a new basis for PD treatment from a new perspective of Gut-brain axis.",Biochemical and biophysical research communications,2020,Weihao Li; Qinpin Zhao; Jiao Wang; Yajiang Wang; Tieqiao Wen
32557853,Meta-Analysis of Gut Dysbiosis in Parkinson's Disease.,"PD may begin with the intestinal accumulation of α-synuclein fibrils, which can be causally associated with gut dysbiosis. The variability of gut microbiota across countries prevented us from identifying shared gut dysbiosis in PD.To identify gut dysbiosis in PD across countries.We performed 16S ribosomal RNA gene sequencing analysis of gut microbiota in 223 patients with PD and 137 controls, and meta-analyzed gut dysbiosis by combining our dataset with four previously reported data sets from the United States, Finland, Russia, and Germany. We excluded uncommon taxa from our analyses. For pathway analysis, we developed the Kyoto Encyclopedia of Genes and Genomes orthology set enrichment analysis method.After adjusting for confounding factors (body mass index, constipation, sex, age, and catechol-O-methyl transferase inhibitor), genera Akkermansia and Catabacter, as well as families Akkermansiaceae, were increased, whereas genera Roseburia, Faecalibacterium, and Lachnospiraceae ND3007 group were decreased in PD. Catechol-O-methyl transferase inhibitor intake markedly increased family Lactobacillaceae. Inspection of these bacteria in 12 datasets that were not included in the meta-analysis revealed that increased genus Akkermansia and decreased genera Roseburia and Faecalibacterium were frequently observed across countries. Kyoto Encyclopedia of Genes and Genomes orthology set enrichment analysis revealed changes in short-chain fatty acid metabolisms in our dataset.We report that intestinal mucin layer-degrading Akkermansia is increased and that short-chain fatty acid-producing Roseburia and Faecalibacterium are decreased in PD across countries. © 2020 International Parkinson and Movement Disorder Society.",Movement disorders : official journal of the Movement Disorder Society,2020,Hiroshi Nishiwaki; Mikako Ito; Tomohiro Ishida; Tomonari Hamaguchi; Tetsuya Maeda; Kenichi Kashihara; Yoshio Tsuboi; Jun Ueyama; Teppei Shimamura; Hiroshi Mori; Ken Kurokawa; Masahisa Katsuno; Masaaki Hirayama; Kinji Ohno
31917834,"Adolescence and Aging: Impact of Adolescence Inflammatory Stress and Microbiota Alterations on Brain Development, Aging, and Neurodegeneration.","Puberty/adolescence is a critical phase during neurodevelopment with numerous structural, neurochemical, and molecular changes occurring in response to genetic and environmental signals. A consequence of this major neuronal reorganizing and remodeling is a heightened level of vulnerability to stressors and immune challenges. The gut microbiota is a fundamental modulator of stress and immune responses and has been found to play a role in mental health conditions and neurodegenerative disorders. Environmental insults (stress, infection, neuroinflammation, and use of antibiotics) during adolescence can result in dysbiosis subsidizing the development of brain disorders later in life. Also, pubertal neuroinflammatory insults can alter neurodevelopment, impact brain functioning in an enduring manner, and contribute to neurological disorders related to brain aging, such as Alzheimer's disease, Parkinson's disease, and depression. Exposure to probiotics during puberty can mitigate inflammation, reverse dysbiosis, and decrease vulnerabilities to brain disorders later in life. The goal of this review is to reveal the consequences of pubertal exposure to stress and immune challenges on the gut microbiota, immune reactivity within the brain, and the risk or resilience to stress-induced mental illnesses and neurodegenerative disorders. We propose that the consumption of probiotics during adolescence contribute to the prevention of brain pathologies in adulthood.","The journals of gerontology. Series A, Biological sciences and medical sciences",2020,Nour Yahfoufi; Chantal Matar; Nafissa Ismail
31552496,Microbiota: a novel regulator of pain.,"Among the various regulators of the nervous system, the gut microbiota has been recently described to have the potential to modulate neuronal cells activation. While bacteria-derived products can induce aversive responses and influence pain perception, recent work suggests that ""abnormal"" microbiota is associated with neurological diseases such as Alzheimer's, Parkinson's disease or autism spectrum disorder (ASD). Here we review how the gut microbiota modulates afferent sensory neurons function and pain, highlighting the role of the microbiota/gut/brain axis in the control of behaviors and neurological diseases. We outline the changes in gut microbiota, known as dysbiosis, and their influence on painful gastrointestinal disorders. Furthermore, both direct host/microbiota interaction that implicates activation of ""pain-sensing"" neurons by metabolites, or indirect communication via immune activation is discussed. Finally, treatment options targeting the gut microbiota, including pre- or probiotics, will be proposed. Further studies on microbiota/nervous system interaction should lead to the identification of novel microbial ligands and host receptor-targeted drugs, which could ultimately improve chronic pain management and well-being.","Journal of neural transmission (Vienna, Austria : 1996)",2020,Manon Defaye; Sandie Gervason; Christophe Altier; Jean-Yves Berthon; Denis Ardid; Edith Filaire; Frédéric Antonio Carvalho
