pmid,title,abstract,journal,year,authors
34422393,"A discussion of the gut microbiome's development, determinants, and dysbiosis in cancers of the esophagus and stomach.","The microbiome refers to a population of microbes that colonize the skin, nasopharynx, oral cavity, gastrointestinal tract, and urogenital tract. The human microbiome consists of bacteria, archaea, fungi, viruses, and phages. Recent advances in genomic sequencing have catalyzed a deeper understanding of complex microbe-microbe and host-microbe interactions. Dysregulation of these interactions, or dysbiosis of the gastrointestinal tract, has been implicated in a growing list of pathologies including nonalcoholic fatty liver disease, cardiovascular disease, obesity, diabetes, depression, Parkinson's disease, autism, and various gastrointestinal cancers. Gastric and esophageal cancer, for example, continue to remain as two of the most common causes of cancer-related deaths worldwide, therefore there is an increased emphasis on investigating the role of dysbiosis on these cancers. In this review, we discuss the development and structure of the gut microbiome, its homeostatic and dysbiotic mechanisms, and the key microbes in esophageal and gastric carcinogenesis with a focus on bacterial biology. Further clarification of these pathways and discovery of diagnostic or therapeutic targets could have broad impacts on global subpopulations. It is important to understand the nature of the gastrointestinal tract microbiome and its potentional risk factors for dysbiosis in order to tailor its application to the individual patient and create an era of highly personalized, precision medicine.",Journal of gastrointestinal oncology,2021,Karan Grover; Stephanie Gregory; John F Gibbs; Nancy J Emenaker
34408160,Exploring human-genome gut-microbiome interaction in Parkinson's disease.,"The causes of complex diseases remain an enigma despite decades of epidemiologic research on environmental risks and genome-wide studies that have uncovered tens or hundreds of susceptibility loci for each disease. We hypothesize that the microbiome is the missing link. Genetic studies have shown that overexpression of alpha-synuclein, a key pathological protein in Parkinson's disease (PD), can cause familial PD and variants at alpha-synuclein locus confer risk of idiopathic PD. Recently, dysbiosis of gut microbiome in PD was identified: altered abundances of three microbial clusters were found, one of which was composed of opportunistic pathogens. Using two large datasets, we found evidence that the overabundance of opportunistic pathogens in PD gut is influenced by the host genotype at the alpha-synuclein locus, and that the variants responsible modulate alpha-synuclein expression. Results put forth testable hypotheses on the role of gut microbiome in the pathogenesis of PD, the incomplete penetrance of PD susceptibility genes, and potential triggers of pathology in the gut.",NPJ Parkinson's disease,2021,Zachary D Wallen; William J Stone; Stewart A Factor; Eric Molho; Cyrus P Zabetian; David G Standaert; Haydeh Payami
34357070,Association of Gut Microbiome Dysbiosis with Neurodegeneration: Can Gut Microbe-Modifying Diet Prevent or Alleviate the Symptoms of Neurodegenerative Diseases?,"The central nervous system was classically perceived as anatomically and functionally independent from the other visceral organs. But in recent decades, compelling evidence has led the scientific community to place a greater emphasis on the role of gut microbes on the brain. Pathological observations and early gastrointestinal symptoms highlighted that gut dysbiosis likely precedes the onset of cognitive deficits in Alzheimer's disease (AD) and Parkinson's disease (PD) patients. The delicate balance in the number and functions of pathogenic microbes and alternative probiotic populations is critical in the modulation of systemic inflammation and neuronal health. However, there is limited success in restoring healthy microbial biodiversity in AD and PD patients with general probiotics interventions and fecal microbial therapies. Fortunately, the gut microflora is susceptible to long-term extrinsic influences such as lifestyle and dietary choices, providing opportunities for treatment through comparatively individual-specific control of human behavior. In this review, we examine the impact of restrictive diets on the gut microbiome populations associated with AD and PD. The overall evidence presented supports that gut dysbiosis is a plausible prelude to disease onset, and early dietary interventions are likely beneficial for the prevention and treatment of progressive neurodegenerative diseases.","Life (Basel, Switzerland)",2021,Li Yang Tan; Xin Yi Yeo; Han-Gyu Bae; Delia Pei Shan Lee; Roger C Ho; Jung Eun Kim; Dong-Gyu Jo; Sangyong Jung
34346706,Gut Microbiome and Serum Metabolome Alterations Associated with Isolated Dystonia.,"Dystonia is a complex neurological movement disorder characterized by involuntary muscle contractions. Increasing studies implicate the microbiome as a possible key susceptibility factor for neurological disorders, but the relationship between the gut microbiota and dystonia remains poorly explored. Here, the gut microbiota of 57 patients with isolated dystonia and 27 age- and environment-matched healthy controls was analyzed by 16S rRNA gene amplicon sequencing. Further, integrative analysis of the gut microbiome and serum metabolome measured by high-performance liquid chromatography-mass spectrometry was performed. No difference in α-diversity was found, while β-diversity was significantly different, with a more heterogeneous community structure among dystonia patients than among controls. The most significant changes in dystonia highlighted an increase in <i>Clostridiales</i>, including Blautia obeum, Dorea longicatena, and Eubacterium hallii, and a reduction in Bacteroides vulgatus and Bacteroides plebeius. The functional analysis revealed that genes related to tryptophan and purine biosynthesis were more abundant in gut microbiota from patients with dystonia, while genes linked to citrate cycle, vitamin B<sub>6</sub>, and glycan metabolism were less abundant. The evaluation of serum metabolites revealed altered levels of l-glutamic acid, taurine, and d-tyrosine, suggesting changes in neurotransmitter metabolism. The most modified metabolites strongly inversely correlated with the abundance of members belonging to the <i>Clostridiales</i>, revealing the effect of the gut microbiota on neurometabolic activity. This study is the first to reveal gut microbial dysbiosis in patients with isolated dystonia and identified potential links between gut microbiota and serum neurotransmitters, providing new insight into the pathogenesis of isolated dystonia. <b>IMPORTANCE</b> Dystonia is the third most common movement disorder after essential tremor and Parkinson's disease. However, the cause for the majority of cases is not known. This is the first study so far that reveals significant alterations of gut microbiome and correlates the alteration of serum metabolites with gut dysbiosis in patients with isolated dystonia. We demonstrated a general overrepresentation of <i>Clostridiales</i> and underrepresentation of <i>Bacteroidetes</i> in patients with dystonia in comparison with healthy controls. The functional analysis found that genes related to the biosynthesis of tryptophan, which is the precursor of the neurotransmitter serotonin, were more active in isolated dystonia patients. Altered levels of several serum metabolites were found to be associated with microbial changes, such as d-tyrosine, taurine, and glutamate, indicating differences in neurotransmitter metabolism in isolated dystonia. Integrative analysis suggests that neurotransmitter system dysfunction may be a possible pathway by which the gut microbiome participates in the development of dystonia. The gut microbiome changes provide new insight into the pathogenesis of dystonia, suggesting new potential therapeutic directions.",mSphere,2021,Lingyan Ma; Jing Keng; Min Cheng; Hua Pan; Bo Feng; Yongfeng Hu; Tao Feng; Fan Yang
34250955,"Parkinson's Disease and the Gut: Symptoms, Nutrition, and Microbiota.","Parkinson's disease (PD) is the second most common neurodegenerative disease worldwide, characterized by symptoms of bradykinesia, rigidity, postural instability, and tremor. Recently, there has been a growing focus on the relationship between the gut and the development of PD. Emerging to the forefront, an interesting concept has developed suggesting that the initial pathophysiological changes occur in the gastrointestinal tract before changes are seen within the brain. This review is aimed at highlighting the relationship between PD and the gastrointestinal tract, along with the supporting evidence for this. Firstly, we will focus on the gastrointestinal conditions and symptoms which commonly affects patients, including both upper and lower gastrointestinal issues. Secondly, the impact of nutrition and diet on neurological health and PD physiology, with particular emphasis on commonly consumed items including macronutrients and micronutrients. Finally, variability of the gut microbiome will also be discussed and its link with both the symptoms and signs of PD. The evidence presented in this review highly suggests that the initial pathogenesis in the gut may proceed the development of prodromal PD subtypes, and therefore building on this further could be imperative and lead to earlier diagnosis with new and improved therapeutics.",Journal of Parkinson's disease,2021,Nehal Yemula; Celina Dietrich; Vaclav Dostal; Michael Hornberger
34216356,The Relationship Between the Gut Microbiome and Neurodegenerative Diseases.,"Many recent studies have shown that the gut microbiome plays important roles in human physiology and pathology. Also, microbiome-based therapies have been used to improve health status and treat diseases. In addition, aging and neurodegenerative diseases, including Alzheimer's disease and Parkinson's disease, have become topics of intense interest in biomedical research. Several researchers have explored the links between these topics to study the potential pathogenic or therapeutic effects of intestinal microbiota in disease. But the exact relationship between neurodegenerative diseases and gut microbiota remains unclear. As technology advances, new techniques for studying the microbiome will be developed and refined, and the relationship between diseases and gut microbiota will be revealed. This article summarizes the known interactions between the gut microbiome and neurodegenerative diseases, highlighting assay techniques for the gut microbiome, and we also discuss the potential therapeutic role of microbiome-based therapies in diseases.",Neuroscience bulletin,2021,Xueling Zhu; Bo Li; Pengcheng Lou; Tingting Dai; Yang Chen; Aoxiang Zhuge; Yin Yuan; Lanjuan Li
34205336,Regulation of Neurotransmitters by the Gut Microbiota and Effects on Cognition in Neurological Disorders.,"Emerging evidence indicates that gut microbiota is important in the regulation of brain activity and cognitive functions. Microbes mediate communication among the metabolic, peripheral immune, and central nervous systems via the microbiota-gut-brain axis. However, it is not well understood how the gut microbiome and neurons in the brain mutually interact or how these interactions affect normal brain functioning and cognition. We summarize the mechanisms whereby the gut microbiota regulate the production, transportation, and functioning of neurotransmitters. We also discuss how microbiome dysbiosis affects cognitive function, especially in neurodegenerative diseases such as Alzheimer's disease and Parkinson's disease.",Nutrients,2021,Yijing Chen; Jinying Xu; Yu Chen
34171417,The neuromicrobiology of Parkinson's disease: A unifying theory.,"Recent evidence confirms that PD is indeed a multifactorial disease with different aetiologies and prodromal symptomatology that likely depend on the initial trigger. New players with important roles as triggers, facilitators and aggravators of the PD neurodegenerative process have re-emerged in the last few years, the microbes. Having evolved in association with humans for ages, microbes and their products are now seen as fundamental regulators of human physiology with disturbances in their balance being increasingly accepted to have a relevant impact on the progression of disease in general and on PD in particular. In this review, we comprehensively address early studies that have directly or indirectly linked bacteria or other infectious agents to the onset and progression of PD, from the earliest suspects to the most recent culprits, the gut microbiota. The quest for effective treatments to arrest PD progression must inevitably address the different interactions between microbiota and human cells, and naturally consider the gut-brain axis. The comprehensive characterization of such mechanisms will help design innovative bacteriotherapeutic approaches to selectively shape the gut microbiota profile ultimately to halt PD progression. The present review describes our current understanding of the role of microorganisms and their endosymbiotic relatives, the mitochondria, in inducing, facilitating, or aggravating PD pathogenesis.",Ageing research reviews,2021,Mario F Munoz-Pinto; Nuno Empadinhas; Sandra M Cardoso
34079079,Compositional and genetic alterations in Graves' disease gut microbiome reveal specific diagnostic biomarkers.,"Graves' Disease is the most common organ-specific autoimmune disease and has been linked in small pilot studies to taxonomic markers within the gut microbiome. Important limitations of this work include small sample sizes and low-resolution taxonomic markers. Accordingly, we studied 162 gut microbiomes of mild and severe Graves' disease (GD) patients and healthy controls. Taxonomic and functional analyses based on metagenome-assembled genomes (MAGs) and MAG-annotated genes, together with predicted metabolic functions and metabolite profiles, revealed a well-defined network of MAGs, genes and clinical indexes separating healthy from GD subjects. A supervised classification model identified a combination of biomarkers including microbial species, MAGs, genes and SNPs, with predictive power superior to models from any single biomarker type (AUC = 0.98). Global, cross-disease multi-cohort analysis of gut microbiomes revealed high specificity of these GD biomarkers, notably discriminating against Parkinson's Disease, and suggesting that non-invasive stool-based diagnostics will be useful for these diseases.",The ISME journal,2021,Qiyun Zhu; Qiangchuan Hou; Shi Huang; Qianying Ou; Dongxue Huo; Yoshiki Vázquez-Baeza; Chaoping Cen; Victor Cantu; Mehrbod Estaki; Haibo Chang; Pedro Belda-Ferre; Ho-Cheol Kim; Kaining Chen; Rob Knight; Jiachao Zhang
34053243,Gut Microbiota and Parkinson's Disease: Implications for Faecal Microbiota Transplantation Therapy.,"Parkinson's disease (PD) ranks the second place among neurodegenerative diseases in terms of its morbidity, which affects 1-2% people aged over 65 years. In addition to genetics, some environmental factors may exert vital parts in PD occurrence as well. At present, more and more studies are conducted to elucidate the association between gut microbial dysbiosis and the incidence of PD. Gut microbial dysbiosis has a certain effect on both the central nervous system (CNS) and the enteric nervous system (ENS), which indicates that there is a gut-microbiota-brain axis that induces CNS disorders. Some gut microbial strains are suggested to suppress or weaken the neuroinflammation- and gut-inflammation-immune responses, which suggests the protective and pathogenic effects of certain gut microbial species on PD progression. Therefore, gut microbiome may contain plenty of targets for preventing and managing PD. Faecal microbiota transplantation (FMT) may serve as a direct and useful treatment for PD in the future. Nonetheless, there is little available scientific research in this field. The present work reviewed the latest research to examine the association of gut microbiota with PD, and the future prospects of FMT treatment.",ASN neuro,2021,Yongbo Kang; Xing Kang; Hongfang Zhang; Qingqing Liu; Hao Yang; Weiping Fan
34034646,Comparison study of differential abundance testing methods using two large Parkinson disease gut microbiome datasets derived from 16S amplicon sequencing.,"Testing for differential abundance of microbes in disease is a common practice in microbiome studies. Numerous differential abundance (DA) testing methods exist and range from traditional statistical tests to methods designed for microbiome data. Comparison studies of DA testing methods have been performed, but none performed on microbiome datasets collected for the study of real, complex disease. Due to this, DA testing was performed here using various DA methods in two large, uniformly collected gut microbiome datasets on Parkinson disease (PD), and their results compared.Overall, 78-92% of taxa tested were detected as differentially abundant by at least one method, while 5-22% were called differentially abundant by the majority of methods (depending on dataset and filtering of taxonomic data prior to testing). Concordances between method results ranged from 1 to 100%. Average concordance for datasets 1 and 2 were 24% and 28% respectively, and 27% for replicated DA signatures. Concordances increased when removing rarer taxa before testing, increasing average concordances by 2-32%. Certain methods consistently resulted in higher concordances (e.g. ANCOM-BC, LEfSe), while others consistently resulted in lower (e.g. edgeR, fitZIG). Hierarchical clustering revealed three groups of DA signatures that were (1) replicated by the majority of methods on average and included taxa previously associated with PD, (2) replicated by a subset of methods and included taxa largely enriched in PD, and (3) replicated by few to one method(s).Differential abundance tests yielded varied concordances, and amounts of detected DA signatures. Some methods were more concordant than others on both filtered and unfiltered data, therefore, if consistency with other study methodology is a key goal, one might choose among these methods. Even still, using one method on one dataset may find true associations, but may also detect false positives. To help lower false positives, one might analyze data with two or more DA methods to gauge concordance, and use a built-in replication dataset. This study will hopefully serve to complement previously reported DA method comparison studies by implementing and coalescing a large number of both previously and yet to be compared methods on two real gut microbiome datasets.",BMC bioinformatics,2021,Zachary D Wallen
34033061,"The Intersection of Parkinson's Disease, Viral Infections, and COVID-19.","The Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2), the causative agent of human COVID-19, not only causes flu-like symptoms and gut microbiome complications but a large number of infected individuals also experience a host of neurological symptoms including loss of smell and taste, seizures, difficulty concentrating, decreased alertness, and brain inflammation. Although SARS-CoV-2 infections are not more prevalent in Parkinson's disease patients, a higher mortality rate has been reported not only associated with older age and longer disease duration, but also through several mechanisms, such as interactions with the brain dopaminergic system and through systemic inflammatory responses. Indeed, a number of the neurological symptoms seen in COVID-19 patients, as well as the alterations in the gut microbiome, are also prevalent in patients with Parkinson's disease. Furthermore, biochemical pathways such as oxidative stress, inflammation, and protein aggregation have shared commonalities between Parkinson's disease and COVID-19 disease progression. In this review, we describe and compare the numerous similarities and intersections between neurodegeneration in Parkinson's disease and RNA viral infections, emphasizing the current SARS-CoV-2 global health crisis.",Molecular neurobiology,2021,Benjamin Rosen; Alberim Kurtishi; Gonzalo R Vazquez-Jimenez; Simon Geir Møller
33968794,Review: The Role of Intestinal Dysbiosis in Parkinson's Disease.,"Several studies have highlighted the roles played by the gut microbiome in central nervous system diseases. Clinical symptoms and neuropathology have suggested that Parkinson's disease may originate in the gut, which is home to approximately 100 trillion microbes. Alterations in the gastrointestinal microbiota populations may promote the development and progression of Parkinson's disease. Here, we reviewed existing studies that have explored the role of intestinal dysbiosis in Parkinson's disease, focusing on the roles of microbiota, their metabolites, and components in inflammation, barrier failure, microglial activation, and α-synuclein pathology. We conclude that there are intestinal dysbiosis in Parkinson's disease. Intestinal dysbiosis is likely involved in the pathogenesis of Parkinson's disease through mechanisms that include barrier destruction, inflammation and oxidative stress, decreased dopamine production, and molecular mimicry. Additional studies remain necessary to explore and verify the mechanisms through which dysbiosis may cause or promote Parkinson's disease. Preclinical studies have shown that gastrointestinal microbial therapy may represent an effective and novel treatment for Parkinson's disease; however, more studies, especially clinical studies, are necessary to explore the curative effects of microbial therapy in Parkinson's disease.",Frontiers in cellular and infection microbiology,2021,Yiying Huang; Jinchi Liao; Xu Liu; Yunxiao Zhong; Xiaodong Cai; Ling Long
36072680,Dietary Modification for the Restoration of Gut Microbiome and Management of Symptoms in Irritable Bowel Syndrome.,"Irritable bowel syndrome (IBS) is a functional gastrointestinal disorder leading to chronic debilitating issues. A healthy diet plays an integral role in maintaining the gut microbiota equilibrium, thus promoting digestive health. The structure and function of gut microbiota are affected by genetics and environmental factors, such as altered dietary habits, gastroenteritis, stress, increased use of alcohol and drugs, and medication use. Whereas there are various management approaches cited in the literature to manage symptoms of IBS, the purpose of this article is to focus on dietary options that will restore the gut microbiome and help in managing IBS symptoms. Some of the diets that are discussed in this article include a low-FODMAP (fermentable oligosaccharides, disaccharides, monosaccharides, and polyols) diet, gluten-free/wheat-free diet, high-fiber diet, dietary and herbal supplements (psyllium, peppermint oil), and probiotics/prebiotics/synbiotics. The clinical practice guidelines recommended by the American College of Gastroenterology outlines evidence-based dietary recommendations for patients with IBS to manage symptoms. Recent advancements in the dietary management of IBS highlighting the use of a patient-centered, personalized nutrition approach along with lifestyle changes, pharmacological therapies, and psychosocial and behavioral interventions are also reviewed and discussed.",American journal of lifestyle medicine,2022,Andrew Thomas; Annie Thomas; Madeline Butler-Sanchez
33899052,Gut Microbiome Changes with Osteopathic Treatment of Constipation in Parkinson's Disease: A Pilot Study.,"The gut microbiome appears to be predictive of Parkinson's disease (PD) with constipation. Chronic constipation frequently manifests prior to motor symptoms and impairs quality of life. An osteopathic manipulative medicine (OMM) sequence used physical exam assessment and manual treatment of neuromusculoskeletal dysfunctions pertinent to constipation in PD for this prospective ABA-design study, IRB-NYITBHS1065. The effects of 4 weekly treatments on the gut microbiome among men and women over 40 years old with chronic constipation and PD were investigated. Severity of PD was rated with the Movement Disorders Society-Unified PD rating scale (UPDRS) in six subjects with constipation. Also, the Bristol stool scale and questionnaires validated for constipation were administered for diagnosis, symptom severity, and quality of life during a 4-week control-period (A), 4-weekly OMM-treatments (B), and 2-weeks no-intervention (A). Biweekly stool samples were assessed for normalized microbiota abundance.The mean Bristol rating improved from type 2 (± 1) Pre-OMM to 3 (± 1; p = .167; d = 0.677) Post-OMM. Mean constipation severity significantly decreased (p = .010; d = 1.508) Post-OMM. Mean quality of life significantly improved (p = .041; d = 1.072) Post-OMM. The Pre-OMM mean number of families within the phylum Firmicutes decreased by 3 (p = .043; d = 1.177) Post-OMM. There were significant changes in the normalized abundance of phyla Actinobacteria (p = .040; d = 0.845) and Verrucomicrobia (p = .024; d = 0.675) as well as in genus Roseburia (p = .033; d = 1.109), Intestinimonas (p = .035; d = 0.627) and Anaerotruncus (p = .004) Post-OMM.The gut microbiome shifted among individuals with constipation and PD after four weekly treatments with the OMM-sequence. Changes in the gut microbiome Post-OMM were associated with UPDRS results and constipation measures. Clinical trials and studies to develop the gut microbiome into a validated biomarker for PD are necessary to understand the impact of OMM in patients with PD and constipation.",Neurology (E-Cronicon),2021,Jayme D Mancini; Sheldon Yao; Luis R Martinez; Haque Shakil; To Shan Li
33860090,Probiotics for Parkinson's disease: Current evidence and future directions.,"The gut-brain axis is a hot topic in Parkinson's disease (PD). It has been postulated that gut pathogens and dysbiosis can contribute to peripheral inflammatory states or trigger downstream metabolic effects that exacerbate the neurodegenerative process in PD. Several preclinical and clinical studies have demonstrated disrupted intestinal permeability, intestinal inflammation, altered gut microbiome, and reduced fecal short-chain fatty acids in PD. In this regard, microbial-directed therapies such as probiotics are emerging as potential therapeutic options. Probiotic supplementation is postulated to confer a variety of health benefits due to the diverse functions of these live microorganisms, including inhibition of pathogen colonization, modulation/""normalization"" of the microbiome and/or its function, immunomodulatory effects (e.g. reducing inflammation), and improved host epithelial barrier function. Interestingly, several PD animal model studies have demonstrated the potential neuroprotective effects of probiotics in reducing dopaminergic neuronal degeneration. Notably, two randomized placebo-controlled trials have provided class I evidence for probiotics as a treatment for constipation in PD. However, the effects of probiotics on other PD aspects, such as motor disability and cognitive function, and its long-term efficacy (including effects on PD drug absorption in the gut) have not been investigated adequately. Further targeted animal and human studies are also warranted to understand the mechanisms of actions of probiotics in PD and to tailor probiotic therapy based on individual host profiles to improve patient outcomes in this disabling disorder.",JGH open : an open access journal of gastroenterology and hepatology,2021,Ai Huey Tan; Jia Wei Hor; Chun Wie Chong; Shen-Yang Lim
33825149,Gut Microbial Metabolites in Parkinson's Disease: Implications of Mitochondrial Dysfunction in the Pathogenesis and Treatment.,"The search for therapeutic targets for Parkinson's disease (PD) is hindered by the incomplete understanding of the pathophysiology of the disease. Mitochondrial dysfunction is an area with high potential. The neurobiological signaling connections between the gut microbiome and the central nervous system are incompletely understood. Multiple lines of evidence suggest that the gut microbiota participates in the pathogenesis of PD. Gut microbial dysbiosis may contribute to the loss of dopaminergic neurons through mitochondrial dysfunction. The intervention of gut microbial metabolites via the microbiota-gut-brain axis may serve as a promising therapeutic strategy for PD. In this narrative review, we summarize the potential roles of gut microbial dysbiosis in PD, with emphasis on microbial metabolites and mitochondrial function. We then review the possible ways in which microbial metabolites affect the central nervous system, as well as the impact of microbial metabolites on mitochondrial dysfunction. We finally discuss the possibility of gut microbiota as a therapeutic target for PD.",Molecular neurobiology,2021,Yixuan Liang; Li Cui; Jiguo Gao; Mingqin Zhu; Ying Zhang; Hong-Liang Zhang
33819374,"Trimethylamine modulates dauer formation, neurodegeneration, and lifespan through tyra-3/daf-11 signaling in Caenorhabditis elegans.","In the nematode Caenorhabditis elegans, signals derived from bacteria in the diet, the animal's major nutrient source, can modulate both behavior and healthspan. Here we describe a dual role for trimethylamine (TMA), a human gut flora metabolite, which acts as a nutrient signal and a neurotoxin. TMA and its associated metabolites are produced by the human gut microbiome and have been suggested to serve as risk biomarkers for diabetes and cardiovascular diseases. We demonstrate that the tyramine receptor TYRA-3, a conserved G protein-coupled receptor (GPCR), is required to sense TMA and mediate its responses. TMA activates guanylyl cyclase DAF-11 signaling through TYRA-3 in amphid neurons (ASK) and ciliated neurons (BAG) to mediate food-sensing behavior. Bacterial mutants deficient in TMA production enhance dauer formation, extend lifespan, and are less preferred as a food source. Increased levels of TMA lead to neural damage in models of Parkinson's disease and shorten lifespan. Our results reveal conserved signaling pathways modulated by TMA in C. elegans that are likely to be relevant for its effects in mammalian systems.",Aging cell,2021,Amit Khanna; Durai Sellegounder; Jitendra Kumar; Manish Chamoli; Miguel Vargas; Shankar J Chinta; Anand Rane; Christopher Nelson; T Harshani Peiris; Rachel Brem; Julie Andersen; Gordon Lithgow; Pankaj Kapahi
33782648,Preventing and Treating Neurological Disorders with the Flavonol Fisetin.,"Neurological disorders, including neurodegenerative diseases, have a significant negative impact on both patients and society at large. Since the prevalence of most of these disorders increases with age, the consequences for our aging population are only going to grow. It is now acknowledged that neurological disorders are multi-factorial involving disruptions in multiple cellular systems. While each disorder has specific initiating mechanisms and pathologies, certain common pathways appear to be involved in most, if not all, neurological disorders. Thus, it is becoming increasingly important to identify compounds that can modulate the multiple pathways that contribute to disease development or progression. One of these compounds is the flavonol fisetin. Fisetin has now been shown in preclinical models to be effective at preventing the development and/or progression of multiple neurological disorders including Alzheimer's disease, Parkinson's disease, Huntington's disease, amyotrophic lateral sclerosis, stroke (both ischemic and hemorrhagic) and traumatic brain injury as well as to reduce age-associated changes in the brain. These beneficial effects stem from its actions on multiple pathways associated with the different neurological disorders. These actions include its well characterized anti-inflammatory and anti-oxidant effects as well as more recently described effects on the regulated cell death oxytosis/ferroptosis pathway, the gut microbiome and its senolytic activity. Therefore, the growing body of pre-clinical data, along with fisetin's ability to modulate a large number of pathways associated with brain dysfunction, strongly suggest that it would be worthwhile to pursue its therapeutic effects in humans.","Brain plasticity (Amsterdam, Netherlands)",2021,Pamela Maher
33717189,Microbiome or Infections: Amyloid-Containing Biofilms as a Trigger for Complex Human Diseases.,"The human microbiota is the community of microorganisms that live upon or within their human host. The microbiota consists of various microorganisms including bacteria, fungi, viruses, and archaea; the gut microbiota is comprised mostly of bacteria. Many bacterial species within the gut microbiome grow as biofilms, which are multicellular communities embedded in an extracellular matrix. Studies have shown that the relative abundances of bacterial species, and therefore biofilms and bacterial byproducts, change during progression of a variety of human diseases including gastrointestinal, autoimmune, neurodegenerative, and cancer. Studies have shown the location and proximity of the biofilms within the gastrointestinal tract might impact disease outcome. Gram-negative enteric bacteria secrete the amyloid curli, which makes up as much as 85% of the extracellular matrix of enteric biofilms. Curli mediates cell-cell attachment and attachment to various surfaces including extracellular matrix components such as fibronectin and laminin. Structurally, curli is strikingly similar to pathological and immunomodulatory human amyloids such as amyloid-β, which has been implicated in Alzheimer's disease, α-synuclein, which is involved in Parkinson's disease, and serum amyloid A, which is secreted during the acute phase of inflammation. The immune system recognizes both bacterial amyloid curli and human amyloids utilizing the same receptors, so curli also induces inflammation. Moreover, recent work indicates that curli can participate in the self-assembly process of pathological human amyloids. Curli is found within biofilms of commensal enteric bacteria as well as invasive pathogens; therefore, evidence suggests that curli contributes to complex human diseases. In this review, we summarize the recent findings on how bacterial biofilms containing curli participate in the pathological and immunological processes in gastrointestinal diseases, systemic autoimmune diseases, and neurodegenerative diseases.",Frontiers in immunology,2021,Amanda L Miller; Shingo Bessho; Kaitlyn Grando; Çagla Tükel
33692356,Meta-analysis of the Parkinson's disease gut microbiome suggests alterations linked to intestinal inflammation.,"The gut microbiota is emerging as an important modulator of neurodegenerative diseases, and accumulating evidence has linked gut microbes to Parkinson's disease (PD) symptomatology and pathophysiology. PD is often preceded by gastrointestinal symptoms and alterations of the enteric nervous system accompany the disease. Several studies have analyzed the gut microbiome in PD, but a consensus on the features of the PD-specific microbiota is missing. Here, we conduct a meta-analysis re-analyzing the ten currently available 16S microbiome datasets to investigate whether common alterations in the gut microbiota of PD patients exist across cohorts. We found significant alterations in the PD-associated microbiome, which are robust to study-specific technical heterogeneities, although differences in microbiome structure between PD and controls are small. Enrichment of the genera Lactobacillus, Akkermansia, and Bifidobacterium and depletion of bacteria belonging to the Lachnospiraceae family and the Faecalibacterium genus, both important short-chain fatty acids producers, emerged as the most consistent PD gut microbiome alterations. This dysbiosis might result in a pro-inflammatory status which could be linked to the recurrent gastrointestinal symptoms affecting PD patients.",NPJ Parkinson's disease,2021,Stefano Romano; George M Savva; Janis R Bedarf; Ian G Charles; Falk Hildebrand; Arjan Narbad
33669008,"The Role of Gut Bacterial Metabolites in Brain Development, Aging and Disease.","In the last decade, emerging evidence has reported correlations between the gut microbiome and human health and disease, including those affecting the brain. We performed a systematic assessment of the available literature focusing on gut bacterial metabolites and their associations with diseases of the central nervous system (CNS). The bacterial metabolites short-chain fatty acids (SCFAs) as well as non-SCFAs like amino acid metabolites (AAMs) and bacterial amyloids are described in particular. We found significantly altered SCFA levels in patients with autism spectrum disorder (ASD), affective disorders, multiple sclerosis (MS) and Parkinson's disease (PD). Non-SCFAs yielded less significantly distinct changes in faecal levels of patients and healthy controls, with the majority of findings were derived from urinary and blood samples. Preclinical studies have implicated different bacterial metabolites with potentially beneficial as well as detrimental mechanisms in brain diseases. Examples include immunomodulation and changes in catecholamine production by histone deacetylase inhibition, anti-inflammatory effects through activity on the aryl hydrocarbon receptor and involvement in protein misfolding. Overall, our findings highlight the existence of altered bacterial metabolites in patients across various brain diseases, as well as potential neuroactive effects by which gut-derived SCFAs, p-cresol, indole derivatives and bacterial amyloids could impact disease development and progression. The findings summarized in this review could lead to further insights into the gut-brain-axis and thus into potential diagnostic, therapeutic or preventive strategies in brain diseases.",Nutrients,2021,Shirley Mei-Sin Tran; M Hasan Mohajeri
33657381,Systematic analysis of gut microbiome reveals the role of bacterial folate and homocysteine metabolism in Parkinson's disease.,"Parkinson's disease (PD) is the most common progressive neurological disorder compromising motor functions. However, nonmotor symptoms, such as gastrointestinal (GI) dysfunction, precede those affecting movement. Evidence of an early involvement of the GI tract and enteric nervous system highlights the need for better understanding of the role of gut microbiota in GI complications in PD. Here, we investigate the gut microbiome of patients with PD using metagenomics and serum metabolomics. We integrate these data using metabolic modeling and construct an integrative correlation network giving insight into key microbial species linked with disease severity, GI dysfunction, and age of patients with PD. Functional analysis reveals an increased microbial capability to degrade mucin and host glycans in PD. Personalized community-level metabolic modeling reveals the microbial contribution to folate deficiency and hyperhomocysteinemia observed in patients with PD. The metabolic modeling approach could be applied to uncover gut microbial metabolic contributions to PD pathophysiology.",Cell reports,2021,Dorines Rosario; Gholamreza Bidkhori; Sunjae Lee; Janis Bedarf; Falk Hildebrand; Emmanuelle Le Chatelier; Mathias Uhlen; Stanislav Dusko Ehrlich; Gordon Proctor; Ullrich Wüllner; Adil Mardinoglu; Saeed Shoaie
