pmid,title,abstract,journal,year,authors
32431588,Gut Microbiome-Modified Polyphenolic Compounds Inhibit α-Synuclein Seeding and Spreading in α-Synucleinopathies.,"Misfolding, aggregation and deposition of α-synuclein (α-syn) are major pathologic characteristics of Parkinson's disease (PD) and the related synucleinopathy, multiple system atrophy (MSA). The spread of α-syn pathology across brain regions is thought to play a key role in the onset and progression of clinical phenotypes. Thus, there is increasing interest in developing strategies that target and attenuate α-syn aggregation and spread. Recent studies of brain-penetrating polyphenolic acids, namely, 3-hydroxybenzoic acid (3-HBA), 3,4-dihydroxybenzoic acid (3,4-diHBA), and 3-(3-hydroxyphenyl)propionic acid (3-HPPA) that are derived from gut microbiota metabolism of dietary polyphenols, show <i>in vitro</i> ability to effectively modulate α-syn misfolding, oligomerization, and mediate aggregated α-syn neurotoxicity. Here we investigate whether 3-HBA, 4-hydroxybenzoic acid (4-HBA), 3,4-diHBA, or 3-HPPA interfere with α-syn spreading in a cell-based system. Using HEK293 cells overexpressing α-syn-A53T-CFP/YFP, we assessed α-syn seeding activity using Fluorescence Resonance Energy Transfer (FRET) to detect and quantify α-syn aggregation. We demonstrated that 3-HPPA, 3,4-diHBA, 3-HBA, and 4-HBA significantly attenuated intracellular α-syn seeding aggregation. To determine whether our compounds could inhibit brain-derived seeding activity, we utilized insoluble α-syn extracted from post-mortem MSA or PD brain specimens. We found that 3-HPPA effectively attenuated MSA-induced aggregation of monomer into high molecular weight aggregates capable of inducing intracellular aggregation. Outcomes from our studies suggest interactions between gut microbiome and certain dietary factors may form the basis for effective therapies that modulate pathologic α-syn propagation. Collectively, our findings provide the basis for future developments of probiotic, prebiotic, or synbiotic approaches for modulating the onset and/or progression of α-synucleinopathies.",Frontiers in neuroscience,2020,Tritia R Yamasaki; Kenjiro Ono; Lap Ho; Giulio M Pasinetti
32399169,Long-Term Use of Antibiotics and Risk of Parkinson's Disease in the Nurses' Health Study.,"Antibiotic use is one of the strongest environmental predictors of an altered and less diverse gut microbiome, which has been linked to Parkinson's disease. To our knowledge, no prior study has examined the association between long-term antibiotic use and Parkinson's disease.We conducted a prospective study of 59,637 women in the Nurses' Health Study who reported total duration of antibiotic use at ages 20-39, 40-59, 60 +, or during the past 4 years. We used Cox Proportional Hazard regression to estimate hazard ratios and 95% confidence intervals for the association between categories of antibiotic use and risk of PD.One hundred and eighty cases of PD were confirmed during the follow-up. Self-reported antibiotic use at ages 20-39, 40-59, and 60 +, as assessed in 2004, was not significantly associated with PD risk in our cohort. The hazard ratio comparing participants who used antibiotics for 2 or more months vs. 1-14 days at age 20-39 was 0.98 (95% CI: 0.54, 1.78), at age 40-59 was 1.44 (95% CI: 0.88, 2.33), and at age 60 +was 0.88 (95% CI: 0.53, 1.47). Antibiotic use during the past four years, as assessed in 2008, was also not associated with future risk of PD (HR: 1.14, 95% CI: 0.62, 2.10).In this cohort study, we did not observe a significant association between antibiotic use and incidence PD. A major limitation of our study is assessment of exposure, which required many participants to recall their antibiotic use decades in the past. Thus, although the results of this study do not support an effect of antibiotic use on PD risk, larger investigations relying on records of antibiotic prescriptions would provide more definitive evidence.",Parkinson's disease,2020,Natalia Palacios; Éilis J O'Reilly; Michael A Schwarzschild; Alberto Ascherio
32155131,Effects of the probiotic formulation SLAB51 in <i>in vitro</i> and <i>in vivo</i> Parkinson's disease models.,"Parkinson is a common neurodegenerative disorder, characterized by motor and non-motor symptoms, including abnormalities in the gut function, which may appear before the motor sign. To date, there are treatments that can help relieve Parkinson' disease (PD)-associated symptoms, but there is no cure to control the onset and progression of this disorder. Altered components of the gut could represent a key role in gut-brain axis, which is a bidirectional system between the central nervous system and the enteric nervous system. Diet can alter the microbiota composition, affecting gut-brain axis function. Gut microbiome restoration through selected probiotics' administration has been reported. In this study, we investigated the effects of the novel formulation SLAB51 in PD. Our findings indicate that this probiotic formulation can counteract the detrimental effect of 6-OHDA <i>in vitro</i> and <i>in vivo</i> models of PD. The results suggest that SLAB51 can be a promising candidate for the prevention or as coadjuvant treatment of PD.",Aging,2020,Vanessa Castelli; Michele d'Angelo; Francesca Lombardi; Margherita Alfonsetti; Andrea Antonosante; Mariano Catanesi; Elisabetta Benedetti; Paola Palumbo; Maria Grazia Cifone; Antonio Giordano; Giovambattista Desideri; Annamaria Cimini
32093762,Carnelian uncovers hidden functional patterns across diverse study populations from whole metagenome sequencing reads.,"Microbial populations exhibit functional changes in response to different ambient environments. Although whole metagenome sequencing promises enough raw data to study those changes, existing tools are limited in their ability to directly compare microbial metabolic function across samples and studies. We introduce Carnelian, an end-to-end pipeline for metabolic functional profiling uniquely suited to finding functional trends across diverse datasets. Carnelian is able to find shared metabolic pathways, concordant functional dysbioses, and distinguish Enzyme Commission (EC) terms missed by existing methodologies. We demonstrate Carnelian's effectiveness on type 2 diabetes, Crohn's disease, Parkinson's disease, and industrialized and non-industrialized gut microbiome cohorts.",Genome biology,2020,Sumaiya Nazeen; Yun William Yu; Bonnie Berger
32041265,Interventional Influence of the Intestinal Microbiome Through Dietary Intervention and Bowel Cleansing Might Improve Motor Symptoms in Parkinson's Disease.,"The impact of the gut microbiome is being increasingly appreciated in health and in various chronic diseases, among them neurodegenerative disorders such as Parkinson's disease (PD). In the pathogenesis of PD, the role of the gut has been previously established. In conjunction with a better understanding of the intestinal microbiome, a link to the misfolding and spread of alpha-synuclein via inflammatory processes within the gut is discussed. In a case-control study, we assessed the gut microbiome of 54 PD patients and 32 healthy controls (HC). Additionally, we tested in this proof-of-concept study whether dietary intervention alone or additional physical colon cleaning may lead to changes of the gut microbiome in PD. 16 PD patients underwent a well-controlled balanced, ovo-lacto vegetarian diet intervention including short fatty acids for 14 days. 10 of those patients received additional treatment with daily fecal enema over 8 days. Stool samples were collected before and after 14 days of intervention. In comparison to HC, we could confirm previously reported PD associated microbiome changes. The UDPRS III significantly improved and the levodopa-equivalent daily dose decreased after vegetarian diet and fecal enema in a one-year follow-up. Additionally, we observed a significant association between the gut microbiome diversity and the UPDRS III and the abundance of <i>Ruminococcaceae</i>. Additionally, the abundance of <i>Clostridiaceae</i> was significantly reduced after enema. Dietary intervention and bowel cleansing may provide an additional non-pharmacologic therapeutic option for PD patients.",Cells,2020,Tobias Hegelmaier; Marco Lebbing; Alexander Duscha; Laura Tomaske; Lars Tönges; Jacob Bak Holm; Henrik Bjørn Nielsen; Sören G Gatermann; Horst Przuntek; Aiden Haghikia
31998605,The gut microbiome: an orchestrator of xenobiotic metabolism.,"Microbes inhabiting the intestinal tract of humans represent a site for xenobiotic metabolism. The gut microbiome, the collection of microorganisms in the gastrointestinal tract, can alter the metabolic outcome of pharmaceuticals, environmental toxicants, and heavy metals, thereby changing their pharmacokinetics. Direct chemical modification of xenobiotics by the gut microbiome, either through the intestinal tract or re-entering the gut <i>via</i> enterohepatic circulation, can lead to increased metabolism or bioactivation, depending on the enzymatic activity within the microbial niche. Unique enzymes encoded within the microbiome include those that reverse the modifications imparted by host detoxification pathways. Additionally, the microbiome can limit xenobiotic absorption in the small intestine by increasing the expression of cell-cell adhesion proteins, supporting the protective mucosal layer, and/or directly sequestering chemicals. Lastly, host gene expression is regulated by the microbiome, including CYP450s, multi-drug resistance proteins, and the transcription factors that regulate them. While the microbiome affects the host and pharmacokinetics of the xenobiotic, xenobiotics can also influence the viability and metabolism of the microbiome. Our understanding of the complex interconnectedness between host, microbiome, and metabolism will advance with new modeling systems, technology development and refinement, and mechanistic studies focused on the contribution of human and microbial metabolism.",Acta pharmaceutica Sinica. B,2020,Stephanie L Collins; Andrew D Patterson
31954994,Dysbiosis in Parkinson's disease might be triggered by certain antibiotics.,"Parkinson's disease (PD) is a neurodegenerative amyloid disorder with debilitating motor symptoms due to the loss of dopamine-synthesizing, basal ganglia-projecting neurons in the substantia nigra. An interesting feature of the disease is that most of PD patients have gastrointestinal problems and bacterial dysbiosis, years before the full expression of motor symptoms. We hypothesized that antibiotic consumption might be a contributing factor of gut microbiome dysbiosis in PD, favoring curli-producing Enterobacteria. Curli is a bacterial α-synuclein (αSyn) which is deposited first in the enteric nervous system and amyloid deposits are propagated in a prion like manner to the central nervous system. In addition, antibiotics result in a low-grade systemic inflammation, which also contributes to damage of neurons in enteric- and central nervous system. To support our hypothesis, by comparing PD prevalence change with antibiotic consumption data in EU countries, we found significant positive correlation between use narrow spectrum penicillin + penicillinase resistant penicillin and increased prevalence of the disease.",Medical hypotheses,2020,Gábor Ternák; Dániel Kuti; Krisztina J Kovács
31952509,The progress of gut microbiome research related to brain disorders.,"There is increasing evidence showing that the dynamic changes in the gut microbiota can alter brain physiology and behavior. Cognition was originally thought to be regulated only by the central nervous system. However, it is now becoming clear that many non-nervous system factors, including the gut-resident bacteria of the gastrointestinal tract, regulate and influence cognitive dysfunction as well as the process of neurodegeneration and cerebrovascular diseases. Extrinsic and intrinsic factors including dietary habits can regulate the composition of the microbiota. Microbes release metabolites and microbiota-derived molecules to further trigger host-derived cytokines and inflammation in the central nervous system, which contribute greatly to the pathogenesis of host brain disorders such as pain, depression, anxiety, autism, Alzheimer's diseases, Parkinson's disease, and stroke. Change of blood-brain barrier permeability, brain vascular physiology, and brain structure are among the most critical causes of the development of downstream neurological dysfunction. In this review, we will discuss the following parts: Overview of technical approaches used in gut microbiome studiesMicrobiota and immunityGut microbiota and metabolitesMicrobiota-induced blood-brain barrier dysfunctionNeuropsychiatric diseases ■ Stress and depression■ Pain and migraine■ Autism spectrum disordersNeurodegenerative diseases ■ Parkinson's disease■ Alzheimer's disease■ Amyotrophic lateral sclerosis■ Multiple sclerosisCerebrovascular disease ■ Atherosclerosis■ Stroke■ Arteriovenous malformationConclusions and perspectives.",Journal of neuroinflammation,2020,Sibo Zhu; Yanfeng Jiang; Kelin Xu; Mei Cui; Weimin Ye; Genming Zhao; Li Jin; Xingdong Chen
31940482,Probiotic Bacillus subtilis Protects against α-Synuclein Aggregation in C. elegans.,"Recent discoveries have implicated the gut microbiome in the progression and severity of Parkinson's disease; however, how gut bacteria affect such neurodegenerative disorders remains unclear. Here, we report that the Bacillus subtilis probiotic strain PXN21 inhibits α-synuclein aggregation and clears preformed aggregates in an established Caenorhabditis elegans model of synucleinopathy. This protection is seen in young and aging animals and is partly mediated by DAF-16. Multiple B. subtilis strains trigger the protective effect via both spores and vegetative cells, partly due to a biofilm formation in the gut of the worms and the release of bacterial metabolites. We identify several host metabolic pathways differentially regulated in response to probiotic exposure, including sphingolipid metabolism. We further demonstrate functional roles of the sphingolipid metabolism genes lagr-1, asm-3, and sptl-3 in the anti-aggregation effect. Our findings provide a basis for exploring the disease-modifying potential of B. subtilis as a dietary supplement.",Cell reports,2020,María Eugenia Goya; Feng Xue; Cristina Sampedro-Torres-Quevedo; Sofia Arnaouteli; Lourdes Riquelme-Dominguez; Andrés Romanowski; Jack Brydon; Kathryn L Ball; Nicola R Stanley-Wall; Maria Doitsidou
31890161,Microbiome changes: an indicator of Parkinson's disease?,"Parkinson's disease is characterized by dopaminergic neuron loss and intracellular inclusions composed mainly of alpha synuclein (α-syn), but the mechanism of pathogenesis is still obscure. In recent years, more attention has been given to the gut as a key player in the initiation and progression of PD pathology. Several studies characterizing changes in the microbiome, particularly the gut microbiome, have been conducted. Although many studies found a decrease in the bacterial family Prevotellaceae and in butyrate-producing bacterial genera such as Roseburia and Faecalibacteria, and an increase in the genera Akkermansia many of the studies reported contradictory findings. In this review, we highlight the findings from the different studies and reflect on the future of microbiome studies in PD research.",Translational neurodegeneration,2019,Caroline Haikal; Qian-Qian Chen; Jia-Yi Li
31812830,The microbiome-gut-brain axis in acute and chronic brain diseases.,"The gut microbiome - the largest reservoir of microorganisms of the human body - is emerging as an important player in neurodevelopment and ageing as well as in brain diseases including stroke, Alzheimer's disease and Parkinson's disease. The growing knowledge on mediators and triggered pathways has advanced our understanding of the interactions along the gut-brain axis. Gut bacteria produce neuroactive compounds and can modulate neuronal function, plasticity and behavior. Furthermore, intestinal microorganisms impact the host's metabolism and immune status which in turn affect neuronal pathways in the enteric and central nervous systems. Here, we discuss the recent insights from human studies and animal models on the bi-directional communication along the microbiome-gut-brain axis in both acute and chronic brain diseases.",Current opinion in neurobiology,2020,Corinne Benakis; Camille Martin-Gallausiaux; Jean-Pierre Trezzi; Philip Melton; Arthur Liesz; Paul Wilmes
31749671,Enriched Environmental Conditions Modify the Gut Microbiome Composition and Fecal Markers of Inflammation in Parkinson's Disease.,"Recent findings suggest an implication of the gut microbiome in Parkinson's disease (PD) patients. PD onset and progression has also been linked with various environmental factors such as physical activity, exposure to pesticides, head injury, nicotine, and dietary factors. In this study, we used a mouse model, overexpressing the complete human SNCA gene (SNCA-TG mice) modeling familial and sporadic forms of PD to study whether environmental conditions such as standard <i>vs.</i> enriched environment changes the gut microbiome and influences disease progression. We performed 16S rRNA DNA sequencing on fecal samples for microbiome analysis and studied fecal inflammatory calprotectin from the colon of control and SNCA-TG mice kept under standard environment (SE) and enriched environment (EE) conditions. The overall composition of the gut microbiota was not changed in SNCA-TG mice compared with WT in EE with respect to SE. However, individual gut bacteria at genus level such as <i>Lactobacillus</i> sp. was a significant changed in the SNCA-TG mice. EE significantly reduced colon fecal inflammatory calprotectin protein in WT and SNCA-TG EE compared to SE. Moreover, EE reduces the pro-inflammatory cytokines in the feces and inflammation inducing genes in the colon. Our data suggest that an enriched social environment has a positive effect on the induction of SNCA mediated inflammation in the intestine and by modulating anti-inflammatory gut bacteria.",Frontiers in neuroscience,2019,Yogesh Singh; Mohamed El-Hadidi; Jakob Admard; Zinah Wassouf; Julia M Schulze-Hentrich; Ursula Kohlhofer; Leticia Quintanilla-Martinez; Daniel Huson; Olaf Riess; Nicolas Casadei
31745471,Gut Vibes in Parkinson's Disease: The Microbiota-Gut-Brain Axis.,"The complexity of the pathogenic mechanisms underlying neurodegenerative disorders such as Parkinson's disease (PD) is attributable to multifactorial changes occurring at a molecular level, influenced by genetics and environmental interactions. However, what causes the main hallmarks of PD is not well understood. Recent data increasingly suggest that imbalances in the gut microbiome composition might trigger and/or exacerbate the progression of PD.The present review aims to (1) report emerging literature showing changes in microbiota composition of PD patients compared to healthy individuals and (2) discuss how these changes may initiate and/or perpetuate PD pathology.We analyzed 13 studies published from 2015 and included in this review. Altered microbial taxa were compiled in a detailed table summarizing bacterial changes in fecal/mucosal samples. The methodology was systematically reviewed across the articles and was also included in a table to facilitate comparisons between studies.Multiple studies found a reduction in short-chain fatty-acid-producing bacteria that can rescue neuronal damage through epigenetic mechanisms. Overall, the studies showed that changes in the gut microbiota composition might influence colonic inflammation, gut permeability, and α-synuclein aggregation, contributing to the neurogenerative process.Further studies with larger cohorts and high-resolution sequencing methods are required to better define gut microbiota changes in PD. Furthermore, additional longitudinal studies are required to determine the causal link between these changes and PD pathogenesis as well as to study the potential of the intestinal microbiota as a biomarker.",Movement disorders clinical practice,2019,Clara Bullich; Ali Keshavarzian; Johan Garssen; Aletta Kraneveld; Paula Perez-Pardo
31722195,Integrated Analyses of Microbiome and Longitudinal Metabolome Data Reveal Microbial-Host Interactions on Sulfur Metabolism in Parkinson's Disease.,"Parkinson's disease (PD) exhibits systemic effects on the human metabolism, with emerging roles for the gut microbiome. Here, we integrate longitudinal metabolome data from 30 drug-naive, de novo PD patients and 30 matched controls with constraint-based modeling of gut microbial communities derived from an independent, drug-naive PD cohort, and prospective data from the general population. Our key results are (1) longitudinal trajectory of metabolites associated with the interconversion of methionine and cysteine via cystathionine differed between PD patients and controls; (2) dopaminergic medication showed strong lipidomic signatures; (3) taurine-conjugated bile acids correlated with the severity of motor symptoms, while low levels of sulfated taurolithocholate were associated with PD incidence in the general population; and (4) computational modeling predicted changes in sulfur metabolism, driven by A. muciniphila and B. wadsworthia, which is consistent with the changed metabolome. The multi-omics integration reveals PD-specific patterns in microbial-host sulfur co-metabolism that may contribute to PD severity.",Cell reports,2019,Johannes Hertel; Amy C Harms; Almut Heinken; Federico Baldini; Cyrille C Thinnes; Enrico Glaab; Daniel A Vasco; Maik Pietzner; Isobel D Stewart; Nicholas J Wareham; Claudia Langenberg; Claudia Trenkwalder; Rejko Krüger; Thomas Hankemeier; Ronan M T Fleming; Brit Mollenhauer; Ines Thiele
31609697,The Appendix in Parkinson's Disease: From Vestigial Remnant to Vital Organ?,"Parkinson's disease (PD) has long been considered a brain disease, but studies now point to the gastrointestinal (GI) tract as a potential starting point for PD. In particular, the human vermiform appendix has been implicated in PD. The appendix is a tissue rich in immune cells, serving as part of the gut-associated lymphoid tissue and as a storehouse for the gut microbiome. The functions of the appendix converge with recent evidence demonstrating that gut inflammation and shifts in the microbiome are linked to PD. Some epidemiological studies have linked removal of the appendix to lowered PD risk, though there is controversy among these associations. What is apparent is that there is an abundance of aggregated forms of α-synuclein in the appendix relevant to PD pathology. α-Synuclein pathology is thought to propagate from gut to brain via the vagus nerve, which innervates GI tract locations, including the appendix. Remarkably, α-synuclein aggregates in the appendix occur not only in PD patients, but are also present in healthy individuals. This has led to the proposal that in the appendix α-synuclein aggregates are not unique to PD. Moreover, the molecular events leading to PD and the mechanisms by which α-synuclein aggregates transfers from gut to brain may be identifiable in the human appendix. The influence of the appendix on GI inflammation, autoimmunity, microbiome storage, and the lymphatic system may be yet unexplored mechanisms by which the appendix contributes to PD. Overall, the appendix represents a promising tissue site to advance our understanding of PD pathobiology.",Journal of Parkinson's disease,2019,Bryan Killinger; Viviane Labrie
31596658,"""Photobiomics"": Can Light, Including Photobiomodulation, Alter the Microbiome?","<b><i>Objective</i>:</b> The objective of this review is to consider the dual effects of microbiome and photobiomodulation (PBM) on human health and to suggest a relationship between these two as a novel mechanism. <b><i>Background</i>:</b> PBM describes the use of low levels of visible or near-infrared (NIR) light to heal and stimulate tissue, and to relieve pain and inflammation. In recent years, PBM has been applied to the head as an investigative approach to treat diverse brain diseases such as stroke, traumatic brain injury (TBI), Alzheimer's and Parkinson's diseases, and psychiatric disorders. Also, in recent years, increasing attention has been paid to the total microbial population that colonizes the human body, chiefly in the gut and the mouth, called the microbiome. It is known that the composition and health of the gut microbiome affects many diseases related to metabolism, obesity, cardiovascular disorders, autoimmunity, and even brain disorders. <b><i>Materials and methods</i>:</b> A literature search was conducted for published reports on the effect of light on the microbiome. <b><i>Results</i>:</b> Recent work by our research group has demonstrated that PBM (red and NIR light) delivered to the abdomen in mice, can alter the gut microbiome in a potentially beneficial way. This has also now been demonstrated in human subjects. <b><i>Conclusions</i>:</b> In consideration of the known effects of PBM on metabolomics, and the now demonstrated effects of PBM on the microbiome, as well as other effects of light on the microbiome, including modulating circadian rhythms, the present perspective introduces a new term ""photobiomics"" and looks forward to the application of PBM to influence the microbiome in humans. Some mechanisms by which this phenomenon might occur are considered.","Photobiomodulation, photomedicine, and laser surgery",2019,Ann Liebert; Brian Bicknell; Daniel M Johnstone; Luke C Gordon; Hosen Kiat; Michael R Hamblin
31519175,The endotoxin hypothesis of neurodegeneration.,"The endotoxin hypothesis of neurodegeneration is the hypothesis that endotoxin causes or contributes to neurodegeneration. Endotoxin is a lipopolysaccharide (LPS), constituting much of the outer membrane of gram-negative bacteria, present at high concentrations in gut, gums and skin and in other tissue during bacterial infection. Blood plasma levels of endotoxin are normally low, but are elevated during infections, gut inflammation, gum disease and neurodegenerative disease. Adding endotoxin at such levels to blood of healthy humans induces systemic inflammation and brain microglial activation. Adding high levels of endotoxin to the blood or body of rodents induces microglial activation, priming and/or tolerance, memory deficits and loss of brain synapses and neurons. Endotoxin promotes amyloid β and tau aggregation and neuropathology, suggesting the possibility that endotoxin synergises with different aggregable proteins to give different neurodegenerative diseases. Blood and brain endotoxin levels are elevated in Alzheimer's disease, which is accelerated by systemic infections, including gum disease. Endotoxin binds directly to APOE, and the APOE4 variant both sensitises to endotoxin and predisposes to Alzheimer's disease. Intestinal permeability increases early in Parkinson's disease, and injection of endotoxin into mice induces α-synuclein production and aggregation, as well as loss of dopaminergic neurons in the substantia nigra. The gut microbiome changes in Parkinson's disease, and changing the endotoxin-producing bacterial species can affect the disease in patients and mouse models. Blood endotoxin is elevated in amyotrophic lateral sclerosis, and endotoxin promotes TDP-43 aggregation and neuropathology. Peripheral diseases that elevate blood endotoxin, such as sepsis, AIDS and liver failure, also result in neurodegeneration. Endotoxin directly and indirectly activates microglia that damage neurons via nitric oxide, oxidants and cytokines, and by phagocytosis of synapses and neurons. The endotoxin hypothesis is unproven, but if correct, then neurodegeneration may be reduced by decreasing endotoxin levels or endotoxin-induced neuroinflammation.",Journal of neuroinflammation,2019,Guy C Brown
31505196,MitoPark transgenic mouse model recapitulates the gastrointestinal dysfunction and gut-microbiome changes of Parkinson's disease.,"Gastrointestinal (GI) disturbances are one of the earliest symptoms affecting most patients with Parkinson's disease (PD). In many cases, these symptoms are observed years before motor impairments become apparent. Hence, the molecular and cellular underpinnings that contribute to this early GI dysfunction in PD have actively been explored using a relevant animal model. The MitoPark model is a chronic, progressive mouse model recapitulating several key pathophysiological aspects of PD. However, GI dysfunction and gut microbiome changes have not been categorized in this model. Herein, we show that decreased GI motility was one of the first non-motor symptoms to develop, evident as early as 8 weeks with significantly different transit times from 12 weeks onwards. These symptoms were observed well before motor symptoms developed, thereby paralleling PD progression in humans. At age 24 weeks, we observed increased colon transit time and reduced fecal water content, indicative of constipation. Intestinal inflammation was evidenced with increased expression of iNOS and TNFα in the small and large intestine. Specifically, iNOS was observed mainly in the enteric plexi, indicating enteric glial cell activation. A pronounced loss of tyrosine hydroxylase-positive neurons occurred at 24 weeks both in the mid-brain region as well as the gut, leading to a corresponding decrease in dopamine (DA) production. We also observed decreased DARPP-32 expression in the colon, validating the loss of DAergic neurons in the gut. However, the total number of enteric neurons did not significantly differ between the two groups. Metabolomic gas chromatography-mass spectrometry analysis of fecal samples showed increased sterol, glycerol, and tocopherol production in MitoPark mice compared to age-matched littermate controls at 20 weeks of age while 16 s microbiome sequencing showed a transient temporal increase in the genus Prevotella. Altogether, the data shed more light on the role of the gut dopaminergic system in maintaining intestinal health. Importantly, this model recapitulates the chronology and development of GI dysfunction along with other non-motor symptoms and can become an attractive translational animal model for pre-clinical assessment of the efficacy of new anti-Parkinsonian drugs that can alleviate GI dysfunction in PD.",Neurotoxicology,2019,Shivani Ghaisas; Monica R Langley; Bharathi N Palanisamy; Somak Dutta; Kirthi Narayanaswamy; Paul J Plummer; Souvarish Sarkar; Muhammet Ay; Huajun Jin; Vellareddy Anantharam; Arthi Kanthasamy; Anumantha G Kanthasamy
31498131,Increasing Comparability and Utility of Gut Microbiome Studies in Parkinson's Disease: A Systematic Review.,"Gut microbiota have been studied in relation to the pathophysiology of Parkinson's disease (PD) due to the early gastrointestinal symptomatology and presence of alpha-synuclein pathology in the enteric nervous system, hypothesized to ascend via the vagal nerve to the central nervous system. Accordingly, sixteen human case-control studies have published gut microbiome composition changes in PD and reported over 100 differentially abundant taxa covering all taxonomic levels from phylum to genus or species, depending on methodology. While certain findings were replicated across several studies, various contradictory findings were reported. Here, differences in methodologies and the presence of possible confounders in the study populations are assessed for their potential to confound the results of gut microbiome studies in PD. Gut microbiome studies in PD exhibited considerable variability with respect to the study population, sample transport conditions, laboratory protocols and sequencing, bioinformatics pipelines, and biostatistical methods. To move from the current heterogeneous dataset towards clinically relevant biomarkers and the identification of putative therapeutic targets, recommendations are derived from the limitations of the available studies to increase the future comparability of microbiome studies in PD. In addition, integration of currently available data on the gut microbiome in PD is proposed to identify robust gut microbiome profiles in PD. Furthermore, expansion of the current dataset with atypical parkinsonism cohorts, prodromal and treatment-naïve de novo PD subjects, measurements of fecal microbial concentrations and multi-omics assessments are required to provide clinically relevant biomarkers and reveal therapeutic targets within the gut microbiome of PD.",Journal of Parkinson's disease,2019,Jeffrey M Boertien; Pedro A B Pereira; Velma T E Aho; Filip Scheperjans
31440136,Altered Gut Microbiome in Parkinson's Disease and the Influence of Lipopolysaccharide in a Human α-Synuclein Over-Expressing Mouse Model.,"The interaction between the gut microbiota and alpha-synuclein (αSyn) aggregation in Parkinson's disease (PD) is receiving increasing attention. The objective of this study was to investigate gut microbiota, and effects of an inflammatory lipopolysaccharide (LPS) trigger in a human αSyn over-expressing mouse model of PD (Thy1-αSyn). Stool samples from patients with confirmed PD and Thy1-αSyn mice were analyzed using 16S ribosomal RNA sequencing. Compared to healthy controls, the relative abundance of mucin-degrading Verrucomicrobiae and LPS-producing Gammaproteobacteria were greater in PD patients. In mice, the abundance of Gammaproteobacteria was negligible in both Thy1-αSyn and wild-type (WT) animals, while Verrucomicrobiae were reduced in Thy1-αSyn mice. The effect of LPS on intestinal barrier function was investigated <i>in vitro</i> using intestinal epithelial (IEC-6) cells, and <i>in vivo</i> via administration of LPS in drinking water to Thy1-αSyn mice. Acute exposure to LPS <i>in vitro</i> resulted in a reduction and altered distribution of the tight junction markers ZO-1 and e-Cadherin around the cell membrane in IEC-6 cells, as shown by immunohistochemistry. LPS administration in Thy1-αSyn mice resulted in the emergence of early motor manifestations at 10 weeks, compared to untreated mice who were still asymptomatic at this age. This study reaffirms that an altered microbiome exists in patients with PD, and supports the notion of a proinflammatory gut microbiome environment as a trigger for PD pathogenesis.",Frontiers in neuroscience,2019,Anastazja M Gorecki; Leah Preskey; Megan C Bakeberg; Jade E Kenna; Christi Gildenhuys; Gabriella MacDougall; Sarah A Dunlop; Frank L Mastaglia; P Anthony Akkari; Frank Koengten; Ryan S Anderton
31390549,Drug Metabolism as a Community Effort.,"Levodopa (L-dopa) is the primary treatment for Parkinson's disease. The gut microbiome can metabolize levodopa, potentially leading to decreased efficacy and side effects, but responsible bacteria were unknown. Maini Rekdal et al. (2019) characterize enzymes in two gut bacteria that sequentially metabolize L-dopa and identify a novel inhibitor that may improve outcomes.",Cell metabolism,2019,Reese Hitchings; Libusha Kelly
31327219,"Parkinson's Disease: The Emerging Role of Gut Dysbiosis, Antibiotics, Probiotics, and Fecal Microbiota Transplantation.","The role of the microbiome in health and human disease has emerged at the forefront of medicine in the 21st century. Over the last 2 decades evidence has emerged to suggest that inflammation-derived oxidative damage and cytokine induced toxicity may play a significant role in the neuronal damage associated with Parkinson's disease (PD). Presence of pro-inflammatory cytokines and T cell infiltration has been observed in the brain parenchyma of patients with PD. Furthermore, evidence for inflammatory changes has been reported in the enteric nervous system, the vagus nerve branches and glial cells. The presence of α-synuclein deposits in the post-mortem brain biopsy in patients with PD has further substantiated the role of inflammation in PD. It has been suggested that the α-synuclein misfolding might begin in the gut and spread ""prion like"" via the vagus nerve into lower brainstem and ultimately to the midbrain; this is known as the Braak hypothesis. It is noteworthy that the presence of gastrointestinal symptoms (constipation, dysphagia, and hypersalivation), altered gut microbiota and leaky gut have been observed in PD patients several years prior to the clinical onset of the disease. These clinical observations have been supported by in vitro studies in mice as well, demonstrating the role of genetic (α-synuclein overexpression) and environmental (gut dysbiosis) factors in the pathogenesis of PD. The restoration of the gut microbiome in patients with PD may alter the clinical progression of PD and this alteration can be accomplished by carefully designed studies using customized probiotics and fecal microbiota transplantation.",Journal of neurogastroenterology and motility,2019,Sudhir K Dutta; Sandeep Verma; Vardhmaan Jain; Balarama K Surapaneni; Rakesh Vinayek; Laila Phillips; Padmanabhan P Nair
